SYMBOL,DATE1,AVG_PRICE,DELIV_QTY,DELIV_PER,CLOSE_PRICE,NO_OF_TRADES,TTL_TRD_QNTY,TURNOVER_LACS,amount
ACE,25-Jun-2025,1220.4,78073,40.54,1216.5,15779,192594,2350.41,95280289.2
ACEINTEG,25-Jun-2025,25.83,2360,47.13,25.53,257,5007,1.29,60958.799999999996
ACI,25-Jun-2025,630.44,74945,52.64,635.35,6938,142362,897.5,47248325.800000004
ACL,25-Jun-2025,66.09,128120,50.18,66.13,740,255344,168.74,8467450.8
ACLGATI,25-Jun-2025,67.71,202259,60.30,68.32,2704,335399,227.09,13694956.889999999
ACMESOLAR,25-Jun-2025,248.73,186761,29.61,248.2,13975,630745,1568.88,46453063.53
ACUTAAS,25-Jun-2025,1092.71,140072,73.37,1086.4,20733,190904,2086.02,153058075.12
ADANIENSOL,25-Jun-2025,851.3,1293522,55.83,850.2,42832,2316935,19724.11,1101175278.6
ADANIENT,25-Jun-2025,2527.87,459989,49.93,2527.2,34059,921346,23290.39,1162792393.43
ADANIGREEN,25-Jun-2025,986.61,820502,35.76,981.1,52309,2294587,22638.66,809515478.22
ADANIPORTS,25-Jun-2025,1393.03,960783,50.15,1393.1,88521,1915989,26690.36,1338399542.49
ADANIPOWER,25-Jun-2025,554.27,1427735,41.57,557.0,52030,3434204,19034.75,791350678.4499999
ADFFOODS,25-Jun-2025,283.85,22195,40.42,281.52,3678,54909,155.86,6300050.750000001
ADOR,25-Jun-2025,1018.92,23347,73.10,1020.35,1744,31939,325.43,23788725.24
ADROITINFO,25-Jun-2025,11.08,12575,58.81,11.12,202,21382,2.37,139331.0
ADSL,25-Jun-2025,183.66,68421,44.14,184.96,3580,155007,284.69,12566200.86
ADVANIHOTR,25-Jun-2025,60.97,24208,65.83,60.99,952,36772,22.42,1475961.76
ADVENZYMES,25-Jun-2025,330.88,124503,44.00,327.35,12968,282976,936.31,41195552.64
AEGISLOG,25-Jun-2025,795.48,99466,37.67,796.1,10737,264059,2100.55,79123213.68
AEGISVOPAK,25-Jun-2025,250.22,577537,74.02,250.06,13767,780274,1952.39,144511308.14
AEROENTER,25-Jun-2025,94.88,129636,53.84,95.09,3162,240800,228.48,12299863.68
AEROFLEX,25-Jun-2025,201.45,623164,11.24,201.19,45705,5543976,11168.35,125536387.8
AETHER,25-Jun-2025,778.0,51828,55.72,778.25,10323,93019,723.68,40322184.0
AFCONS,25-Jun-2025,439.48,366413,51.21,437.85,17575,715492,3144.47,161031185.24
AFFLE,25-Jun-2025,1937.37,513965,82.99,1937.8,12512,619286,11997.89,995740372.05
AFFORDABLE,25-Jun-2025,457.59,11124,56.98,457.85,1705,19522,89.33,5090231.16
AFIL,25-Jun-2025,7.61,834858,54.89,7.47,1726,1521074,115.83,6353269.38
AFSL,25-Jun-2025,257.2,59469,59.64,259.25,4764,99717,256.48,15295426.799999999
AGARIND,25-Jun-2025,978.69,11073,55.49,975.55,1692,19955,195.3,10837034.370000001
AGARWALEYE,25-Jun-2025,402.42,85485,52.33,401.85,8575,163365,657.41,34400873.7
AGI,25-Jun-2025,811.38,41318,50.19,816.95,7270,82320,667.93,33524598.84
AGIIL,25-Jun-2025,990.62,36755,33.29,984.1,11170,110416,1093.81,36410238.1
AGRITECH,25-Jun-2025,157.93,3569,47.18,157.12,466,7564,11.95,563652.17
AGROPHOS,25-Jun-2025,36.13,19810,60.99,36.21,420,32480,11.74,715735.3
AHLADA,25-Jun-2025,70.42,13228,59.09,70.89,640,22388,15.76,931515.76
AHLEAST,25-Jun-2025,147.21,3548,65.40,147.68,301,5425,7.99,522301.08
AHLUCONT,25-Jun-2025,951.59,11691,54.88,949.7,3756,21304,202.73,11125038.69
AIAENG,25-Jun-2025,3298.64,85975,75.59,3298.6,26592,113745,3752.04,283600574.0
AIIL,25-Jun-2025,2705.98,102640,50.28,2719.7,11897,204135,5523.85,277741787.2
AIRAN,25-Jun-2025,30.69,228634,39.96,30.28,3556,572163,175.58,7016777.46
AIROLAM,25-Jun-2025,114.02,6596,48.71,114.77,407,13540,15.44,752075.9199999999
AJANTPHARM,25-Jun-2025,2586.74,105778,69.00,2585.2,25710,153312,3965.79,273620183.71999997
AJAXENGG,25-Jun-2025,636.52,127493,54.83,636.45,14777,232532,1480.12,81151844.36
AJMERA,25-Jun-2025,935.63,22333,43.51,931.8,4424,51325,480.21,20895424.79
AJOONI,25-Jun-2025,6.11,673655,46.41,6.05,1695,1451672,88.74,4116032.0500000003
AKASH,25-Jun-2025,28.83,10028,53.10,28.52,243,18884,5.44,289107.24
AKG,25-Jun-2025,14.91,110503,55.20,14.68,1057,200197,29.86,1647599.73
AKSHARCHEM,25-Jun-2025,255.07,1680,56.36,253.52,316,2981,7.6,428517.6
AKSHOPTFBR,25-Jun-2025,8.96,371193,58.71,8.87,1138,632239,56.63,3325889.2800000003
AKUMS,25-Jun-2025,574.67,344574,16.81,575.5,58711,2050112,11781.36,198016340.57999998
AKZOINDIA,25-Jun-2025,3236.53,3867,41.33,3241.8,2709,9357,302.84,12515661.510000002
ALANKIT,25-Jun-2025,14.72,657419,49.90,14.47,4405,1317588,193.93,9677207.68
ALBERTDAVD,25-Jun-2025,849.02,2807,72.57,847.95,445,3868,32.84,2383199.14
ALEMBICLTD,25-Jun-2025,114.48,214980,41.15,115.12,6703,522448,598.11,24610910.400000002
ALICON,25-Jun-2025,891.18,12368,83.84,890.3,635,14752,131.47,11022114.24
ALIVUS,25-Jun-2025,1016.31,30567,41.99,1011.0,7602,72789,739.77,31065547.77
ALKALI,25-Jun-2025,100.58,5448,73.17,100.4,237,7446,7.49,547959.84
ALKEM,25-Jun-2025,4847.62,155375,66.40,4854.0,17955,234015,11344.15,753198957.5
ALKYLAMINE,25-Jun-2025,2312.97,196483,23.10,2336.2,76409,850521,19672.29,454459284.51
ALLCARGO,25-Jun-2025,35.29,1370296,37.62,35.41,11960,3642628,1285.34,48357745.839999996
ALLDIGI,25-Jun-2025,920.03,1476,48.79,921.4,651,3025,27.83,1357964.28
ALMONDZ,25-Jun-2025,20.67,267289,40.12,20.92,1532,666164,137.69,5524863.630000001
ALOKINDS,25-Jun-2025,19.61,6044019,41.42,19.55,20563,14591154,2861.73,118523212.59
ALPA,25-Jun-2025,100.11,11272,64.55,99.8,271,17462,17.48,1128439.92
ALPHA,25-Jun-2025,51.09,3119837,85.50,51.07,3457,3648724,1864.27,159392472.33
ALPHAETF,25-Jun-2025,25.55,238853,65.29,25.52,1375,365861,93.48,6102694.15
ALPHAGEO,25-Jun-2025,286.84,10857,53.28,284.8,1332,20376,58.45,3114221.88
ALPL30IETF,25-Jun-2025,27.76,169851,57.95,27.8,1249,293085,81.35,4715063.760000001
AMBER,25-Jun-2025,6829.04,116707,33.14,6836.5,48299,352197,24051.66,796996771.28
AMBICAAGAR,25-Jun-2025,29.18,9575,80.44,29.1,208,11903,3.47,279398.5
AMBIKCO,25-Jun-2025,1548.9,7522,58.83,1564.6,1576,12786,198.04,11650825.8
AMBUJACEM,25-Jun-2025,556.05,1325609,54.15,559.4,47922,2448107,13612.64,737104884.4499999
AMDIND,25-Jun-2025,49.68,21882,88.93,49.58,168,24605,12.22,1087097.76
AMJLAND,25-Jun-2025,64.97,44969,59.52,65.18,1196,75547,49.08,2921635.93
AMNPLST,25-Jun-2025,247.58,6914,31.36,249.6,2578,22050,54.59,1711768.12
AMRUTANJAN,25-Jun-2025,727.61,4657,53.13,732.2,1213,8765,63.77,3388479.77
ANANDRATHI,25-Jun-2025,2068.55,25253,51.43,2069.6,8473,49102,1015.7,52237093.150000006
ANANTRAJ,25-Jun-2025,554.87,1174433,34.32,566.25,70466,3421846,18986.91,651657638.71
ANDHRAPAP,25-Jun-2025,82.48,119708,54.15,83.32,3660,221055,182.34,9873515.84
ANDHRSUGAR,25-Jun-2025,79.05,347180,44.75,80.49,7814,775749,613.22,27444579.0
ANGELONE,25-Jun-2025,2930.23,294087,20.33,2861.3,73117,1446907,42397.65,861742550.01
ANIKINDS,25-Jun-2025,110.17,3178,50.56,109.98,226,6286,6.93,350120.26
ANMOL,25-Jun-2025,17.44,15754,72.12,17.57,277,21845,3.81,274749.76
ANTGRAPHIC,25-Jun-2025,1.35,743563,51.96,1.34,694,1431153,19.27,1003810.05
ANUHPHR,25-Jun-2025,208.67,11987,70.83,208.88,750,16923,35.31,2501327.29
ANUP,25-Jun-2025,2650.51,20337,44.06,2667.7,9993,46154,1223.31,53903421.870000005
ANURAS,25-Jun-2025,1143.21,51335,53.58,1133.8,6482,95812,1095.33,58686685.35
AONELIQUID,25-Jun-2025,1013.87,48265,95.83,1013.88,150,50365,510.64,48934435.55
AONENIFTY,25-Jun-2025,10.25,165958,73.16,10.26,1561,226848,23.26,1701069.5
AONETOTAL,25-Jun-2025,11.71,327589,64.89,11.73,1979,504852,59.14,3836067.1900000004
APARINDS,25-Jun-2025,8074.83,38504,51.51,8083.0,19067,74753,6036.18,310913254.32
APCL,25-Jun-2025,145.26,15814,45.06,145.03,1485,35097,50.98,2297141.6399999997
APCOTEXIND,25-Jun-2025,393.18,10661,40.65,390.6,2114,26228,103.12,4191691.98
APEX,25-Jun-2025,234.45,25800,51.96,236.35,1980,49657,116.42,6048810.0
APLAPOLLO,25-Jun-2025,1796.24,656826,70.71,1795.9,44432,928850,16684.41,1179817134.24
APLLTD,25-Jun-2025,960.59,29895,34.69,971.9,8787,86184,827.88,28716838.05
APOLLO,25-Jun-2025,200.31,3218537,46.59,197.38,55127,6908853,13838.8,644705146.47
APOLLOHOSP,25-Jun-2025,7029.28,276758,73.04,7042.0,41220,378904,26634.21,1945409474.24
APOLLOPIPE,25-Jun-2025,429.5,45131,47.23,429.7,4331,95551,410.39,19383764.5
APOLLOTYRE,25-Jun-2025,449.09,779375,56.49,451.05,32176,1379568,6195.53,350009518.75
APOLSINHOT,25-Jun-2025,1272.49,455,42.25,1267.4,209,1077,13.7,578982.95
APTUS,25-Jun-2025,324.06,888674,70.24,322.6,54205,1265109,4099.69,287983696.44
ARCHIDPLY,25-Jun-2025,103.68,4339,73.98,104.22,242,5865,6.08,449867.52
ARE&M,25-Jun-2025,971.43,263528,59.83,969.6,24407,440443,4278.61,255999005.04
ARENTERP,25-Jun-2025,46.89,3878,69.08,46.88,213,5614,2.63,181839.42
ARIES,25-Jun-2025,324.33,40045,45.09,324.15,3620,88815,288.05,12987794.85
ARIHANTCAP,25-Jun-2025,86.26,784624,20.31,86.57,25233,3863542,3332.68,67681666.24000001
ARIHANTSUP,25-Jun-2025,379.11,14670,67.08,379.85,711,21870,82.91,5561543.7
ARISINFRA,25-Jun-2025,190.99,4696622,35.58,174.38,120928,13200640,25212.48,897007835.7800001
ARKADE,25-Jun-2025,195.03,285208,36.34,194.39,11327,784743,1530.5,55624116.24
ARMANFIN,25-Jun-2025,1760.09,9287,35.14,1759.8,4133,26432,465.23,16345955.83
AROGRANITE,25-Jun-2025,40.24,16257,60.16,39.89,599,27023,10.87,654181.68
ARTEMISMED,25-Jun-2025,250.61,50038,56.62,247.2,6112,88374,221.48,12540023.180000002
ARVEE,25-Jun-2025,162.09,32,37.65,162.05,19,85,0.14,5186.88
ARVIND,25-Jun-2025,352.35,154766,53.18,354.65,18227,291012,1025.38,54531800.1
ARVINDFASN,25-Jun-2025,492.78,366847,55.74,498.5,30399,658095,3242.93,180774864.66
ARVSMART,25-Jun-2025,667.49,24762,51.20,668.8,6314,48359,322.79,16528387.38
ASAHIINDIA,25-Jun-2025,703.64,113902,38.45,698.75,15689,296197,2084.17,80146003.28
ASAL,25-Jun-2025,584.18,20043,31.36,585.5,4085,63908,373.34,11708719.739999998
ASALCBR,25-Jun-2025,1074.49,15717,53.65,1070.3,3624,29296,314.78,16887759.330000002
ASHAPURMIN,25-Jun-2025,431.18,160278,48.68,429.4,11659,329218,1419.54,69108668.04
ASHIANA,25-Jun-2025,344.08,71954,46.79,349.85,8202,153790,529.15,24757932.32
ASHOKA,25-Jun-2025,210.68,359566,40.82,210.37,11344,880791,1855.63,75753364.88
ASHOKAMET,25-Jun-2025,17.37,12036,30.12,17.39,725,39963,6.94,209065.32
ASHOKLEY,25-Jun-2025,243.73,4346714,58.86,244.61,96368,7385321,18000.03,1059424603.2199999
ASIANENE,25-Jun-2025,301.27,23249,34.63,300.75,2170,67127,202.23,7004226.2299999995
ASIANPAINT,25-Jun-2025,2281.51,524810,65.00,2279.9,36233,807391,18420.73,1197359263.1000001
ASKAUTOLTD,25-Jun-2025,495.27,277609,51.76,500.9,21494,536341,2656.31,137491409.43
ASMS,25-Jun-2025,14.02,258766,71.51,13.98,957,361838,50.72,3627899.32
ASPINWALL,25-Jun-2025,301.23,3418,57.38,297.45,253,5957,17.94,1029604.14
ASTEC,25-Jun-2025,874.13,77044,20.01,888.2,27000,385053,3365.87,67346471.72
ASTERDM,25-Jun-2025,587.11,916541,72.37,591.65,30711,1266462,7435.59,538110386.51
ASTRAL,25-Jun-2025,1510.12,128254,34.39,1505.4,24577,372908,5631.35,193678930.48
ASTRAMICRO,25-Jun-2025,1066.44,152222,40.91,1059.6,20204,372110,3968.34,162335629.68
ASTRAZEN,25-Jun-2025,8852.45,7523,27.19,8847.0,8809,27670,2449.47,66596981.35000001
ATAM,25-Jun-2025,107.94,9653,59.70,107.07,806,16170,17.45,1041944.82
ATGL,25-Jun-2025,636.22,513828,40.12,634.15,38993,1280646,8147.74,326907650.16
ATHERENERG,25-Jun-2025,336.76,1681713,44.54,340.9,74848,3776138,12716.43,566333669.88
ATL,25-Jun-2025,29.27,106002,45.42,29.27,1721,233407,68.31,3102678.54
ATLANTAA,25-Jun-2025,34.82,28175,90.99,34.9,258,30965,10.78,981053.5
ATUL,25-Jun-2025,7298.06,42571,27.90,7357.0,32825,152574,11134.94,310685712.26
ATULAUTO,25-Jun-2025,456.02,28438,39.87,456.15,4005,71328,325.27,12968296.76
AUBANK,25-Jun-2025,803.96,1104215,49.35,807.05,40075,2237498,17988.49,887744691.4000001
AURIONPRO,25-Jun-2025,1306.5,64793,51.89,1333.5,11533,124862,1631.33,84652054.5
AUROPHARMA,25-Jun-2025,1116.53,308630,37.78,1120.2,35622,816916,9121.15,344594653.9
AURUM,25-Jun-2025,198.83,77964,60.37,198.85,3861,129150,256.79,15501582.120000001
AUTOAXLES,25-Jun-2025,1811.0,6512,66.60,1823.2,1536,9778,177.08,11793232.0
AUTOBEES,25-Jun-2025,242.4,79233,67.13,242.96,1476,118025,286.1,19206079.2
AUTOIETF,25-Jun-2025,24.27,183263,45.08,24.33,1181,406568,98.67,4447793.01
AUTOIND,25-Jun-2025,82.37,305583,57.75,80.05,9822,529146,435.85,25170871.71
AVADHSUGAR,25-Jun-2025,508.61,9536,42.94,510.5,1165,22206,112.94,4850104.96
AVALON,25-Jun-2025,844.97,349530,26.12,847.9,55787,1338376,11308.87,295342364.1
AVANTEL,25-Jun-2025,159.14,713994,50.46,158.49,12547,1415048,2251.96,113625005.16
AVANTIFEED,25-Jun-2025,733.22,186798,44.34,741.15,19854,421319,3089.21,136964029.56
AVG,25-Jun-2025,286.1,2658,62.66,286.55,416,4242,12.14,760453.8
AVL,25-Jun-2025,390.4,161993,32.23,391.3,26943,502569,1962.03,63242067.199999996
AVROIND,25-Jun-2025,166.52,25685,89.69,168.07,277,28636,47.68,4277066.2
AVTNPL,25-Jun-2025,65.51,48163,56.70,65.72,1128,84943,55.65,3155158.1300000004
AWFIS,25-Jun-2025,650.19,1131440,87.85,646.45,13677,1287990,8374.41,735650973.6
AWHCL,25-Jun-2025,652.48,112702,42.86,656.65,15842,262951,1715.71,73535800.96000001
AWL,25-Jun-2025,258.83,392838,47.51,259.5,16083,826794,2139.96,101678259.53999999
AXISBANK,25-Jun-2025,1215.82,3309438,78.25,1213.3,141570,4229259,51420.28,4023680909.16
AXISBNKETF,25-Jun-2025,577.64,6696,99.84,578.2,44,6707,38.74,3867877.44
AXISBPSETF,25-Jun-2025,12.74,15565,76.10,12.74,329,20453,2.61,198298.1
AXISCETF,25-Jun-2025,120.01,3151,100.00,120.14,43,3151,3.78,378151.51
AXISGOLD,25-Jun-2025,81.6,191928,55.31,81.48,1584,347029,283.18,15661324.799999999
AXISHCETF,25-Jun-2025,143.96,4992,100.00,144.31,47,4992,7.19,718648.3200000001
AXISILVER,25-Jun-2025,106.23,38486,66.15,105.81,734,58184,61.81,4088367.7800000003
AXISNIFTY,25-Jun-2025,274.9,4108,84.65,274.95,147,4853,13.34,1129289.2
AXISTECETF,25-Jun-2025,419.44,441,94.03,420.78,45,469,1.97,184973.04
AXISVALUE,25-Jun-2025,28.28,3219,63.33,28.3,63,5083,1.44,91033.32
AXITA,25-Jun-2025,9.01,596854,35.52,9.0,2032,1680444,151.43,5377654.54
AXSENSEX,25-Jun-2025,84.46,978,99.90,84.49,22,979,0.83,82601.87999999999
AYMSYNTEX,25-Jun-2025,251.89,4723,56.05,250.01,469,8426,21.22,1189676.47
AZAD,25-Jun-2025,1600.3,79998,45.49,1595.4,13394,175877,2814.57,128020799.39999999
BAGFILMS,25-Jun-2025,7.51,81864,70.25,7.5,385,116537,8.75,614798.64
BAIDFIN,25-Jun-2025,11.56,78955,61.65,11.51,426,128065,14.81,912719.8
BAJAJ-AUTO,25-Jun-2025,8392.83,162782,58.94,8389.5,39248,276176,23178.97,1366201653.06
BAJAJCON,25-Jun-2025,207.81,1773697,12.40,207.29,131320,14300320,29717.28,368591973.57
BAJAJELEC,25-Jun-2025,687.21,27334,34.47,685.45,6517,79293,544.91,18784198.14
BAJAJFINSV,25-Jun-2025,2011.59,466918,46.77,2011.8,49245,998245,20080.62,939247579.62
BAJAJHCARE,25-Jun-2025,533.14,28647,44.82,531.0,3903,63911,340.73,15272861.58
BAJAJHFL,25-Jun-2025,121.9,2300684,47.16,121.73,30051,4878052,5946.11,280453379.6
BAJAJHIND,25-Jun-2025,24.06,3586361,42.33,24.33,20137,8473377,2038.97,86287845.66
BAJAJHLDNG,25-Jun-2025,13727.0,19221,46.28,13721.0,12260,41533,5701.23,263846667.0
BAJAJINDEF,25-Jun-2025,411.93,26518,29.87,408.0,3836,88765,365.65,10923559.74
BAJFINANCE,25-Jun-2025,924.07,3747955,56.58,928.0,107014,6623799,61208.72,3463372776.8500004
BALAJEE,25-Jun-2025,46.01,168906,73.50,46.76,1803,229811,105.73,7771365.06
BALAMINES,25-Jun-2025,1652.35,260994,10.31,1672.7,139606,2532249,41841.66,431253435.9
BALAXI,25-Jun-2025,50.3,148858,67.80,49.95,1555,219548,110.43,7487557.399999999
BALKRISHNA,25-Jun-2025,20.63,14169,67.43,20.63,131,21013,4.34,292306.47
BALKRISIND,25-Jun-2025,2401.26,205930,58.66,2399.5,18815,351031,8429.18,494491471.8000001
BALMLAWRIE,25-Jun-2025,212.14,116057,50.59,212.63,7764,229421,486.7,24620331.979999997
BALPHARMA,25-Jun-2025,100.01,12049,47.13,99.95,618,25566,25.57,1205020.49
BALRAMCHIN,25-Jun-2025,602.71,258800,60.15,597.25,13387,430259,2593.22,155981348.0
BANARBEADS,25-Jun-2025,127.68,6163,26.95,127.57,1803,22867,29.2,786891.8400000001
BANARISUG,25-Jun-2025,3908.62,1254,75.50,3904.0,228,1661,64.92,4901409.4799999995
BANCOINDIA,25-Jun-2025,593.07,199847,45.64,597.65,12538,437849,2596.77,118523260.29
BANDHANBNK,25-Jun-2025,181.65,2830652,42.69,181.99,27959,6630845,12044.73,514187935.8
BANG,25-Jun-2025,56.04,7279,67.60,55.4,230,10767,6.03,407915.16
BANKA,25-Jun-2025,73.66,4133,14.71,71.97,2134,28087,20.69,304436.77999999997
BANKBARODA,25-Jun-2025,239.48,2031486,41.35,239.06,37828,4912539,11764.44,486500267.28
BANKBEES,25-Jun-2025,580.73,199953,52.91,581.12,6944,377887,2194.5,116118705.69
BANKBETF,25-Jun-2025,56.86,1830834,98.23,56.99,564,1863777,1059.67,104101221.24
BANKETF,25-Jun-2025,570.5,983,98.30,571.21,46,1000,5.7,560801.5
BANKETFADD,25-Jun-2025,57.45,1957,60.89,57.47,91,3214,1.85,112429.65000000001
BANKIETF,25-Jun-2025,57.63,3853995,96.25,57.68,1302,4004269,2307.61,222105731.85000002
BANKINDIA,25-Jun-2025,116.03,3754917,52.76,116.15,24207,7116589,8257.19,435683019.51
BANKNIFTY1,25-Jun-2025,580.75,1128033,96.91,581.48,455,1164045,6760.21,655105164.75
BANKPSU,25-Jun-2025,69.95,4901,64.56,69.93,28,7591,5.31,342824.95
BANSALWIRE,25-Jun-2025,389.9,28223,49.58,387.9,2289,56926,221.95,11004147.7
BANSWRAS,25-Jun-2025,145.09,19516,61.88,145.69,1016,31536,45.76,2831576.44
BARBEQUE,25-Jun-2025,334.91,297473,47.85,332.45,16055,621681,2082.08,99626682.43
BASF,25-Jun-2025,5016.21,8498,42.58,5004.5,4544,19957,1001.09,42627752.58
BASML,25-Jun-2025,35.28,279670,65.87,35.7,2234,424570,149.78,9866757.6
BATAINDIA,25-Jun-2025,1210.82,29607,47.46,1215.0,5385,62381,755.32,35848747.739999995
BAYERCROP,25-Jun-2025,5720.62,21669,59.59,5750.0,10390,36366,2080.36,123960114.78
BBETF0432,25-Jun-2025,1279.03,56176,84.19,1280.0,47,66722,853.39,71850789.28
BBL,25-Jun-2025,3088.06,163593,37.70,3153.1,45332,433910,13399.42,505184999.58
BBNPNBETF,25-Jun-2025,56.57,1778,64.00,56.54,47,2778,1.57,100581.46
BBNPPGOLD,25-Jun-2025,95.0,796,56.53,95.0,60,1408,1.34,75620.0
BBTC,25-Jun-2025,1924.13,33311,55.60,1926.0,8324,59908,1152.71,64094694.43000001
BBTCL,25-Jun-2025,160.5,289,19.11,159.89,339,1512,2.43,46384.5
BCLIND,25-Jun-2025,43.17,290509,47.09,43.6,4113,616918,266.32,12541273.530000001
BCONCEPTS,25-Jun-2025,352.31,4595,52.76,351.2,753,8710,30.69,1618864.45
BDL,25-Jun-2025,1828.98,727267,27.26,1814.9,92037,2667837,48794.15,1330156797.66
BEARDSELL,25-Jun-2025,29.9,45943,75.92,29.99,548,60518,18.1,1373695.7
BECTORFOOD,25-Jun-2025,1358.32,263332,74.32,1353.5,53035,354325,4812.87,357689122.24
BEDMUTHA,25-Jun-2025,150.82,5641,68.53,151.73,462,8232,12.42,850775.62
BEL,25-Jun-2025,410.49,13819305,47.61,406.05,271254,29028317,119158.02,5672686509.45
BELRISE,25-Jun-2025,103.29,10339028,42.43,104.1,94809,24367670,25169.66,1067918202.1200001
BEML,25-Jun-2025,4459.04,185545,16.99,4447.5,77849,1092279,48705.15,827352576.8
BEPL,25-Jun-2025,114.72,187007,45.08,115.72,5580,414793,475.86,21453443.04
BERGEPAINT,25-Jun-2025,566.73,566979,48.93,568.3,41920,1158790,6567.22,321324008.67
BESTAGRO,25-Jun-2025,322.36,10440,70.36,318.85,780,14838,47.83,3365438.4000000004
BFINVEST,25-Jun-2025,490.16,22035,47.45,490.5,2730,46438,227.62,10800675.6
BFSI,25-Jun-2025,27.55,92086,81.42,27.57,737,113095,31.16,2536969.3000000003
BFUTILITIE,25-Jun-2025,776.39,22105,34.84,775.25,4380,63453,492.64,17162100.95
BHAGCHEM,25-Jun-2025,295.1,38713,56.63,294.75,3574,68366,201.75,11424206.3
BHAGERIA,25-Jun-2025,189.97,18676,65.34,190.33,1195,28583,54.3,3547879.72
BHAGYANGR,25-Jun-2025,82.02,20000,65.41,82.31,556,30577,25.08,1640400.0
BHANDARI,25-Jun-2025,5.43,218284,58.09,5.5,705,375737,20.4,1185282.1199999999
BHARATFORG,25-Jun-2025,1285.73,476701,53.18,1275.1,45049,896447,11525.91,612908776.73
BHARATGEAR,25-Jun-2025,87.87,8458,50.59,87.6,771,16720,14.69,743204.4600000001
BHARATRAS,25-Jun-2025,10118.69,1096,39.57,10078.0,1034,2770,280.29,11090084.24
BHARATWIRE,25-Jun-2025,223.59,179300,33.36,219.5,12220,537476,1201.72,40089687.0
BHARTIARTL,25-Jun-2025,1959.42,2896592,69.75,1965.6,145203,4152765,81370.23,5675640296.64
BHARTIHEXA,25-Jun-2025,1871.41,97726,45.02,1869.2,24209,217049,4061.87,182885413.66
BHEL,25-Jun-2025,261.77,3230825,39.99,261.85,58252,8079034,21148.59,845733060.25
