SYMBOL,DATE1,AVG_PRICE,DELIV_QTY,DELIV_PER,CLOSE_PRICE,NO_OF_TRADES,TTL_TRD_QNTY,TURNOVER_LACS,amount
AONENIFTY,16-Jun-2025,10.13,193925,76.64,10.17,1835,253025,25.63,1964460.2500000002
AONETOTAL,16-Jun-2025,11.59,178327,47.05,11.62,2485,379053,43.93,2066809.93
APARINDS,16-Jun-2025,7763.2,22402,52.37,7736.5,10577,42777,3320.86,173911206.4
APCL,16-Jun-2025,136.74,10370,28.62,136.02,1975,36228,49.54,1417993.8
APCOTEXIND,16-Jun-2025,379.61,11525,60.90,380.75,1416,18926,71.84,4375005.25
APEX,16-Jun-2025,239.71,19546,33.62,242.49,2408,58135,139.35,4685371.66
APLAPOLLO,16-Jun-2025,1840.65,194359,62.51,1852.9,19121,310945,5723.41,357746893.35
APLLTD,16-Jun-2025,974.79,44120,38.75,971.0,8801,113860,1109.89,43007734.8
APOLLO,16-Jun-2025,193.01,1323199,27.95,194.83,34714,4733842,9136.87,255390638.98999998
APOLLOHOSP,16-Jun-2025,7081.82,388257,65.91,7114.0,42280,589027,41713.84,2749566187.74
APOLLOPIPE,16-Jun-2025,454.24,144846,48.58,461.0,12084,298177,1354.44,65794847.04
APOLLOTYRE,16-Jun-2025,447.81,224878,46.20,447.55,21529,486765,2179.77,100702617.18
APOLSINHOT,16-Jun-2025,1258.87,1338,68.55,1269.0,315,1952,24.57,1684368.0599999998
APTUS,16-Jun-2025,319.87,411882,45.85,321.55,43819,898331,2873.49,131748695.34
ARCHIDPLY,16-Jun-2025,104.64,4425,60.12,104.18,297,7360,7.7,463032.0
ARCHIES,16-Jun-2025,24.1,349702,40.59,23.52,3650,861503,207.61,8427818.200000001
ARE&M,16-Jun-2025,998.04,174154,44.83,1003.6,23107,388473,3877.11,173812658.16
ARENTERP,16-Jun-2025,46.77,1054,70.17,47.17,95,1502,0.7,49295.58
ARIES,16-Jun-2025,315.22,16532,46.24,318.05,1852,35750,112.69,5211217.04
ARIHANTCAP,16-Jun-2025,77.01,99940,38.23,77.5,3205,261433,201.33,7696379.4
ARIHANTSUP,16-Jun-2025,362.49,7810,25.65,362.75,2024,30453,110.39,2831046.9
ARKADE,16-Jun-2025,198.92,1283127,25.82,200.93,54876,4969450,9885.33,255239622.83999997
ARMANFIN,16-Jun-2025,1760.15,33442,34.32,1760.5,12623,97433,1714.97,58862936.300000004
AROGRANITE,16-Jun-2025,39.35,1940,58.19,39.2,107,3334,1.31,76339.0
ARTEMISMED,16-Jun-2025,256.69,18337,48.37,257.5,1899,37910,97.31,4706924.53
ARTNIRMAN,16-Jun-2025,69.16,154095,18.35,67.72,5993,839941,580.92,10657210.2
ARVEE,16-Jun-2025,174.4,309,77.83,173.85,23,397,0.69,53889.6
ARVIND,16-Jun-2025,345.63,307469,62.79,346.65,14562,489645,1692.37,106270510.47
ARVINDFASN,16-Jun-2025,493.98,320325,44.40,495.15,45018,721400,3563.55,158234143.5
ARVSMART,16-Jun-2025,691.75,32695,47.35,696.85,7449,69055,477.69,22616766.25
ASAHIINDIA,16-Jun-2025,739.25,36064,35.32,745.55,7988,102098,754.76,26660312.0
ASAL,16-Jun-2025,569.99,21678,27.81,572.45,5179,77964,444.39,12356243.22
ASALCBR,16-Jun-2025,1067.03,10601,44.27,1072.9,2520,23947,255.52,11311585.03
ASHAPURMIN,16-Jun-2025,385.25,83699,42.89,387.65,6377,195146,751.8,32245039.75
ASHIANA,16-Jun-2025,360.54,47391,40.49,363.15,9262,117031,421.94,17086351.14
ASHOKA,16-Jun-2025,203.26,455190,30.72,205.63,26980,1481717,3011.75,92521919.39999999
ASHOKAMET,16-Jun-2025,17.31,23844,62.25,17.29,293,38305,6.63,412739.63999999996
ASHOKLEY,16-Jun-2025,234.98,1640701,55.15,235.76,37586,2974781,6990.26,385531920.97999996
ASIANENE,16-Jun-2025,307.03,49815,47.76,306.65,4293,104297,320.22,15294699.45
ASIANPAINT,16-Jun-2025,2233.86,691329,53.10,2244.8,61568,1301826,29081.0,1544332199.94
ASIANTILES,16-Jun-2025,65.66,463097,31.45,65.61,8610,1472456,966.78,30406949.02
ASKAUTOLTD,16-Jun-2025,445.88,48612,45.64,450.1,5623,106519,474.95,21675118.56
ASMS,16-Jun-2025,14.19,137238,64.25,14.09,1270,213604,30.3,1947407.22
ASPINWALL,16-Jun-2025,286.55,1776,76.19,285.45,144,2331,6.68,508912.80000000005
ASTEC,16-Jun-2025,791.7,6705,47.06,800.15,2062,14247,112.79,5308348.5
ASTERDM,16-Jun-2025,587.8,1028225,28.22,585.95,93728,3644000,21419.35,604390655.0
ASTRAL,16-Jun-2025,1532.16,484026,50.02,1552.5,53174,967606,14825.32,741605276.1600001
ASTRAMICRO,16-Jun-2025,1140.93,140080,34.85,1149.6,19500,401905,4585.45,159821474.4
ASTRAZEN,16-Jun-2025,10336.78,11779,17.04,10266.0,15260,69141,7146.96,121756931.62
ATALREAL,16-Jun-2025,19.25,2292499,50.33,19.33,5595,4554711,876.69,44130605.75
ATAM,16-Jun-2025,111.72,17066,54.75,110.69,1246,31171,34.83,1906613.52
ATGL,16-Jun-2025,654.06,162279,22.02,658.8,25669,736925,4819.91,106140202.74
ATHERENERG,16-Jun-2025,318.17,326824,49.85,319.6,20001,655597,2085.92,103985592.08
ATL,16-Jun-2025,29.5,156746,51.23,29.45,2615,305979,90.28,4624007.0
ATLANTAA,16-Jun-2025,35.51,20815,80.81,36.14,355,25757,9.15,739140.6499999999
ATUL,16-Jun-2025,7284.02,44231,18.25,7253.5,46926,242383,17655.23,322179488.62
ATULAUTO,16-Jun-2025,462.83,48727,49.98,462.6,3972,97495,451.24,22552317.41
AUBANK,16-Jun-2025,775.37,755489,49.51,781.45,37320,1525817,11830.71,585783505.93
AURIONPRO,16-Jun-2025,1380.57,29827,49.87,1383.6,6166,59813,825.76,41178261.39
AUROPHARMA,16-Jun-2025,1145.72,536139,61.04,1145.4,26637,878308,10062.99,614265175.08
AURUM,16-Jun-2025,210.68,36864,48.27,211.29,2543,76375,160.91,7766507.5200000005
AUSOMENT,16-Jun-2025,113.72,3327,56.15,112.58,277,5925,6.74,378346.44
AUTOAXLES,16-Jun-2025,1796.02,2485,47.47,1798.6,1523,5235,94.02,4463109.7
AUTOBEES,16-Jun-2025,238.01,51977,46.35,238.79,2348,112150,266.93,12371045.77
AUTOIETF,16-Jun-2025,23.85,191966,40.68,23.92,1841,471910,112.53,4578389.100000001
AUTOIND,16-Jun-2025,85.19,56771,70.76,85.31,1189,80234,68.35,4836321.49
AVADHSUGAR,16-Jun-2025,518.97,25304,46.73,519.7,2015,54147,281.01,13132016.88
AVALON,16-Jun-2025,822.04,31327,32.99,829.45,8704,94970,780.7,25752047.08
AVANTEL,16-Jun-2025,154.83,899094,36.86,156.54,21795,2439257,3776.63,139206724.02
AVANTIFEED,16-Jun-2025,754.82,120159,42.34,758.95,17043,283788,2142.1,90698416.38000001
AVG,16-Jun-2025,290.14,11920,71.59,290.3,895,16650,48.31,3458468.8
AVL,16-Jun-2025,379.36,75003,66.45,378.6,8790,112872,428.19,28453138.080000002
AVROIND,16-Jun-2025,163.6,15437,51.64,163.96,657,29895,48.91,2525493.1999999997
AVTNPL,16-Jun-2025,65.05,28868,59.65,65.3,1187,48399,31.49,1877863.4
AWFIS,16-Jun-2025,668.52,213929,46.46,679.75,32042,460485,3078.46,143015815.07999998
AWHCL,16-Jun-2025,618.23,25383,41.27,626.25,5516,61509,380.27,15692532.09
AWL,16-Jun-2025,263.88,486772,41.97,264.6,22871,1159919,3060.77,128449395.36
AXISBANK,16-Jun-2025,1211.46,4562742,80.08,1215.4,128596,5697424,69022.22,5527579423.32
AXISBNKETF,16-Jun-2025,570.06,408,71.58,571.56,43,570,3.25,232584.47999999998
AXISBPSETF,16-Jun-2025,12.75,65775,65.60,12.75,419,100260,12.78,838631.25
AXISCETF,16-Jun-2025,116.79,908,49.43,117.82,68,1837,2.15,106045.32
AXISGOLD,16-Jun-2025,84.06,316816,76.74,83.79,3066,412835,347.03,26631552.96
AXISHCETF,16-Jun-2025,145.71,2359,61.42,145.79,111,3841,5.6,343729.89
AXISILVER,16-Jun-2025,107.45,42599,61.98,107.49,627,68732,73.85,4577262.55
AXISNIFTY,16-Jun-2025,271.73,3938,82.68,272.7,207,4763,12.94,1070072.74
AXISTECETF,16-Jun-2025,422.08,175887,97.95,422.01,401,179565,757.91,74238384.96
AXISVALUE,16-Jun-2025,28.08,42166,73.59,28.27,253,57300,16.09,1184021.28
AXITA,16-Jun-2025,9.02,572742,28.21,9.0,3091,2030068,183.06,5166132.84
AXSENSEX,16-Jun-2025,83.48,1342,77.22,83.91,37,1738,1.45,112030.16
AYMSYNTEX,16-Jun-2025,258.52,20933,77.89,255.13,462,26874,69.47,5411599.159999999
AZAD,16-Jun-2025,1644.36,172238,42.56,1663.9,26426,404690,6654.58,283221277.68
BAIDFIN,16-Jun-2025,11.91,145044,53.36,12.26,1248,271798,32.38,1727474.04
BAJAJ-AUTO,16-Jun-2025,8530.29,82674,40.61,8529.5,27708,203598,17367.49,705233195.46
BAJAJCON,16-Jun-2025,175.16,61010,40.38,175.27,4914,151087,264.64,10686511.6
BAJAJELEC,16-Jun-2025,652.24,33130,47.55,653.45,7655,69672,454.43,21608711.2
BAJAJFINSV,16-Jun-2025,2021.04,834627,50.71,2028.2,56868,1645983,33265.9,1686814552.08
BAJAJHCARE,16-Jun-2025,513.31,40527,34.71,515.5,5490,116773,599.41,20802914.369999997
BAJAJHFL,16-Jun-2025,121.12,2257112,41.15,121.81,36310,5484612,6642.76,273381405.44
BAJAJHIND,16-Jun-2025,24.18,2520896,27.34,24.37,23354,9221724,2229.64,60955265.28
BAJAJHLDNG,16-Jun-2025,13928.96,26496,39.09,13978.0,19415,67774,9440.22,369061724.15999997
BAJAJINDEF,16-Jun-2025,459.65,145389,32.42,441.94,17056,448500,2061.51,66828053.849999994
BAJEL,16-Jun-2025,217.43,88130,43.66,218.95,4879,201852,438.89,19162105.900000002
BAJFINANCE,16-Jun-2025,937.27,3604027,51.37,938.0,183091,7016290,65761.33,3377946386.29
BALAJEE,16-Jun-2025,47.93,92003,59.39,47.65,1924,154903,74.25,4409703.79
BALAMINES,16-Jun-2025,1444.18,11102,38.50,1446.2,3611,28840,416.5,16033286.360000001
BALAXI,16-Jun-2025,50.46,769695,66.95,49.95,3904,1149671,580.16,38838809.7
BALKRISHNA,16-Jun-2025,21.2,15814,59.69,21.02,356,26492,5.62,335256.8
BALKRISIND,16-Jun-2025,2449.42,114690,56.13,2458.2,22839,204331,5004.92,280923979.8
BALMLAWRIE,16-Jun-2025,211.23,92201,40.50,212.44,6169,227676,480.91,19475617.23
BALPHARMA,16-Jun-2025,103.9,17779,52.59,104.69,767,33810,35.13,1847238.1
BALRAMCHIN,16-Jun-2025,606.03,95963,51.14,609.05,9032,187643,1137.17,58156456.89
BALUFORGE,16-Jun-2025,663.2,487795,38.70,667.2,30352,1260532,8359.8,323505644.0
BANARBEADS,16-Jun-2025,124.57,1377,23.29,123.62,621,5913,7.37,171532.88999999998
BANARISUG,16-Jun-2025,3912.75,723,69.59,3901.4,308,1039,40.65,2828918.25
BANCOINDIA,16-Jun-2025,600.33,145453,38.52,609.35,13282,377589,2266.78,87319799.49000001
BANDHANBNK,16-Jun-2025,176.26,3648730,46.52,178.46,64259,7843085,13824.32,643125149.8
BANG,16-Jun-2025,54.52,2124,52.48,54.9,297,4047,2.21,115800.48000000001
BANKA,16-Jun-2025,70.52,13203,75.46,68.98,328,17497,12.34,931075.5599999999
BANKBARODA,16-Jun-2025,238.77,2456894,33.63,240.62,50415,7304944,17442.19,586632580.38
BANKBEES,16-Jun-2025,571.1,246737,49.25,573.98,9239,500939,2860.87,140911500.70000002
BANKBETF,16-Jun-2025,56.15,66296,64.20,56.38,312,103262,57.98,3722520.4
BANKETF,16-Jun-2025,561.28,439,68.70,565.4,72,639,3.59,246401.91999999998
BANKETFADD,16-Jun-2025,56.68,46407,91.82,56.81,293,50541,28.65,2630348.76
BANKIETF,16-Jun-2025,56.69,1858960,94.29,56.94,2063,1971462,1117.63,105384442.39999999
BANKINDIA,16-Jun-2025,120.22,3800094,40.15,121.55,43945,9464721,11378.94,456847300.68
BANKNIFTY1,16-Jun-2025,573.64,20906,69.91,574.93,731,29906,171.55,11992517.84
BANKPSU,16-Jun-2025,69.62,1534,84.19,69.8,60,1822,1.27,106797.08
BANSALWIRE,16-Jun-2025,379.08,53441,42.72,382.05,3344,125093,474.2,20258414.279999997
BANSWRAS,16-Jun-2025,142.3,57847,41.75,143.84,2595,138558,197.17,8231628.100000001
BARBEQUE,16-Jun-2025,323.28,25797,33.51,326.1,3466,76984,248.88,8339654.159999999
BASF,16-Jun-2025,5019.16,7825,38.29,5079.5,4585,20435,1025.67,39274927.0
BASML,16-Jun-2025,34.89,143864,60.29,34.75,2165,238628,83.26,5019414.96
BATAINDIA,16-Jun-2025,1211.19,20993,39.68,1216.8,4829,52912,640.86,25426511.67
BAYERCROP,16-Jun-2025,5504.46,11660,42.28,5501.5,7635,27576,1517.91,64182003.6
BBETF0432,16-Jun-2025,1282.43,1107,75.15,1281.81,41,1473,18.89,1419650.01
BBL,16-Jun-2025,2911.11,14271,46.95,2930.6,5402,30399,884.95,41544450.81
BBNPNBETF,16-Jun-2025,55.47,767,82.83,55.73,31,926,0.51,42545.49
BBNPPGOLD,16-Jun-2025,97.82,3814,92.39,97.65,86,4128,4.04,373085.48
BBOX,16-Jun-2025,517.37,160223,56.82,517.55,11864,281973,1458.84,82894573.51
BBTC,16-Jun-2025,1946.96,17770,37.29,1966.3,7037,47656,927.84,34597479.2
BBTCL,16-Jun-2025,162.55,740,37.17,162.7,340,1991,3.24,120287.00000000001
BCLIND,16-Jun-2025,42.79,236472,37.68,42.97,4297,627572,268.54,10118636.879999999
BCONCEPTS,16-Jun-2025,348.85,4002,71.50,349.5,456,5597,19.53,1396097.7000000002
BDL,16-Jun-2025,1862.56,791816,21.74,1888.0,125109,3641398,67823.32,1474804808.96
BEARDSELL,16-Jun-2025,32.63,16726,53.96,32.39,471,30998,10.12,545769.38
BECTORFOOD,16-Jun-2025,1381.17,33276,46.29,1387.9,10554,71893,992.96,45959812.92
BEDMUTHA,16-Jun-2025,154.82,4480,55.02,155.03,291,8142,12.61,693593.6
BEL,16-Jun-2025,400.07,12216653,38.10,403.85,237809,32061745,128269.04,4887516365.71
BELRISE,16-Jun-2025,106.15,12379271,28.68,104.49,138902,43166181,45822.08,1314059616.65
BEML,16-Jun-2025,4317.94,99994,21.59,4380.0,42967,463194,20000.42,431768092.35999995
BEPL,16-Jun-2025,113.84,156981,44.34,114.21,6724,354023,403.01,17870717.04
BERGEPAINT,16-Jun-2025,571.57,282924,47.39,569.6,38884,597011,3412.34,161710870.68
BFINVEST,16-Jun-2025,482.31,19495,42.38,486.25,3075,46005,221.89,9402633.45
BFSI,16-Jun-2025,27.19,151791,76.95,27.29,981,197257,53.63,4127197.29
BFUTILITIE,16-Jun-2025,765.93,28882,36.76,772.85,5866,78560,601.71,22121590.259999998
BHAGCHEM,16-Jun-2025,300.96,43655,50.46,302.55,3404,86521,260.39,13138408.799999999
BHAGERIA,16-Jun-2025,185.58,6377,47.29,185.52,763,13485,25.03,1183443.6600000001
BHAGYANGR,16-Jun-2025,76.48,23821,68.14,76.45,702,34957,26.73,1821830.08
BHANDARI,16-Jun-2025,5.51,230163,68.38,5.5,829,336601,18.53,1268198.13
BHARATFORG,16-Jun-2025,1313.65,302202,40.59,1321.6,25665,744549,9780.79,396987657.3
BHARATGEAR,16-Jun-2025,90.93,9004,50.09,92.32,771,17976,16.34,818733.7200000001
BHARATRAS,16-Jun-2025,10007.61,21259,21.11,10091.5,26057,100729,10080.56,212751780.99
BHARATWIRE,16-Jun-2025,216.94,186394,25.21,219.27,16460,739402,1604.04,40436314.36
BHARTIARTL,16-Jun-2025,1860.67,4130700,72.19,1861.3,136896,5722187,106471.0,7685869569.0
