SYMBOL,DATE1,AVG_PRICE,DELIV_QTY,DELIV_PER,CLOSE_PRICE,NO_OF_TRADES,TTL_TRD_QNTY,TURNOVER_LACS,amount
ALIVUS,04-Jun-2025,1030.3,49919,49.90,1023.5,15052,100043,1030.74,51431545.699999996
ALKALI,04-Jun-2025,104.76,11306,66.23,103.53,729,17070,17.88,1184416.56
ALKEM,04-Jun-2025,4907.41,316674,44.66,4868.5,56354,709078,34797.4,1554049154.34
ALKYLAMINE,04-Jun-2025,1941.81,11216,43.15,1936.4,5353,25993,504.73,21779340.96
ALLCARGO,04-Jun-2025,33.09,7492314,34.04,33.26,55409,22009797,7282.89,247920670.26000002
ALLDIGI,04-Jun-2025,910.64,2651,45.29,910.35,906,5853,53.3,2414106.64
ALMONDZ,04-Jun-2025,20.09,81093,78.42,19.99,601,103407,20.77,1629158.3699999999
ALOKINDS,04-Jun-2025,19.26,1925047,37.97,19.2,10375,5069518,976.6,37076405.220000006
ALPA,04-Jun-2025,101.18,11730,67.60,100.87,471,17351,17.56,1186841.4000000001
ALPHA,04-Jun-2025,49.88,564437,57.75,49.99,3343,977457,487.6,28154117.560000002
ALPHAETF,04-Jun-2025,24.65,557801,64.13,24.74,1542,869811,214.37,13749794.649999999
ALPHAGEO,04-Jun-2025,262.64,5352,67.80,261.95,309,7894,20.73,1405649.28
ALPL30IETF,04-Jun-2025,27.18,105867,47.03,27.19,1248,225091,61.18,2877465.06
AMBER,04-Jun-2025,6279.43,70698,49.41,6240.0,28727,143071,8984.04,443943142.14000005
AMBICAAGAR,04-Jun-2025,29.55,7587,58.80,29.32,264,12902,3.81,224195.85
AMBIKCO,04-Jun-2025,1612.01,20615,63.08,1634.4,4190,32680,526.8,33231586.15
AMBUJACEM,04-Jun-2025,549.95,2520002,73.08,552.45,36581,3448423,18964.55,1385875099.9
AMDIND,04-Jun-2025,49.87,2339,50.54,49.45,153,4628,2.31,116645.93
AMJLAND,04-Jun-2025,60.91,30627,57.64,60.88,1260,53138,32.37,1865490.5699999998
AMNPLST,04-Jun-2025,227.42,3331,59.33,229.56,307,5614,12.77,757536.0199999999
AMRUTANJAN,04-Jun-2025,717.82,82760,74.26,731.7,7170,111440,799.94,59406783.2
ANANDRATHI,04-Jun-2025,1952.62,23404,57.65,1972.2,5610,40600,792.77,45699118.48
ANANTRAJ,04-Jun-2025,571.68,673605,31.22,570.9,44703,2157470,12333.73,385086506.4
ANDHRAPAP,04-Jun-2025,77.1,42447,52.96,76.94,1307,80150,61.79,3272663.6999999997
ANDHRSUGAR,04-Jun-2025,76.25,105423,43.06,75.62,3846,244819,186.69,8038503.75
ANGELONE,04-Jun-2025,3115.97,207192,30.94,3128.6,47218,669560,20863.29,645604056.24
ANMOL,04-Jun-2025,17.48,25596,42.11,17.34,1681,60785,10.62,447418.08
ANTGRAPHIC,04-Jun-2025,1.07,219074,75.84,1.06,270,288852,3.09,234409.18000000002
ANUHPHR,04-Jun-2025,219.6,18002,58.78,217.02,1964,30627,67.26,3953239.1999999997
ANUP,04-Jun-2025,2786.41,9103,55.76,2780.4,3499,16326,454.91,25364690.23
ANURAS,04-Jun-2025,1013.87,89890,51.83,1024.4,8710,173445,1758.5,91136774.3
AONELIQUID,04-Jun-2025,1011.04,9053,92.72,1011.03,191,9764,98.72,9152945.12
AONENIFTY,04-Jun-2025,10.03,143294,78.42,10.04,1009,182731,18.32,1437238.8199999998
AONETOTAL,04-Jun-2025,11.5,125085,37.65,11.51,2182,332256,38.2,1438477.5
APARINDS,04-Jun-2025,7932.58,14276,39.15,7946.0,9289,36461,2892.3,113245512.08
APCL,04-Jun-2025,138.67,3172,69.71,139.31,136,4550,6.31,439861.23999999993
APCOTEXIND,04-Jun-2025,382.47,12928,54.82,386.95,1772,23581,90.19,4944572.16
APEX,04-Jun-2025,225.56,28228,46.87,223.8,2061,60225,135.84,6367107.68
APLAPOLLO,04-Jun-2025,1869.79,801347,59.43,1894.4,85936,1348285,25210.13,1498350607.1299999
APLLTD,04-Jun-2025,981.4,24582,34.87,981.4,10610,70494,691.83,24124774.8
APOLLO,04-Jun-2025,202.33,3614307,27.85,203.03,83219,12978201,26258.26,731282735.3100001
APOLLOHOSP,04-Jun-2025,6818.61,439817,69.87,6855.0,50391,629518,42924.39,2998940594.37
APOLLOPIPE,04-Jun-2025,446.29,222357,58.80,444.4,13753,378145,1687.62,99235705.53
APOLLOTYRE,04-Jun-2025,461.02,561954,60.95,458.15,24147,922039,4250.81,259072033.07999998
APOLSINHOT,04-Jun-2025,1303.68,818,78.81,1297.0,144,1038,13.53,1066410.24
APTUS,04-Jun-2025,309.71,2649841,61.29,307.7,36854,4323361,13389.99,820682256.1099999
ARCHIDPLY,04-Jun-2025,96.65,4276,64.98,96.07,249,6580,6.36,413275.4
ARCHIES,04-Jun-2025,20.16,8719,74.94,20.13,232,11635,2.35,175775.04
ARE&M,04-Jun-2025,1003.73,257107,51.43,998.5,24690,499868,5017.34,258066009.11
ARENTERP,04-Jun-2025,46.5,2357,45.60,46.93,364,5169,2.4,109600.5
ARIES,04-Jun-2025,315.7,27387,50.96,318.05,2437,53744,169.67,8646075.9
ARIHANTCAP,04-Jun-2025,70.93,46045,42.33,71.07,1344,108779,77.16,3265971.85
ARIHANTSUP,04-Jun-2025,365.49,2795,47.97,365.5,386,5826,21.29,1021544.55
ARKADE,04-Jun-2025,185.26,316661,25.24,185.02,16268,1254533,2324.11,58664616.86
ARMANFIN,04-Jun-2025,1474.41,17927,46.27,1499.6,5832,38748,571.3,26431748.07
AROGRANITE,04-Jun-2025,40.0,6401,72.47,39.55,292,8833,3.53,256040.0
ARTEMISMED,04-Jun-2025,270.68,49279,50.86,272.3,4145,96885,262.24,13338839.72
ARTNIRMAN,04-Jun-2025,51.22,3126,74.34,51.65,60,4205,2.15,160113.72
ARVEE,04-Jun-2025,185.29,1697,82.94,184.77,85,2046,3.79,314437.13
ARVIND,04-Jun-2025,354.87,237731,31.98,353.15,20707,743486,2638.4,84363599.97
ARVINDFASN,04-Jun-2025,470.92,178116,51.15,468.65,20250,348240,1639.92,83878386.72
ARVSMART,04-Jun-2025,674.21,11215,45.25,675.15,3130,24786,167.11,7561265.15
ASAHIINDIA,04-Jun-2025,731.97,18780,43.40,730.95,3952,43267,316.7,13746396.6
ASAL,04-Jun-2025,487.81,8488,44.70,490.0,1287,18987,92.62,4140531.28
ASALCBR,04-Jun-2025,1107.37,67515,49.72,1129.4,11523,135786,1503.66,74764085.55
ASHAPURMIN,04-Jun-2025,379.46,552236,40.50,395.2,18637,1363417,5173.65,209551472.56
ASHIANA,04-Jun-2025,318.82,18217,53.71,320.1,2041,33919,108.14,5807943.9399999995
ASHOKA,04-Jun-2025,214.95,303783,41.33,215.7,13222,735085,1580.1,65298155.849999994
ASHOKAMET,04-Jun-2025,17.18,14925,31.62,17.1,938,47194,8.11,256411.5
ASHOKLEY,04-Jun-2025,236.01,3474205,57.56,235.62,61582,6035881,14245.35,819947122.05
ASIANENE,04-Jun-2025,308.06,23982,52.73,307.1,2259,45477,140.1,7387894.92
ASIANPAINT,04-Jun-2025,2248.65,533591,69.47,2249.0,36037,768084,17271.52,1199859402.15
ASIANTILES,04-Jun-2025,58.06,161499,36.35,58.01,3580,444335,257.97,9376631.94
ASKAUTOLTD,04-Jun-2025,443.17,110178,64.25,442.3,8872,171493,760.01,48827584.260000005
ASMS,04-Jun-2025,14.08,1773141,67.17,13.42,4603,2639828,371.82,24965825.28
ASPINWALL,04-Jun-2025,284.42,1381,55.73,284.05,136,2478,7.05,392784.02
ASTEC,04-Jun-2025,730.13,19253,63.10,727.55,2548,30513,222.79,14057192.89
ASTERDM,04-Jun-2025,578.79,1292403,38.84,582.85,79922,3327904,19261.64,748029932.37
ASTRAL,04-Jun-2025,1506.5,295600,50.38,1522.4,35690,586727,8839.07,445321400.0
ASTRAMICRO,04-Jun-2025,1144.68,198631,27.92,1147.9,34862,711540,8144.83,227368933.08
ASTRAZEN,04-Jun-2025,9672.92,44217,7.15,9493.5,119536,618303,59807.96,427707503.64
ATALREAL,04-Jun-2025,15.58,195934,55.87,15.47,887,350675,54.62,3052651.72
ATAM,04-Jun-2025,101.62,8140,62.90,101.74,452,12942,13.15,827186.8
ATGL,04-Jun-2025,680.57,161654,28.41,682.45,18131,569059,3872.84,110016862.78
ATHERENERG,04-Jun-2025,310.25,430004,54.69,307.2,15522,786276,2439.45,133408741.0
ATL,04-Jun-2025,28.98,110587,43.13,29.06,1852,256385,74.29,3204811.2600000002
ATLANTAA,04-Jun-2025,36.39,8997,59.42,36.11,453,15141,5.51,327400.83
ATUL,04-Jun-2025,7166.24,7623,40.46,7168.5,5692,18839,1350.05,54628247.519999996
ATULAUTO,04-Jun-2025,477.03,25634,44.08,475.95,3347,58158,277.43,12228187.02
AUBANK,04-Jun-2025,728.05,1208787,53.54,725.2,45038,2257807,16437.92,880057375.3499999
AURIONPRO,04-Jun-2025,1380.25,23791,57.11,1379.5,3956,41659,575.0,32837527.75
AUROPHARMA,04-Jun-2025,1141.29,787091,71.52,1138.7,43686,1100538,12560.3,898299087.39
AURUM,04-Jun-2025,200.39,46268,66.47,196.21,2005,69611,139.49,9271644.52
AUSOMENT,04-Jun-2025,111.89,3913,55.35,112.11,303,7069,7.91,437825.57
AUTOAXLES,04-Jun-2025,1745.82,978,55.10,1743.0,618,1775,30.99,1707411.96
AUTOBEES,04-Jun-2025,238.31,72018,58.04,237.98,1361,124080,295.69,17162609.580000002
AUTOIETF,04-Jun-2025,23.9,4826148,96.01,23.88,1346,5026670,1201.38,115344937.19999999
AUTOIND,04-Jun-2025,87.38,49887,71.41,86.74,1193,69859,61.04,4359126.06
AVADHSUGAR,04-Jun-2025,547.28,12191,40.73,547.0,1839,29932,163.81,6671890.4799999995
AVALON,04-Jun-2025,858.79,67929,32.60,859.1,9480,208378,1789.53,58336745.91
AVANTEL,04-Jun-2025,160.18,1628730,29.63,160.43,62275,5496639,8804.59,260889971.4
AVANTIFEED,04-Jun-2025,765.69,386756,39.55,762.95,41159,977857,7487.33,296135201.64000005
AVG,04-Jun-2025,277.8,4352,71.12,278.05,341,6119,17.0,1208985.6
AVL,04-Jun-2025,402.3,112720,59.87,398.3,12103,188262,757.38,45347256.0
AVROIND,04-Jun-2025,184.92,8599,61.28,185.08,704,14033,25.95,1590127.0799999998
AVTNPL,04-Jun-2025,64.82,24659,56.77,64.41,866,43433,28.15,1598396.38
AWFIS,04-Jun-2025,665.29,51164,48.67,655.15,8379,105117,699.33,34038897.559999995
AWHCL,04-Jun-2025,610.12,45964,49.78,606.4,5502,92327,563.31,28043555.68
AWL,04-Jun-2025,268.32,330871,39.16,268.7,15344,845015,2267.33,88779306.72
AXISBANK,04-Jun-2025,1174.27,2965270,68.86,1171.0,96752,4306355,50568.31,3482027602.9
AXISBNKETF,04-Jun-2025,568.04,1392,99.93,569.01,38,1393,7.91,790711.6799999999
AXISBPSETF,04-Jun-2025,12.69,998025,96.77,12.69,398,1031327,130.89,12664937.25
AXISCETF,04-Jun-2025,116.79,7074,43.51,117.1,122,16259,18.99,826172.4600000001
AXISGOLD,04-Jun-2025,81.8,2486812,97.00,81.95,1753,2563617,2096.97,203421221.6
AXISHCETF,04-Jun-2025,140.91,4920,86.85,140.92,57,5665,7.98,693277.2
AXISILVER,04-Jun-2025,101.71,236692,91.32,101.95,509,259187,263.61,24073943.32
AXISNIFTY,04-Jun-2025,268.38,3857,68.73,268.71,146,5612,15.06,1035141.66
AXISTECETF,04-Jun-2025,397.62,907,48.04,397.19,88,1888,7.51,360641.34
AXISVALUE,04-Jun-2025,27.88,3315,86.92,27.93,92,3814,1.06,92422.2
AXITA,04-Jun-2025,9.51,471584,38.43,9.5,1433,1226993,116.66,4484763.84
AXSENSEX,04-Jun-2025,82.64,192,43.05,82.64,24,446,0.37,15866.880000000001
AYMSYNTEX,04-Jun-2025,235.32,30021,75.59,232.08,803,39715,93.46,7064541.72
AZAD,04-Jun-2025,1819.26,46493,37.64,1816.3,9852,123536,2247.44,84582855.17999999
BAIDFIN,04-Jun-2025,11.01,92514,66.63,10.97,760,138849,15.29,1018579.14
BAJAJ-AUTO,04-Jun-2025,8573.84,300120,69.63,8563.5,42489,431009,36954.02,2573180860.8
BAJAJCON,04-Jun-2025,175.51,240035,57.42,174.78,14830,418060,733.72,42128542.85
BAJAJELEC,04-Jun-2025,652.24,15570,42.67,653.45,4013,36490,238.0,10155376.8
BAJAJFINSV,04-Jun-2025,1968.76,499123,42.66,1956.1,53640,1169875,23032.01,982653397.48
BAJAJHCARE,04-Jun-2025,528.8,36011,46.58,528.4,4571,77306,408.79,19042616.799999997
BAJAJHFL,04-Jun-2025,121.71,2725602,51.96,121.75,34098,5245111,6384.08,331733019.41999996
BAJAJHIND,04-Jun-2025,24.21,3101117,32.89,24.43,16478,9427936,2282.27,75078042.57000001
BAJAJHLDNG,04-Jun-2025,13309.96,21558,39.37,13414.0,14211,54760,7288.54,286936117.68
BAJAJINDEF,04-Jun-2025,240.15,7061,58.81,238.73,796,12007,28.83,1695699.1500000001
BAJEL,04-Jun-2025,213.47,73710,41.17,214.98,4993,179041,382.19,15734873.7
BAJFINANCE,04-Jun-2025,8997.21,371569,67.01,8987.0,63399,554493,49888.88,3343084322.49
BALAJEE,04-Jun-2025,49.69,69201,49.26,49.99,2582,140475,69.8,3438597.69
BALAMINES,04-Jun-2025,1480.82,15942,41.23,1484.5,5718,38663,572.53,23607232.439999998
BALAXI,04-Jun-2025,51.68,141573,74.81,50.98,1818,189251,97.8,7316492.64
BALKRISHNA,04-Jun-2025,20.95,14114,54.92,20.91,312,25698,5.38,295688.3
BALKRISIND,04-Jun-2025,2448.98,534778,76.37,2471.4,54894,700256,17149.14,1309660626.44
BALMLAWRIE,04-Jun-2025,212.36,95832,54.00,213.26,4255,177454,376.85,20350883.52
BALPHARMA,04-Jun-2025,97.96,8422,56.82,97.91,364,14821,14.52,825019.12
BALRAMCHIN,04-Jun-2025,590.4,244673,50.08,595.65,17240,488569,2884.51,144454939.2
BALUFORGE,04-Jun-2025,707.32,300866,43.75,700.75,12834,687700,4864.25,212808539.12
BANARBEADS,04-Jun-2025,118.76,5162,38.91,117.52,1865,13266,15.75,613039.12
BANARISUG,04-Jun-2025,3947.04,1037,43.83,3915.2,868,2366,93.39,4093080.48
BANCOINDIA,04-Jun-2025,572.76,216177,44.71,577.5,14532,483508,2769.36,123817538.52
BANDHANBNK,04-Jun-2025,168.44,1776687,36.46,169.02,28582,4872596,8207.54,299265158.28
BANG,04-Jun-2025,59.73,12396,50.43,60.5,654,24579,14.68,740413.08
BANKA,04-Jun-2025,64.76,35660,51.26,65.59,344,69565,45.05,2309341.6
BANKBARODA,04-Jun-2025,254.06,4416283,51.98,254.61,55732,8495549,21583.39,1122000858.98
BANKBEES,04-Jun-2025,570.07,265461,52.01,570.86,4515,510424,2909.76,151331352.27
BANKBETF,04-Jun-2025,55.94,16097,31.09,56.01,163,51779,28.97,900466.1799999999
BANKETF,04-Jun-2025,560.87,1976,96.16,561.0,55,2055,11.53,1108279.12
BANKETFADD,04-Jun-2025,56.38,2209,61.98,56.6,66,3564,2.01,124543.42000000001
BANKIETF,04-Jun-2025,56.54,42541,41.49,56.56,648,102527,57.97,2405268.14
BANKINDIA,04-Jun-2025,124.63,2039677,35.11,124.89,29811,5810092,7240.99,254204944.51
BANKNIFTY1,04-Jun-2025,571.16,17637,90.92,571.66,364,19398,110.79,10073548.92
BANKPSU,04-Jun-2025,71.2,1251,59.23,71.28,45,2112,1.5,89071.2
BANSALWIRE,04-Jun-2025,358.99,55603,55.12,360.55,3700,100881,362.15,19960920.97
BANSWRAS,04-Jun-2025,148.63,9463,63.72,148.13,467,14850,22.07,1406485.69
BARBEQUE,04-Jun-2025,314.77,44241,31.61,310.7,6059,139946,440.51,13925739.569999998
BASF,04-Jun-2025,5185.37,6692,53.66,5174.5,2525,12471,646.67,34700496.04
BASML,04-Jun-2025,33.03,81009,49.51,33.03,1357,163630,54.05,2675727.27
BATAINDIA,04-Jun-2025,1225.76,34820,43.76,1222.6,6279,79568,975.31,42680963.2
BAYERCROP,04-Jun-2025,5627.78,15411,31.31,5599.5,12939,49218,2769.88,86729717.58
BBETF0432,04-Jun-2025,1286.31,8120,81.98,1285.64,64,9905,127.41,10444837.2
BBL,04-Jun-2025,2894.53,29253,45.25,2916.4,8915,64653,1871.4,84673686.09
BBNPNBETF,04-Jun-2025,55.47,535,85.33,55.43,10,627,0.35,29676.45
BBNPPGOLD,04-Jun-2025,95.13,6486,95.06,95.4,41,6823,6.49,617013.1799999999
BBOX,04-Jun-2025,564.44,131518,37.90,559.85,14646,347057,1958.91,74234019.92
BBTC,04-Jun-2025,2010.46,13124,46.50,2004.4,4086,28222,567.39,26385277.04
BBTCL,04-Jun-2025,154.67,1235,33.98,156.8,707,3635,5.62,191017.44999999998
BCLIND,04-Jun-2025,41.49,295964,48.58,41.73,5163,609169,252.76,12279546.360000001
BCONCEPTS,04-Jun-2025,352.82,8419,71.83,356.95,1706,11720,41.35,2970391.58
BDL,04-Jun-2025,1988.58,1217730,25.91,1947.4,152700,4700149,93466.18,2421553523.4
BEARDSELL,04-Jun-2025,30.18,34871,72.98,30.2,350,47783,14.42,1052406.78
BECTORFOOD,04-Jun-2025,1445.8,32854,60.08,1436.4,8199,54684,790.62,47500313.199999996
BEDMUTHA,04-Jun-2025,167.86,20117,49.32,168.46,1301,40792,68.47,3376839.62
BEL,04-Jun-2025,387.93,9207530,44.59,390.6,148244,20648850,80102.78,3571877112.9
BELRISE,04-Jun-2025,96.29,16193389,41.72,97.21,175075,38817533,37375.95,1559261426.8100002
BEML,04-Jun-2025,4413.78,280122,20.01,4373.7,95991,1400257,61804.23,1236396881.1599998
BEPL,04-Jun-2025,117.01,144790,31.20,116.68,7181,464060,543.01,16941877.900000002
BERGEPAINT,04-Jun-2025,565.29,154688,51.94,569.25,14949,297840,1683.67,87443579.52
BFINVEST,04-Jun-2025,497.04,16477,45.28,500.85,3335,36390,180.87,8189728.08
BFSI,04-Jun-2025,26.95,84990,64.29,26.99,913,132188,35.62,2290480.5
BFUTILITIE,04-Jun-2025,744.07,19061,34.55,746.35,4635,55163,410.45,14182718.270000001
BHAGCHEM,04-Jun-2025,296.99,75759,59.66,295.45,5186,126978,377.12,22499665.41
BHAGERIA,04-Jun-2025,190.31,22791,49.67,188.86,2118,45886,87.33,4337355.21
BHAGYANGR,04-Jun-2025,79.28,4873,49.26,79.43,341,9893,7.84,386331.44
BHANDARI,04-Jun-2025,5.9,439403,72.40,5.82,1619,606921,35.8,2592477.7
BHARATFORG,04-Jun-2025,1259.66,1270168,55.64,1270.7,58838,2282886,28756.61,1599979822.88
BHARATGEAR,04-Jun-2025,89.27,12001,67.04,89.27,463,17902,15.98,1071329.27
BHARATRAS,04-Jun-2025,8993.26,910,43.05,8979.5,1020,2114,190.12,8183866.600000001
BHARATWIRE,04-Jun-2025,188.95,146357,47.79,191.75,7174,306219,578.6,27654155.15
BHARTIARTL,04-Jun-2025,1873.4,4013479,68.12,1875.4,200975,5892170,110384.06,7518851558.6
BHARTIHEXA,04-Jun-2025,1893.91,113518,42.98,1880.3,37787,264138,5002.53,214992875.38
