SYMBOL,DATE1,AVG_PRICE,DELIV_QTY,DELIV_PER,CLOSE_PRICE,NO_OF_TRADES,TTL_TRD_QNTY,TURNOVER_LACS,amount
ABCAPITAL,03-Jun-2025,224.8,2084483,40.68,222.52,54123,5124464,11519.87,468591778.40000004
ABDL,03-Jun-2025,396.6,143336,72.98,393.85,3499,196415,778.99,56847057.6
ABFRL,03-Jun-2025,86.72,1690714,48.98,86.0,22424,3451636,2993.26,146618718.07999998
ABGSEC,03-Jun-2025,110.85,1150,89.08,110.7,25,1291,1.43,127477.5
ABMINTLLTD,03-Jun-2025,48.58,88,52.07,48.62,10,169,0.08,4275.04
ABREL,03-Jun-2025,2146.54,30973,45.19,2136.8,9608,68534,1471.11,66484783.42
ABSLAMC,03-Jun-2025,758.27,383446,75.79,752.3,15638,505907,3836.15,290755598.42
ABSLBANETF,03-Jun-2025,56.49,83824,87.72,56.36,362,95555,53.98,4735217.76
ABSLLIQUID,03-Jun-2025,1000.01,6840,92.58,1000.0,24,7388,73.88,6840068.4
ABSLNN50ET,03-Jun-2025,69.22,31033,54.11,69.36,378,57348,39.7,2148104.26
ABSLPSE,03-Jun-2025,10.03,239276,74.19,10.01,722,322536,32.34,2399938.28
ACC,03-Jun-2025,1878.43,123165,60.61,1879.2,13102,203217,3817.29,231356830.95000002
ACCELYA,03-Jun-2025,1406.53,4420,58.47,1411.8,1279,7560,106.33,6216862.6
ACCURACY,03-Jun-2025,8.92,266338,72.86,8.87,1135,365559,32.6,2375734.96
ACE,03-Jun-2025,1262.54,63207,51.03,1253.5,11133,123853,1563.7,79801365.78
ACEINTEG,03-Jun-2025,26.21,7814,58.91,25.99,237,13265,3.48,204804.94
ACI,03-Jun-2025,621.48,26102,40.01,618.65,5201,65243,405.47,16221870.96
ACL,03-Jun-2025,66.88,28816,69.11,67.34,981,41697,27.89,1927214.0799999998
ACLGATI,03-Jun-2025,69.0,107395,47.93,68.26,2835,224072,154.61,7410255.0
ACMESOLAR,03-Jun-2025,254.46,230245,52.72,251.3,14098,436770,1111.42,58588142.7
ACUTAAS,03-Jun-2025,1130.65,229486,67.92,1126.8,26328,337877,3820.19,259468345.90000004
ADANIENSOL,03-Jun-2025,859.29,3039715,52.30,856.55,101456,5811649,49938.73,2611996702.35
ADANIENT,03-Jun-2025,2480.64,175228,18.20,2470.9,48961,962708,23881.3,434677585.91999996
ADANIGREEN,03-Jun-2025,1001.14,664552,27.25,992.6,63771,2438866,24416.4,665309589.28
ADANIPORTS,03-Jun-2025,1441.63,1637928,44.54,1432.3,123296,3677200,53011.72,2361286142.6400003
ADANIPOWER,03-Jun-2025,547.78,1082301,41.86,544.6,50997,2585421,14162.51,592862841.78
ADFFOODS,03-Jun-2025,267.9,288120,40.33,272.56,20352,714361,1913.75,77187348.0
ADOR,03-Jun-2025,983.97,2767,54.91,980.4,1185,5039,49.58,2722644.99
ADROITINFO,03-Jun-2025,11.17,8771,63.96,11.15,182,13714,1.53,97972.06999999999
ADSL,03-Jun-2025,195.89,349140,49.32,194.03,15004,707881,1386.69,68393034.6
ADVANIHOTR,03-Jun-2025,61.17,20416,67.68,60.88,601,30166,18.45,1248846.72
ADVENZYMES,03-Jun-2025,307.37,94813,54.76,303.95,7325,173130,532.15,29142671.81
AEGISLOG,03-Jun-2025,788.69,142935,38.57,787.3,15380,370592,2922.81,112731405.15
AEGISVOPAK,03-Jun-2025,248.9,8563800,60.95,255.31,100146,14051020,34973.48,2131529820.0
AEROFLEX,03-Jun-2025,162.87,260683,59.05,161.9,9121,441465,719.02,42457440.21
AETHER,03-Jun-2025,746.85,160117,65.37,745.85,14827,244945,1829.36,119583381.45
AFCONS,03-Jun-2025,422.81,999603,78.07,422.65,23064,1280378,5413.62,422642144.43
AFFLE,03-Jun-2025,1804.16,138381,38.45,1787.5,37794,359914,6493.44,249661464.96
AFFORDABLE,03-Jun-2025,440.31,28564,62.30,433.25,2400,45846,201.87,12577014.84
AFIL,03-Jun-2025,8.09,1034828,65.90,8.02,1691,1570284,126.96,8371758.52
AFSL,03-Jun-2025,217.19,14369,76.43,216.96,635,18801,40.83,3120803.11
AGARIND,03-Jun-2025,946.66,9212,52.93,940.05,2094,17404,164.76,8720631.92
AGARWALEYE,03-Jun-2025,335.98,683357,75.62,336.75,20844,903645,3036.08,229594284.86
AGI,03-Jun-2025,856.71,40671,45.61,847.05,7009,89165,763.88,34843252.410000004
AGIIL,03-Jun-2025,844.68,178100,41.33,830.9,23793,430969,3640.32,150437508.0
AGRITECH,03-Jun-2025,163.53,4334,65.74,162.31,472,6593,10.78,708739.02
AGROPHOS,03-Jun-2025,40.49,329514,31.64,40.69,6802,1041439,421.64,13342021.860000001
AHLADA,03-Jun-2025,67.62,9907,64.92,67.67,426,15260,10.32,669911.3400000001
AHLEAST,03-Jun-2025,140.22,14513,79.57,139.96,259,18239,25.57,2035012.8599999999
AHLUCONT,03-Jun-2025,950.75,27171,34.82,938.2,8356,78035,741.92,25832828.25
AIAENG,03-Jun-2025,3443.63,25538,62.72,3437.5,12183,40720,1402.25,87943422.94
AIIL,03-Jun-2025,2475.28,136742,34.77,2473.6,29732,393273,9734.62,338474737.76000005
AIRAN,03-Jun-2025,26.98,76560,51.79,27.13,1072,147831,39.89,2065588.8
AIROLAM,03-Jun-2025,95.85,1054,67.96,95.51,76,1551,1.49,101025.9
AJANTPHARM,03-Jun-2025,2551.72,63421,61.43,2559.2,19418,103242,2634.45,161832634.11999997
AJAXENGG,03-Jun-2025,639.89,65064,51.40,638.7,7017,126591,810.04,41633802.96
AJMERA,03-Jun-2025,844.01,18507,41.22,835.45,4620,44896,378.93,15620093.07
AJOONI,03-Jun-2025,5.86,224343,62.29,5.83,750,360162,21.1,1314649.98
AKASH,03-Jun-2025,29.04,11617,87.24,28.86,142,13316,3.87,337357.68
AKG,03-Jun-2025,14.75,15266,92.67,14.69,113,16474,2.43,225173.5
AKSHARCHEM,03-Jun-2025,253.31,8829,58.30,251.86,830,15144,38.36,2236473.99
AKUMS,03-Jun-2025,568.82,78140,55.74,562.55,6664,140188,797.42,44447594.800000004
AKZOINDIA,03-Jun-2025,3364.83,5879,50.31,3334.2,3645,11686,393.21,19781835.57
ALANKIT,03-Jun-2025,14.3,194761,58.97,14.23,1777,330265,47.23,2785082.3000000003
ALBERTDAVD,03-Jun-2025,801.39,2488,65.70,800.5,458,3787,30.35,1993858.32
ALEMBICLTD,03-Jun-2025,111.75,249304,54.33,110.09,9182,458849,512.75,27859722.0
ALICON,03-Jun-2025,898.95,3374,40.07,901.55,1299,8420,75.69,3033057.3000000003
ALIVUS,03-Jun-2025,1048.99,78975,56.45,1061.6,14236,139894,1467.47,82843985.25
ALKALI,03-Jun-2025,104.99,26626,45.98,105.18,1579,57905,60.79,2795463.7399999998
ALKEM,03-Jun-2025,5010.6,82780,49.30,4996.5,29263,167913,8413.45,414777468.00000006
ALKYLAMINE,03-Jun-2025,1981.35,19988,35.91,1957.4,11267,55661,1102.84,39603223.8
ALLCARGO,03-Jun-2025,31.35,1230878,54.27,30.94,11718,2267955,710.94,38588025.300000004
ALLDIGI,03-Jun-2025,913.04,3140,59.22,914.15,867,5302,48.41,2866945.6
ALMONDZ,03-Jun-2025,20.49,88964,57.24,20.29,966,155420,31.84,1822872.3599999999
ALOKINDS,03-Jun-2025,19.47,2173373,45.06,19.18,10564,4823001,939.27,42315572.309999995
ALPA,03-Jun-2025,101.49,24036,62.90,101.58,812,38210,38.78,2439413.6399999997
ALPHA,03-Jun-2025,49.64,712336,63.60,49.62,3501,1119980,555.92,35360359.04
ALPHAETF,03-Jun-2025,24.55,408241,78.18,24.46,1952,522182,128.19,10022316.55
ALPHAGEO,03-Jun-2025,265.0,9322,84.80,261.95,293,10993,29.13,2470330.0
ALPL30IETF,03-Jun-2025,27.18,584097,84.85,27.15,1899,688379,187.11,15875756.459999999
AMBER,03-Jun-2025,6364.96,43315,40.06,6327.5,19844,108135,6882.75,275698242.4
AMBICAAGAR,03-Jun-2025,29.8,17303,69.19,29.68,586,25009,7.45,515629.4
AMBIKCO,03-Jun-2025,1551.48,8019,56.65,1554.3,1512,14156,219.63,12441318.120000001
AMBUJACEM,03-Jun-2025,551.19,1069670,60.69,552.4,20188,1762430,9714.38,589591407.3000001
AMDIND,03-Jun-2025,50.92,7569,71.49,50.63,237,10588,5.39,385413.48000000004
AMJLAND,03-Jun-2025,62.93,110825,53.15,61.84,4127,208495,131.21,6974217.25
AMNPLST,03-Jun-2025,229.17,5829,48.94,228.48,645,11910,27.29,1335831.93
AMRUTANJAN,03-Jun-2025,732.1,8707,49.48,728.8,3184,17596,128.82,6374394.7
ANANDRATHI,03-Jun-2025,1972.98,52407,64.81,1960.6,6785,80857,1595.29,103397962.86
ANANTRAJ,03-Jun-2025,587.47,1805988,40.04,581.15,77224,4510521,26497.93,1060963770.36
ANDHRAPAP,03-Jun-2025,78.25,40722,56.17,77.63,2682,72501,56.73,3186496.5
ANDHRSUGAR,03-Jun-2025,75.53,160458,43.86,76.38,3614,365810,276.3,12119392.74
ANGELONE,03-Jun-2025,3117.34,394607,29.89,3105.8,77231,1319977,41148.12,1230124185.38
ANMOL,03-Jun-2025,17.63,27525,36.04,17.41,2402,76379,13.46,485265.75
ANTGRAPHIC,03-Jun-2025,1.08,332108,79.12,1.07,357,419771,4.55,358676.64
ANUHPHR,03-Jun-2025,219.58,11672,46.84,218.93,1432,24918,54.72,2562937.7600000002
ANUP,03-Jun-2025,2814.42,15987,37.47,2795.4,9116,42670,1200.91,44994132.54
ANURAS,03-Jun-2025,1002.9,84580,68.62,1001.5,4910,123260,1236.17,84825282.0
AONELIQUID,03-Jun-2025,1010.9,464343,99.18,1010.88,739,468201,4733.04,469404338.7
AONENIFTY,03-Jun-2025,10.03,226373,87.92,10.01,1106,257467,25.81,2270521.19
AONETOTAL,03-Jun-2025,11.51,218236,52.98,11.48,2597,411951,47.41,2511896.36
APARINDS,03-Jun-2025,8053.54,17357,32.78,7963.5,13114,52955,4264.75,139785293.78
APCL,03-Jun-2025,138.44,3057,84.89,137.18,111,3601,4.99,423211.08
APCOTEXIND,03-Jun-2025,383.71,25830,51.11,380.85,2337,50541,193.93,9911229.299999999
APEX,03-Jun-2025,231.76,30765,29.81,229.86,2772,103204,239.18,7130096.399999999
APLAPOLLO,03-Jun-2025,1823.11,358470,69.55,1815.6,35073,515417,9396.6,653530241.6999999
APLLTD,03-Jun-2025,975.59,37729,46.84,965.7,8769,80542,785.76,36808035.11
APOLLO,03-Jun-2025,196.83,2992441,25.65,197.89,62071,11665221,22961.2,589002162.0300001
APOLLOHOSP,03-Jun-2025,6832.31,315743,64.50,6812.5,59106,489548,33447.46,2157254056.33
APOLLOPIPE,03-Jun-2025,462.66,375430,45.94,459.05,20916,817278,3781.23,173696443.8
APOLLOTYRE,03-Jun-2025,466.56,696922,58.00,465.5,29065,1201526,5605.88,325155928.32
APOLSINHOT,03-Jun-2025,1299.23,1343,69.19,1293.4,262,1941,25.22,1744865.8900000001
APTUS,03-Jun-2025,308.06,67638362,74.49,307.0,158004,90796820,279704.5,20836673797.72
ARCHIDPLY,03-Jun-2025,96.28,3839,65.36,95.3,335,5874,5.66,369618.92
ARCHIES,03-Jun-2025,20.45,17519,79.03,20.27,234,22167,4.53,358263.55
ARE&M,03-Jun-2025,1008.19,320472,50.15,1005.3,34776,639030,6442.66,323096665.68
ARENTERP,03-Jun-2025,47.24,10247,90.17,47.51,212,11364,5.37,484068.28
ARIES,03-Jun-2025,315.85,56218,46.87,314.2,4278,119947,378.85,17756455.3
ARIHANTCAP,03-Jun-2025,71.76,90288,48.99,71.36,2402,184284,132.24,6479066.880000001
ARIHANTSUP,03-Jun-2025,363.94,10425,41.61,362.7,1079,25056,91.19,3794074.5
ARKADE,03-Jun-2025,184.59,286016,33.96,184.29,11267,842131,1554.46,52795693.44
ARMANFIN,03-Jun-2025,1486.58,16167,56.82,1466.1,3963,28454,422.99,24033538.86
AROGRANITE,03-Jun-2025,41.56,9097,61.97,41.25,473,14680,6.1,378071.32
ARTEMISMED,03-Jun-2025,270.75,45103,51.01,267.85,6083,88416,239.38,12211637.25
ARTNIRMAN,03-Jun-2025,50.49,1691,63.14,50.19,53,2678,1.35,85378.59
ARVEE,03-Jun-2025,195.27,895,62.54,193.7,86,1431,2.79,174766.65000000002
ARVIND,03-Jun-2025,350.53,110166,39.54,348.85,8755,278622,976.66,38616487.98
ARVINDFASN,03-Jun-2025,459.15,856249,84.93,464.9,22101,1008184,4629.12,393146728.34999996
ARVSMART,03-Jun-2025,672.36,27986,39.59,673.25,7355,70695,475.32,18816666.96
ASAHIINDIA,03-Jun-2025,734.78,33794,32.15,731.25,8615,105116,772.37,24831155.32
ASAL,03-Jun-2025,487.9,6366,46.48,483.2,971,13695,66.82,3105971.4
ASALCBR,03-Jun-2025,1065.71,36626,54.30,1071.5,5077,67445,718.77,39032694.46
ASHAPURMIN,03-Jun-2025,380.25,44268,100.00,380.25,483,44268,168.33,16832907.0
ASHIANA,03-Jun-2025,318.58,28029,48.64,315.1,3944,57631,183.6,8929478.82
ASHOKA,03-Jun-2025,216.86,522443,47.39,214.47,20524,1102480,2390.82,113296988.98
ASHOKAMET,03-Jun-2025,17.21,42369,48.79,17.12,785,86832,14.95,729170.49
ASHOKLEY,03-Jun-2025,236.4,3598858,64.29,236.11,52921,5597500,13232.49,850770031.2
ASIANENE,03-Jun-2025,313.55,53473,53.34,312.05,3572,100240,314.3,16766459.15
ASIANPAINT,03-Jun-2025,2259.11,481747,60.78,2255.7,55680,792587,17905.41,1088319465.17
ASIANTILES,03-Jun-2025,58.37,231850,50.45,57.97,3649,459538,268.24,13533084.5
ASKAUTOLTD,03-Jun-2025,451.89,65587,27.94,449.95,9658,234720,1060.68,29638109.43
ASMS,03-Jun-2025,15.01,179501,59.12,14.92,2130,303636,45.58,2694310.01
ASPINWALL,03-Jun-2025,284.06,3765,70.41,283.4,213,5347,15.19,1069485.9
ASTEC,03-Jun-2025,714.39,21657,54.06,713.85,3401,40061,286.19,15471544.23
ASTERDM,03-Jun-2025,552.43,153683,58.50,552.15,12957,262704,1451.25,84899099.69
ASTRAL,03-Jun-2025,1499.74,614849,65.91,1495.7,49121,932836,13990.08,922113639.26
ASTRAMICRO,03-Jun-2025,1156.67,267691,34.74,1140.6,39078,770445,8911.52,309630148.97
ASTRAZEN,03-Jun-2025,9224.25,28785,9.31,9336.5,57323,309234,28524.51,265520036.25
ATALREAL,03-Jun-2025,15.96,505811,35.00,15.89,1250,1444969,230.68,8072743.5600000005
ATAM,03-Jun-2025,101.18,7969,59.26,100.79,349,13448,13.61,806303.42
ATGL,03-Jun-2025,682.99,223545,25.86,678.85,28899,864468,5904.22,152678999.55
ATHERENERG,03-Jun-2025,316.31,155921,42.37,314.6,9651,367988,1163.99,49319371.51
ATL,03-Jun-2025,29.2,255591,70.81,28.79,2016,360948,105.4,7463257.2
ATLANTAA,03-Jun-2025,36.53,5435,74.45,36.1,243,7300,2.67,198540.55000000002
ATUL,03-Jun-2025,7096.84,7434,45.24,7105.0,3500,16432,1166.15,52757908.56
ATULAUTO,03-Jun-2025,484.34,24293,41.88,482.3,3337,58012,280.97,11766071.62
AUBANK,03-Jun-2025,724.08,1727113,48.47,728.3,84076,3563158,25800.01,1250567981.04
AURIONPRO,03-Jun-2025,1384.36,52701,53.75,1372.8,9716,98057,1357.46,72957156.36
AUROPHARMA,03-Jun-2025,1141.95,1222256,66.44,1143.8,69813,1839557,21006.83,1395755239.2
AURUM,03-Jun-2025,199.53,27583,68.84,198.14,1503,40067,79.95,5503635.99
AUSOMENT,03-Jun-2025,113.92,3290,44.71,111.73,368,7358,8.38,374796.8
AUTOAXLES,03-Jun-2025,1736.48,1678,55.97,1733.7,826,2998,52.06,2913813.44
AUTOBEES,03-Jun-2025,238.0,40766,38.65,237.57,1878,105480,251.04,9702308.0
AUTOIETF,03-Jun-2025,23.83,894030,63.87,23.81,1701,1399783,333.55,21304734.9
AUTOIND,03-Jun-2025,89.57,23149,47.37,88.02,1585,48873,43.77,2073455.93
AVADHSUGAR,03-Jun-2025,544.39,10755,50.06,545.15,1165,21483,116.95,5854914.45
AVALON,03-Jun-2025,854.19,39588,44.36,847.95,4460,89233,762.22,33815673.72
AVANTEL,03-Jun-2025,155.65,1789730,28.76,156.94,59754,6222476,9685.06,278571474.5
AVANTIFEED,03-Jun-2025,790.26,601445,37.58,779.8,63516,1600625,12649.14,475297925.7
AVG,03-Jun-2025,280.33,7200,65.50,277.6,636,10992,30.81,2018376.0
AVL,03-Jun-2025,403.07,85486,64.41,403.05,9132,132726,534.98,34456842.019999996
AVROIND,03-Jun-2025,188.8,25340,55.08,181.8,1577,46002,86.85,4784192.0
AVTNPL,03-Jun-2025,65.16,32196,55.64,64.64,1156,57866,37.71,2097891.36
AWFIS,03-Jun-2025,678.15,193377,43.53,676.1,26351,444240,3012.62,131138612.55
AWHCL,03-Jun-2025,612.02,48020,56.61,612.15,5811,84823,519.14,29389200.4
AWL,03-Jun-2025,269.68,892660,52.01,270.1,37486,1716464,4629.0,240732548.8
AXISBANK,03-Jun-2025,1182.91,5779085,70.86,1181.5,312490,8155665,96474.41,6836137437.35
AXISBNKETF,03-Jun-2025,568.59,95334,99.71,568.58,78,95608,543.62,54205959.06
AXISBPSETF,03-Jun-2025,12.71,44202,79.06,12.7,394,55911,7.11,561807.42
AXISCETF,03-Jun-2025,117.1,79309,91.80,117.61,406,86397,101.17,9287083.9
AXISGOLD,03-Jun-2025,81.54,1964161,95.19,81.6,2792,2063464,1682.57,160157687.94
AXISHCETF,03-Jun-2025,141.44,1325,47.59,140.53,68,2784,3.94,187408.0
AXISILVER,03-Jun-2025,100.71,95438,69.19,100.81,908,137939,138.92,9611560.979999999
AXISNIFTY,03-Jun-2025,268.71,13597,91.74,268.07,225,14821,39.83,3653649.8699999996
AXISTECETF,03-Jun-2025,397.99,637,89.59,397.96,56,711,2.83,253519.63
AXISVALUE,03-Jun-2025,28.01,7486,88.48,27.85,131,8461,2.37,209682.86000000002
AXITA,03-Jun-2025,9.51,996153,41.76,9.49,1595,2385215,226.76,9473415.03
AXSENSEX,03-Jun-2025,82.89,1323,77.64,82.68,60,1704,1.41,109663.47
AYMSYNTEX,03-Jun-2025,236.78,16135,68.49,238.28,838,23559,55.78,3820445.3
AZAD,03-Jun-2025,1820.37,199208,45.14,1804.6,23328,441334,8033.91,362632266.96
BAIDFIN,03-Jun-2025,11.09,177198,66.23,11.04,3762,267560,29.67,1965125.82
BAJAJ-AUTO,03-Jun-2025,8553.17,350006,61.83,8563.0,47523,566074,48417.27,2993660819.02
BAJAJCON,03-Jun-2025,177.54,190209,60.11,178.51,10802,316417,561.77,33769705.86
BAJAJELEC,03-Jun-2025,660.53,19492,41.23,655.6,5351,47275,312.26,12875050.76
BAJAJFINSV,03-Jun-2025,1996.6,674001,44.26,1991.9,68987,1522876,30405.69,1345710396.6
BAJAJHCARE,03-Jun-2025,532.56,42920,45.58,526.05,4444,94158,501.44,22857475.2
BAJAJHFL,03-Jun-2025,123.34,2857150,53.48,122.45,33264,5342566,6589.27,352400881.0
BAJAJHIND,03-Jun-2025,24.27,2411683,36.58,24.04,15757,6593534,1600.47,58531546.41
BAJAJHLDNG,03-Jun-2025,13271.57,20067,41.89,13158.0,15754,47907,6358.01,266320595.19
BAJAJINDEF,03-Jun-2025,242.62,10692,63.72,241.1,903,16779,40.71,2594093.04
BAJEL,03-Jun-2025,216.57,129368,62.33,215.15,4514,207561,449.52,28017227.759999998
BAJFINANCE,03-Jun-2025,9019.53,552008,60.79,8979.0,93270,908027,81899.77,4978852716.240001
BALAJEE,03-Jun-2025,49.67,51090,39.93,48.64,2782,127938,63.55,2537640.3000000003
BALAMINES,03-Jun-2025,1504.58,61037,26.94,1485.2,24336,226548,3408.6,91835049.46
BALAXI,03-Jun-2025,54.3,391049,71.17,52.35,4622,549479,298.35,21233960.7
BALKRISHNA,03-Jun-2025,21.83,19098,64.92,21.6,339,29416,6.42,416909.33999999997
BALKRISIND,03-Jun-2025,2449.33,289480,70.87,2449.0,51632,408472,10004.83,709032048.4
BALMLAWRIE,03-Jun-2025,212.1,92865,51.93,210.63,3452,178821,379.27,19696666.5
BALPHARMA,03-Jun-2025,98.91,18635,52.17,98.13,719,35719,35.33,1843187.8499999999
BALRAMCHIN,03-Jun-2025,594.44,151584,44.56,594.25,15785,340177,2022.14,90107592.96000001
BALUFORGE,03-Jun-2025,715.64,376070,41.29,706.65,18104,910726,6517.53,269130734.8
BANARBEADS,03-Jun-2025,117.88,5738,56.49,116.81,679,10157,11.97,676395.44
BANARISUG,03-Jun-2025,3989.85,938,60.87,3942.9,358,1541,61.48,3742479.3
BANCOINDIA,03-Jun-2025,559.93,126480,43.55,555.25,15019,290410,1626.09,70819946.39999999
BANDHANBNK,03-Jun-2025,171.44,1297635,35.16,170.02,22771,3690601,6327.02,222466544.4
BANG,03-Jun-2025,59.9,46453,56.52,59.41,1416,82186,49.23,2782534.6999999997
BANKA,03-Jun-2025,64.26,16083,67.51,63.36,407,23822,15.31,1033493.5800000001
BANKBARODA,03-Jun-2025,253.73,9438798,55.51,253.66,106597,17004787,43146.94,2394906216.54
BANKBEES,03-Jun-2025,571.13,1184364,81.29,569.94,13449,1456915,8320.89,676425811.32
BANKBETF,03-Jun-2025,56.13,33321,64.43,56.11,738,51713,29.03,1870307.73
BANKETF,03-Jun-2025,562.17,737,71.14,561.35,74,1036,5.82,414319.29
BANKETFADD,03-Jun-2025,56.5,23230,96.35,56.52,403,24110,13.62,1312495.0
BANKIETF,03-Jun-2025,56.5,1942697,81.88,56.44,1916,2372651,1340.58,109762380.5
BANKINDIA,03-Jun-2025,125.57,5293065,38.01,124.59,54261,13925152,17485.2,664650172.05
BANKNIFTY1,03-Jun-2025,571.17,550176,97.16,570.67,1416,566232,3234.17,314244025.91999996
BANKPSU,03-Jun-2025,71.63,55971,55.87,71.22,130,100185,71.76,4009202.7299999995
BANSALWIRE,03-Jun-2025,353.99,59616,59.33,350.75,4188,100490,355.73,21103467.84
BANSWRAS,03-Jun-2025,149.33,20748,57.82,148.31,731,35882,53.58,3098298.8400000003
BARBEQUE,03-Jun-2025,311.93,123461,66.77,318.0,4227,184908,576.78,38511189.730000004
BASF,03-Jun-2025,5239.57,7233,31.04,5196.5,5469,23302,1220.92,37897809.809999995
BASML,03-Jun-2025,32.82,102069,71.73,32.85,1088,142294,46.71,3349904.58
BATAINDIA,03-Jun-2025,1239.5,62771,47.07,1228.2,11992,133364,1653.04,77804654.5
BAYERCROP,03-Jun-2025,5660.33,22702,59.71,5628.0,8137,38020,2152.06,128500811.66
BBETF0432,03-Jun-2025,1288.19,1313,62.26,1287.74,50,2109,27.17,1691393.47
BBL,03-Jun-2025,2909.8,35190,60.54,2892.3,6852,58128,1691.41,102395862.0
BBNPNBETF,03-Jun-2025,55.76,310,56.88,55.44,24,545,0.3,17285.6
BBNPPGOLD,03-Jun-2025,95.16,3077,39.46,95.1,87,7798,7.42,292807.32
BBOX,03-Jun-2025,565.82,267698,34.27,571.1,28752,781241,4420.41,151468882.36
BBTC,03-Jun-2025,2032.2,12390,40.84,2013.8,5065,30340,616.57,25178958.0
BBTCL,03-Jun-2025,154.59,4956,85.86,156.4,457,5772,8.92,766148.04
BCLIND,03-Jun-2025,42.05,538712,51.44,41.85,6074,1047186,440.38,22652839.599999998
BCONCEPTS,03-Jun-2025,340.88,3236,64.40,342.55,502,5025,17.13,1103087.68
BDL,03-Jun-2025,1993.92,712429,21.50,1976.9,107694,3313702,66072.7,1420526431.68
BEARDSELL,03-Jun-2025,30.11,28226,86.42,29.98,198,32663,9.83,849884.86
BECTORFOOD,03-Jun-2025,1477.15,48329,53.64,1466.8,15897,90102,1330.94,71389182.35000001
BEDMUTHA,03-Jun-2025,174.6,66815,33.91,175.83,4554,197061,344.07,11665899.0
BEL,03-Jun-2025,387.7,10321034,55.40,386.0,129954,18630318,72228.95,4001464881.7999997
BELRISE,03-Jun-2025,92.54,3680065,56.56,92.03,36766,6506120,6020.99,340553215.1
BEML,03-Jun-2025,4359.57,447945,21.58,4333.0,154100,2076135,90510.61,1952847583.6499999
BEPL,03-Jun-2025,117.38,276614,49.39,116.01,11021,560110,657.44,32468951.32
BERGEPAINT,03-Jun-2025,561.7,100653,36.70,558.0,12236,274291,1540.68,56536790.1
BFINVEST,03-Jun-2025,499.56,16798,54.63,495.7,2904,30750,153.62,8391608.88
BFSI,03-Jun-2025,27.04,164283,62.58,26.94,1475,262509,70.97,4442212.32
BFUTILITIE,03-Jun-2025,755.0,27624,53.05,746.75,5306,52071,393.14,20856120.0
BHAGCHEM,03-Jun-2025,300.7,47235,62.04,298.85,3251,76139,228.95,14203564.5
BHAGERIA,03-Jun-2025,187.54,9941,51.51,186.16,757,19301,36.2,1864335.14
BHAGYANGR,03-Jun-2025,79.57,11160,48.40,79.06,734,23059,18.35,888001.2
BHANDARI,03-Jun-2025,6.09,713445,55.27,5.86,2879,1290938,78.67,4344880.05
BHARATFORG,03-Jun-2025,1271.72,836843,55.31,1270.4,49293,1513075,19242.13,1064229979.96
BHARATGEAR,03-Jun-2025,89.04,16759,47.12,88.77,1158,35564,31.67,1492221.36
BHARATRAS,03-Jun-2025,8983.27,2566,48.05,8950.0,2031,5340,479.71,23051070.82
BHARATWIRE,03-Jun-2025,191.65,104973,30.07,187.75,7455,349042,668.92,20118075.45
BHARTIARTL,03-Jun-2025,1844.12,3956000,70.68,1841.3,194113,5596977,103214.75,7295338720.0
