SYMBOL,DATE1,AVG_PRICE,DELIV_QTY,DELIV_PER,CLOSE_PRICE,NO_OF_TRADES,TTL_TRD_QNTY,TURNOVER_LACS,amount
ABCAPITAL,24-Jun-2025,270.99,4287250,33.78,271.19,89464,12692629,34396.11,1161801877.5
ABDL,24-Jun-2025,431.78,177408,53.82,428.65,12865,329608,1423.17,76601226.24
ABFRL,24-Jun-2025,74.74,3293133,45.39,74.06,26635,7255617,5422.65,246128760.42
ABGSEC,24-Jun-2025,109.98,328,72.73,109.61,21,451,0.5,36073.44
ABMINTLLTD,24-Jun-2025,52.47,7658,73.24,53.2,103,10456,5.49,401815.26
ABREL,24-Jun-2025,2423.91,35823,44.23,2416.3,10354,81000,1963.37,86831727.92999999
ABSLAMC,24-Jun-2025,767.56,146883,61.31,766.7,15354,239587,1838.98,112741515.47999999
ABSLBANETF,24-Jun-2025,57.4,13860,72.29,57.26,257,19172,11.01,795564.0
ABSLLIQUID,24-Jun-2025,1000.01,2896,74.58,1000.01,10,3883,38.83,2896028.96
ABSLNN50ET,24-Jun-2025,70.39,6975,82.49,70.09,218,8456,5.95,490970.25
ABSLPSE,24-Jun-2025,10.13,152746,60.55,10.08,659,252250,25.56,1547316.9800000002
ACC,24-Jun-2025,1850.18,285297,39.27,1847.8,36235,726491,13441.36,527850803.46000004
ACCELYA,24-Jun-2025,1402.96,2915,48.32,1400.1,1647,6033,84.64,4089628.4
ACCURACY,24-Jun-2025,9.19,342244,58.32,8.86,2189,586795,53.93,3145222.36
ACE,24-Jun-2025,1208.77,128257,32.60,1203.8,27356,393481,4756.3,155033213.89
ACEINTEG,24-Jun-2025,25.76,4161,41.37,25.16,216,10059,2.59,107187.36
ACI,24-Jun-2025,621.64,40254,35.08,615.7,11091,114755,713.37,25023496.56
ACL,24-Jun-2025,66.7,19686,63.55,66.1,864,30979,20.66,1313056.2
ACLGATI,24-Jun-2025,67.08,198433,52.43,66.34,3284,378477,253.87,13310885.639999999
ACMESOLAR,24-Jun-2025,249.58,216605,47.03,249.1,12149,460554,1149.45,54060275.900000006
ACUTAAS,24-Jun-2025,1095.79,128870,72.98,1093.2,11887,176575,1934.88,141214457.29999998
ADANIENSOL,24-Jun-2025,856.58,658990,34.28,851.85,45575,1922183,16464.95,564477654.2
ADANIENT,24-Jun-2025,2523.06,206521,20.73,2505.6,53316,996405,25139.87,521064874.26
ADANIGREEN,24-Jun-2025,989.98,834992,23.87,987.3,72938,3498494,34634.26,826625380.16
ADANIPORTS,24-Jun-2025,1402.73,2917364,38.21,1389.5,154139,7635176,107101.22,4092274003.7200003
ADANIPOWER,24-Jun-2025,545.85,1384077,33.64,546.85,59341,4114586,22459.29,755498430.45
ADFFOODS,24-Jun-2025,283.56,48451,34.63,282.94,6466,139905,396.71,13738765.56
ADOR,24-Jun-2025,1010.88,6905,73.12,1007.7,763,9443,95.46,6980126.4
ADROITINFO,24-Jun-2025,11.09,21715,42.37,10.98,723,51253,5.68,240819.35
ADSL,24-Jun-2025,182.24,76758,41.31,181.17,4727,185814,338.63,13988377.92
ADVANIHOTR,24-Jun-2025,60.84,21863,64.53,60.65,736,33879,20.61,1330144.9200000002
ADVENZYMES,24-Jun-2025,332.77,77972,36.96,328.75,8584,210955,702.0,25946742.439999998
AEGISLOG,24-Jun-2025,787.09,154802,42.46,787.4,22839,364579,2869.58,121843106.18
AEGISVOPAK,24-Jun-2025,248.97,623788,66.80,252.26,13501,933748,2324.75,155304498.35999998
AEROFLEX,24-Jun-2025,203.22,1306347,14.51,199.09,69506,9003057,18296.3,265475837.34
AETHER,24-Jun-2025,770.95,77146,53.61,773.5,12293,143906,1109.44,59475708.7
AFCONS,24-Jun-2025,441.29,743760,58.53,438.3,25001,1270668,5607.3,328213850.40000004
AFFLE,24-Jun-2025,1920.34,100676,41.55,1910.8,18296,242273,4652.46,193332149.84
AFFORDABLE,24-Jun-2025,464.57,8200,55.00,464.4,1020,14908,69.26,3809474.0
AFIL,24-Jun-2025,7.73,792039,40.69,7.53,2088,1946694,150.48,6122461.470000001
AFSL,24-Jun-2025,245.74,24887,62.00,245.28,1608,40138,98.63,6115731.38
AGARIND,24-Jun-2025,965.88,4388,47.87,960.6,936,9167,88.54,4238281.44
AGARWALEYE,24-Jun-2025,397.37,81446,38.18,402.25,10811,213348,847.78,32364197.02
AGI,24-Jun-2025,794.93,44313,45.46,794.25,8103,97483,774.92,35225733.089999996
AGIIL,24-Jun-2025,993.37,128428,26.40,993.75,25611,486545,4833.21,127576522.36
AGRITECH,24-Jun-2025,159.67,12763,31.98,157.08,1845,39909,63.72,2037868.2099999997
AGROPHOS,24-Jun-2025,35.55,24283,63.65,35.5,472,38153,13.56,863260.6499999999
AHLADA,24-Jun-2025,69.18,24189,56.64,68.74,1008,42704,29.54,1673395.0200000003
AHLEAST,24-Jun-2025,146.56,1380,68.97,145.51,199,2001,2.93,202252.80000000002
AHLUCONT,24-Jun-2025,952.32,23069,58.61,949.15,5005,39362,374.85,21969070.080000002
AIAENG,24-Jun-2025,3291.51,45590,72.54,3277.5,14842,62845,2068.55,150059940.9
AIIL,24-Jun-2025,2656.83,176678,41.66,2664.9,23773,424065,11266.67,469403410.74
AIRAN,24-Jun-2025,29.72,68502,54.37,29.68,1103,125982,37.45,2035879.44
AIROLAM,24-Jun-2025,113.51,6049,46.11,112.24,468,13120,14.89,686621.99
AJANTPHARM,24-Jun-2025,2565.09,70690,68.57,2564.2,18544,103086,2644.25,181326212.10000002
AJAXENGG,24-Jun-2025,625.85,200358,47.47,631.6,23530,422055,2641.45,125394054.30000001
AJMERA,24-Jun-2025,940.42,38290,45.74,929.1,6141,83720,787.32,36008681.8
AJOONI,24-Jun-2025,6.12,1840353,57.90,6.03,2988,3178466,194.46,11262960.36
AKASH,24-Jun-2025,28.71,13868,55.00,28.11,265,25214,7.24,398150.28
AKG,24-Jun-2025,13.41,9770,59.98,13.32,150,16289,2.18,131015.7
AKSHARCHEM,24-Jun-2025,254.52,2817,43.48,254.3,398,6479,16.49,716982.8400000001
AKSHOPTFBR,24-Jun-2025,8.69,465278,53.42,8.72,1633,871005,75.73,4043265.82
AKUMS,24-Jun-2025,539.09,29542,45.30,536.05,4611,65207,351.52,15925796.780000001
AKZOINDIA,24-Jun-2025,3228.71,7455,55.82,3230.7,3747,13355,431.19,24070033.05
ALANKIT,24-Jun-2025,14.56,388691,61.70,14.38,2702,629971,91.74,5659340.96
ALBERTDAVD,24-Jun-2025,843.53,1943,56.76,842.65,465,3423,28.87,1638978.79
ALEMBICLTD,24-Jun-2025,112.54,150357,36.98,112.16,5368,406577,457.57,16921176.78
ALICON,24-Jun-2025,898.97,4813,35.55,893.7,1670,13537,121.69,4326742.61
ALIVUS,24-Jun-2025,1000.62,28226,42.25,993.1,8130,66806,668.47,28243500.12
ALKALI,24-Jun-2025,99.34,4447,54.84,98.37,409,8109,8.06,441764.98000000004
ALKEM,24-Jun-2025,4807.21,65864,53.41,4811.0,16480,123314,5927.96,316622079.44
ALKYLAMINE,24-Jun-2025,2182.34,51617,29.46,2197.8,22016,175225,3824.01,112645843.78
ALLCARGO,24-Jun-2025,34.42,1417543,29.31,34.66,18173,4836009,1664.52,48791830.06
ALLDIGI,24-Jun-2025,916.98,1691,59.67,917.4,557,2834,25.99,1550613.18
ALMONDZ,24-Jun-2025,20.12,188062,60.70,19.93,1415,309817,62.34,3783807.4400000004
ALOKINDS,24-Jun-2025,19.48,1960321,33.90,19.48,10189,5783040,1126.69,38187053.08
ALPA,24-Jun-2025,99.13,10055,75.92,99.08,415,13245,13.13,996752.1499999999
ALPHA,24-Jun-2025,51.1,1197853,62.19,50.99,3856,1926024,984.17,61210288.300000004
ALPHAETF,24-Jun-2025,25.55,326112,71.00,25.45,1309,459283,117.36,8332161.600000001
ALPHAGEO,24-Jun-2025,278.44,4420,60.76,278.4,378,7275,20.26,1230704.8
ALPL30IETF,24-Jun-2025,27.66,139635,65.48,27.57,1379,213241,58.98,3862304.1
AMBER,24-Jun-2025,6733.8,82653,38.74,6731.0,34095,213348,14366.43,556568771.4
AMBICAAGAR,24-Jun-2025,28.76,7774,81.70,28.82,209,9515,2.74,223580.24000000002
AMBIKCO,24-Jun-2025,1523.91,5175,45.89,1511.6,1750,11278,171.87,7886234.25
AMBUJACEM,24-Jun-2025,553.38,2551681,44.62,554.2,82918,5719088,31648.18,1412049231.78
AMDIND,24-Jun-2025,49.32,3053,41.21,49.32,159,7408,3.65,150573.96
AMJLAND,24-Jun-2025,63.96,39603,51.00,63.64,1479,77647,49.67,2533007.88
AMNPLST,24-Jun-2025,239.57,3043,33.42,239.42,1400,9106,21.82,729011.51
AMRUTANJAN,24-Jun-2025,726.74,2911,46.26,720.25,1507,6293,45.73,2115540.14
ANANDRATHI,24-Jun-2025,2097.11,21978,41.92,2081.6,11453,52424,1099.39,46090283.580000006
ANANTRAJ,24-Jun-2025,540.21,1020977,27.53,539.8,78404,3708422,20033.34,551541985.1700001
ANDHRAPAP,24-Jun-2025,80.28,120818,53.97,81.38,3244,223847,179.71,9699269.040000001
ANDHRSUGAR,24-Jun-2025,74.92,32301,42.21,74.73,1369,76529,57.33,2419990.92
ANGELONE,24-Jun-2025,2968.39,266612,24.49,2957.3,64381,1088835,32320.85,791408394.68
ANIKINDS,24-Jun-2025,109.3,2478,75.16,107.49,248,3297,3.6,270845.39999999997
ANMOL,24-Jun-2025,17.57,18197,48.65,17.35,528,37406,6.57,319721.29
ANTGRAPHIC,24-Jun-2025,1.3,238938,46.09,1.27,563,518404,6.74,310619.4
ANUHPHR,24-Jun-2025,207.44,15508,57.20,207.14,1585,27114,56.25,3216979.52
ANUP,24-Jun-2025,2598.69,16641,48.11,2586.5,9110,34588,898.83,43244800.29
ANURAS,24-Jun-2025,1145.73,31958,39.61,1147.1,4423,80682,924.39,36615239.34
AONELIQUID,24-Jun-2025,1013.75,5805,36.96,1013.75,136,15707,159.23,5884818.75
AONENIFTY,24-Jun-2025,10.25,117953,67.26,10.19,1400,175367,17.97,1209018.25
AONETOTAL,24-Jun-2025,11.68,448048,61.57,11.64,2251,727762,85.03,5233200.64
APARINDS,24-Jun-2025,7954.43,15778,33.20,7877.0,10426,47517,3779.71,125504996.54
APCL,24-Jun-2025,139.91,5378,31.96,139.9,1137,16826,23.54,752435.98
APCOTEXIND,24-Jun-2025,388.64,11896,61.65,388.55,1432,19297,75.0,4623261.4399999995
APEX,24-Jun-2025,230.89,15162,45.01,229.43,1137,33689,77.78,3500754.1799999997
APLAPOLLO,24-Jun-2025,1798.82,285284,59.48,1793.2,45869,479598,8627.12,513174564.88
APLLTD,24-Jun-2025,944.04,18681,33.02,946.9,5178,56567,534.01,17635611.24
APOLLO,24-Jun-2025,206.36,5693069,32.69,204.17,112922,17417861,35943.01,1174821718.8400002
APOLLOHOSP,24-Jun-2025,7033.38,151941,63.78,7006.0,28609,238243,16756.53,1068658790.58
APOLLOPIPE,24-Jun-2025,421.42,47355,47.71,420.5,4793,99249,418.26,19956344.1
APOLLOTYRE,24-Jun-2025,445.96,460674,51.37,446.45,23874,896805,3999.4,205442177.04
APOLSINHOT,24-Jun-2025,1264.8,629,60.08,1258.8,205,1047,13.24,795559.2
APTUS,24-Jun-2025,321.11,1276713,62.62,323.4,44248,2038933,6547.31,409965311.43
ARCHIDPLY,24-Jun-2025,105.01,9293,84.95,104.47,259,10940,11.49,975857.93
ARE&M,24-Jun-2025,975.4,256989,54.12,970.8,33815,474817,4631.34,250667070.6
ARENTERP,24-Jun-2025,46.49,1417,37.44,46.3,195,3785,1.76,65876.33
ARIES,24-Jun-2025,311.49,37990,72.90,309.45,1622,52113,162.33,11833505.1
ARIHANTCAP,24-Jun-2025,78.79,288162,53.22,79.12,6854,541441,426.61,22704283.98
ARIHANTSUP,24-Jun-2025,375.4,8801,65.41,368.2,626,13456,50.51,3303895.4
ARKADE,24-Jun-2025,196.58,329285,23.59,195.1,16603,1396039,2744.29,64730845.300000004
ARMANFIN,24-Jun-2025,1778.64,23116,45.78,1753.0,6168,50499,898.2,41115042.24
AROGRANITE,24-Jun-2025,40.59,11421,83.96,40.79,133,13603,5.52,463578.39
ARTEMISMED,24-Jun-2025,254.15,29058,65.91,254.4,2104,44088,112.05,7385090.7
ARVEE,24-Jun-2025,163.15,35,83.33,162.2,15,42,0.07,5710.25
ARVIND,24-Jun-2025,352.02,254589,60.33,350.35,12680,422003,1485.53,89620419.78
ARVINDFASN,24-Jun-2025,479.2,161530,61.47,472.55,23655,262783,1259.24,77405176.0
ARVSMART,24-Jun-2025,666.7,27503,43.57,663.55,8747,63123,420.84,18336250.1
ASAHIINDIA,24-Jun-2025,694.75,141494,45.20,691.6,16789,313011,2174.64,98302956.5
ASAL,24-Jun-2025,598.06,44826,23.03,579.9,11377,194625,1163.98,26808637.56
ASALCBR,24-Jun-2025,1070.16,18254,55.73,1059.5,2742,32757,350.55,19534700.64
ASHAPURMIN,24-Jun-2025,425.13,411747,47.45,423.0,24568,867673,3688.71,175046002.10999998
ASHIANA,24-Jun-2025,347.13,24365,40.73,343.9,3853,59823,207.66,8457822.45
ASHOKA,24-Jun-2025,206.6,481585,42.20,207.23,15946,1141223,2357.81,99495461.0
ASHOKAMET,24-Jun-2025,17.4,11992,60.50,17.23,298,19821,3.45,208660.8
ASHOKLEY,24-Jun-2025,241.02,2914901,49.03,240.78,60368,5944833,14328.26,702549439.02
ASIANENE,24-Jun-2025,298.64,74467,47.70,293.75,5999,156112,466.22,22238824.88
ASIANPAINT,24-Jun-2025,2285.84,411507,39.41,2275.3,68456,1044179,23868.27,940639160.8800001
ASKAUTOLTD,24-Jun-2025,483.35,152192,49.19,480.7,15045,309415,1495.56,73562003.2
ASMS,24-Jun-2025,14.07,210096,56.84,13.96,1630,369654,52.0,2956050.72
ASPINWALL,24-Jun-2025,302.73,34997,48.70,299.75,2574,71862,217.55,10594641.81
ASTEC,24-Jun-2025,844.51,69241,10.46,824.35,34412,662233,5592.62,58474716.91
ASTERDM,24-Jun-2025,570.92,250516,41.86,574.45,33086,598426,3416.52,143024594.72
ASTRAL,24-Jun-2025,1506.26,415817,51.42,1501.0,30277,808658,12180.47,626328514.42
ASTRAMICRO,24-Jun-2025,1090.19,336134,48.82,1074.1,35413,688471,7505.66,366449925.46000004
ASTRAZEN,24-Jun-2025,8781.69,12271,30.32,8778.5,10688,40477,3554.57,107760117.99000001
ATAM,24-Jun-2025,109.19,19036,41.05,107.98,1917,46376,50.64,2078540.8399999999
ATGL,24-Jun-2025,637.33,309524,26.30,631.85,30820,1176752,7499.77,197268930.92000002
ATHERENERG,24-Jun-2025,319.26,207807,52.36,320.05,16290,396873,1267.05,66344462.82
ATL,24-Jun-2025,28.84,101900,46.87,28.87,2094,217391,62.7,2938796.0
ATLANTAA,24-Jun-2025,34.38,21080,76.86,34.05,496,27426,9.43,724730.4
ATUL,24-Jun-2025,6967.12,30800,56.76,6971.0,11722,54266,3780.78,214587296.0
ATULAUTO,24-Jun-2025,453.01,34735,45.66,451.45,3722,76074,344.62,15735302.35
AUBANK,24-Jun-2025,798.29,678684,51.05,800.7,42604,1329371,10612.2,541786650.36
AURIONPRO,24-Jun-2025,1294.1,35383,65.34,1279.7,7377,54148,700.73,45789140.3
AUROPHARMA,24-Jun-2025,1109.52,141110,35.27,1104.2,21506,400107,4439.28,156564367.2
AURUM,24-Jun-2025,199.14,40271,39.97,196.98,4398,100763,200.65,8019566.9399999995
AUTOAXLES,24-Jun-2025,1807.41,2697,49.41,1803.7,1684,5458,98.65,4874584.7700000005
AUTOBEES,24-Jun-2025,242.3,106512,59.44,240.77,1736,179184,434.17,25807857.6
AUTOIETF,24-Jun-2025,24.29,229301,41.86,24.1,1414,547764,133.05,5569721.29
AUTOIND,24-Jun-2025,80.04,51681,55.47,79.98,2147,93165,74.57,4136547.24
AVADHSUGAR,24-Jun-2025,502.6,8049,51.29,500.8,1270,15694,78.88,4045427.4000000004
AVALON,24-Jun-2025,794.71,2654574,72.80,803.4,39999,3646535,28979.38,2109616503.5400002
AVANTEL,24-Jun-2025,162.14,1153701,43.40,161.4,19863,2658488,4310.35,187061080.14
AVANTIFEED,24-Jun-2025,714.77,210697,30.52,716.1,43889,690444,4935.07,150599894.69
AVG,24-Jun-2025,284.63,7157,65.33,287.0,566,10955,31.18,2037096.91
AVL,24-Jun-2025,382.74,188607,48.47,392.8,25268,389100,1489.24,72187443.18
AVROIND,24-Jun-2025,162.79,8636,65.90,163.23,271,13105,21.33,1405854.44
AVTNPL,24-Jun-2025,65.03,33955,67.19,64.94,887,50537,32.87,2208093.65
AWFIS,24-Jun-2025,655.59,251782,81.11,654.95,10204,310415,2035.06,165065761.38
AWHCL,24-Jun-2025,623.43,36661,45.62,624.75,6290,80361,500.99,22855567.229999997
AWL,24-Jun-2025,256.91,801421,45.87,255.65,33100,1747242,4488.88,205893069.11
AXISBANK,24-Jun-2025,1224.3,3341370,49.53,1221.2,170932,6745788,82588.55,4090839291.0
AXISBNKETF,24-Jun-2025,578.9,7136,99.48,576.97,54,7173,41.52,4131030.4
AXISBPSETF,24-Jun-2025,12.73,316991,95.10,12.72,344,333307,42.44,4035295.43
AXISCETF,24-Jun-2025,119.41,4983,93.54,119.03,52,5327,6.36,595020.03
AXISGOLD,24-Jun-2025,81.71,1223691,70.23,81.31,4532,1742379,1423.66,99987791.61
AXISHCETF,24-Jun-2025,143.7,1092,72.22,143.06,59,1512,2.17,156920.4
AXISILVER,24-Jun-2025,107.17,215357,93.35,106.66,564,230700,247.25,23079809.69
AXISNIFTY,24-Jun-2025,274.22,7499,69.74,272.86,147,10753,29.49,2056375.7800000003
AXISTECETF,24-Jun-2025,416.85,585,73.49,415.34,69,796,3.32,243857.25
AXISVALUE,24-Jun-2025,28.23,2790,53.85,28.2,55,5181,1.46,78761.7
AXITA,24-Jun-2025,9.01,564421,37.13,9.0,2050,1520173,136.92,5085433.21
AXSENSEX,24-Jun-2025,84.28,3755,80.01,83.75,49,4693,3.96,316471.4
AYMSYNTEX,24-Jun-2025,255.39,3248,25.66,253.36,860,12660,32.33,829506.72
AZAD,24-Jun-2025,1621.42,144177,39.49,1603.1,31668,365080,5919.48,233771471.34
BAGFILMS,24-Jun-2025,7.44,60868,71.92,7.48,405,84635,6.3,452857.92000000004
BAIDFIN,24-Jun-2025,11.61,117751,66.18,11.48,826,177928,20.65,1367089.1099999999
BAJAJ-AUTO,24-Jun-2025,8384.97,93529,43.68,8377.0,34208,214129,17954.65,784237859.13
BAJAJCON,24-Jun-2025,195.65,3565287,17.00,202.63,164829,20966598,41020.73,697548401.5500001
BAJAJELEC,24-Jun-2025,685.53,50581,26.64,679.35,14368,189844,1301.44,34674792.93
BAJAJFINSV,24-Jun-2025,2013.47,812840,47.32,2009.2,76667,1717823,34587.88,1636628954.8
BAJAJHCARE,24-Jun-2025,533.58,26797,30.50,528.6,5624,87860,468.81,14298343.260000002
BAJAJHFL,24-Jun-2025,120.91,2518102,45.68,120.61,34881,5512673,6665.41,304463712.82
BAJAJHIND,24-Jun-2025,23.47,1734478,30.25,23.3,13326,5734719,1346.07,40708198.66
BAJAJHLDNG,24-Jun-2025,13651.41,27247,38.78,13774.0,18263,70253,9590.53,371959968.27
BAJAJINDEF,24-Jun-2025,420.23,35857,39.20,416.19,4185,91464,384.36,15068187.110000001
BAJFINANCE,24-Jun-2025,924.44,6212747,53.76,916.5,195280,11555634,106825.02,5743311836.68
BALAJEE,24-Jun-2025,45.47,249942,85.95,44.66,1659,290790,132.22,11364862.74
BALAMINES,24-Jun-2025,1479.57,58241,45.61,1490.1,14769,127691,1889.28,86171636.36999999
BALAXI,24-Jun-2025,50.44,62469,53.52,50.16,1399,116730,58.88,3150936.36
BALKRISHNA,24-Jun-2025,20.56,7156,36.28,20.54,251,19724,4.06,147127.36
BALKRISIND,24-Jun-2025,2403.43,82157,46.54,2393.8,17186,176516,4242.43,197458598.51
BALMLAWRIE,24-Jun-2025,207.58,94597,55.78,207.95,4015,169580,352.02,19636445.26
BALPHARMA,24-Jun-2025,98.94,12070,71.08,98.61,756,16981,16.8,1194205.8
BALRAMCHIN,24-Jun-2025,594.19,117237,52.09,595.2,9784,225049,1337.23,69661053.03
BANARBEADS,24-Jun-2025,123.3,11897,63.62,127.26,1033,18699,23.06,1466900.0999999999
BANARISUG,24-Jun-2025,3919.7,221,37.21,3911.3,199,594,23.28,866253.7
BANCOINDIA,24-Jun-2025,574.8,83091,44.94,571.0,6194,184879,1062.69,47760706.8
BANDHANBNK,24-Jun-2025,180.95,2051361,35.94,180.22,25124,5708164,10328.87,371193772.95
BANG,24-Jun-2025,56.67,2767,54.78,55.97,197,5051,2.86,156805.89
BANKA,24-Jun-2025,73.55,7228,15.11,72.15,2108,47836,35.18,531619.4
BANKBARODA,24-Jun-2025,238.71,2446160,38.17,237.82,57674,6407993,15296.47,583922853.6
BANKBEES,24-Jun-2025,580.65,394359,58.29,579.2,7453,676495,3928.06,228984553.35
BANKBETF,24-Jun-2025,56.88,10108,78.29,56.85,233,12911,7.34,574943.04
BANKETF,24-Jun-2025,571.78,1499,78.81,570.37,68,1902,10.88,857098.22
BANKETFADD,24-Jun-2025,57.3,81201,82.23,57.18,127,98747,56.58,4652817.3
BANKIETF,24-Jun-2025,57.44,145185,25.31,57.39,1039,573734,329.55,8339426.399999999
BANKINDIA,24-Jun-2025,116.02,4014438,39.95,115.27,39322,10047772,11657.75,465755096.76
BANKNIFTY1,24-Jun-2025,580.92,13048,85.45,579.98,449,15270,88.71,7579844.159999999
BANKPSU,24-Jun-2025,70.16,83432,41.73,69.66,142,199915,140.27,5853589.12
BANSALWIRE,24-Jun-2025,389.88,55235,48.59,388.7,3779,113677,443.2,21535021.8
BANSWRAS,24-Jun-2025,144.36,40084,58.05,141.71,2117,69053,99.69,5786526.24
BARBEQUE,24-Jun-2025,319.44,20841,36.45,317.05,3255,57177,182.65,6657449.04
BASF,24-Jun-2025,4963.53,4322,39.88,4961.5,2948,10838,537.95,21452376.66
BASML,24-Jun-2025,34.06,70350,46.66,33.87,1105,150785,51.36,2396121.0
BATAINDIA,24-Jun-2025,1203.22,26647,42.04,1201.7,6697,63380,762.6,32062203.34
BAYERCROP,24-Jun-2025,5628.38,13206,43.84,5654.5,8611,30120,1695.27,74328386.28
BBETF0432,24-Jun-2025,1279.36,2520,96.85,1281.86,40,2602,33.29,3223987.1999999997
BBL,24-Jun-2025,2830.12,35980,52.58,2799.7,9231,68425,1936.51,101827717.6
BBNPNBETF,24-Jun-2025,56.6,1095,69.61,56.57,36,1573,0.89,61977.0
BBNPPGOLD,24-Jun-2025,95.97,53274,99.72,95.3,113,53425,51.27,5112705.78
BBTC,24-Jun-2025,1888.68,38999,47.84,1889.4,11567,81515,1539.55,73656631.32000001
BBTCL,24-Jun-2025,160.54,420,27.45,160.45,351,1530,2.46,67426.8
BCLIND,24-Jun-2025,42.1,203934,41.45,42.18,3857,492018,207.13,8585621.4
BCONCEPTS,24-Jun-2025,342.69,6496,70.50,341.4,927,9214,31.58,2226114.2399999998
BDL,24-Jun-2025,1870.3,1263624,34.44,1851.7,110884,3669138,68623.91,2363355967.2
BEARDSELL,24-Jun-2025,30.19,35060,62.53,29.99,324,56072,16.93,1058461.4000000001
BECTORFOOD,24-Jun-2025,1351.06,69252,66.49,1352.9,22162,104156,1407.21,93563607.11999999
BEDMUTHA,24-Jun-2025,149.49,2059,50.85,149.22,330,4049,6.05,307799.91000000003
BEL,24-Jun-2025,418.7,13660105,40.41,418.5,281931,33807025,141549.74,5719485963.5
BELRISE,24-Jun-2025,99.43,4376677,47.93,98.11,43668,9132319,9080.37,435172994.11
BEML,24-Jun-2025,4531.3,660948,31.38,4443.1,141962,2106151,95435.99,2994953672.4
BEPL,24-Jun-2025,112.73,162485,40.55,111.73,5610,400687,451.69,18316934.05
BERGEPAINT,24-Jun-2025,554.53,432226,64.11,553.3,45222,674231,3738.78,239682283.78
BESTAGRO,24-Jun-2025,322.41,12342,64.84,322.6,1134,19036,61.37,3979184.22
BFINVEST,24-Jun-2025,485.08,10915,47.27,481.65,1726,23093,112.02,5294648.2
BFSI,24-Jun-2025,27.54,119292,51.09,27.47,715,233477,64.29,3285301.6799999997
BFUTILITIE,24-Jun-2025,775.0,25852,36.41,767.65,4834,71003,550.27,20035300.0
BHAGCHEM,24-Jun-2025,296.87,44412,55.15,293.55,2879,80526,239.06,13184590.44
BHAGERIA,24-Jun-2025,186.33,20388,67.02,187.62,1175,30422,56.68,3798896.04
BHAGYANGR,24-Jun-2025,81.96,18046,34.51,81.9,1084,52298,42.86,1479050.16
BHANDARI,24-Jun-2025,5.38,235404,52.99,5.36,987,444271,23.9,1266473.52
BHARATFORG,24-Jun-2025,1302.26,560847,45.24,1295.3,40773,1239813,16145.6,730368614.22
BHARATGEAR,24-Jun-2025,89.41,6790,39.66,88.36,761,17121,15.31,607093.9
BHARATRAS,24-Jun-2025,10160.86,696,18.63,10074.5,1466,3735,379.51,7071958.5600000005
BHARATWIRE,24-Jun-2025,218.1,93501,36.95,216.19,6289,253077,551.95,20392568.099999998
BHARTIARTL,24-Jun-2025,1941.29,4157089,60.80,1933.6,180737,6837210,132729.89,8070115304.809999
BHARTIHEXA,24-Jun-2025,1841.2,137549,44.73,1855.5,37096,307484,5661.38,253255218.8
BHEL,24-Jun-2025,260.73,5446385,40.07,259.95,92970,13591549,35437.4,1420035961.0500002
BIGBLOC,24-Jun-2025,64.68,53110,47.92,64.35,2104,110837,71.69,3435154.8000000003
