SYMBOL,DATE1,AVG_PRICE,DELIV_QTY,DELIV_PER,CLOSE_PRICE,NO_OF_TRADES,TTL_TRD_QNTY,TURNOVER_LACS,amount
AIAENG,26-Jun-2025,3332.67,22777,60.76,3324.2,12367,37484,1249.22,75908224.59
AIIL,26-Jun-2025,2647.24,66155,43.67,2646.4,18835,151492,4010.35,175128162.2
AIRAN,26-Jun-2025,30.33,74259,47.23,30.15,1527,157233,47.69,2252275.4699999997
AIROLAM,26-Jun-2025,113.79,2474,45.66,114.59,205,5418,6.17,281516.46
AJANTPHARM,26-Jun-2025,2575.16,72932,74.38,2568.4,12915,98052,2524.99,187811569.11999997
AJAXENGG,26-Jun-2025,632.56,50320,53.14,628.6,7093,94700,599.04,31830419.199999996
AJMERA,26-Jun-2025,923.43,33322,46.69,923.0,4204,71361,658.97,30770534.459999997
AJOONI,26-Jun-2025,6.05,329261,49.97,6.03,774,658879,39.84,1992029.05
AKASH,26-Jun-2025,28.25,5883,66.32,28.21,122,8870,2.51,166194.75
AKG,26-Jun-2025,14.92,57227,66.23,14.6,497,86402,12.89,853826.84
AKSHARCHEM,26-Jun-2025,256.27,1760,68.67,256.47,313,2563,6.57,451035.19999999995
AKSHOPTFBR,26-Jun-2025,8.9,237618,73.65,8.82,491,322610,28.7,2114800.2
AKUMS,26-Jun-2025,582.59,135940,39.61,582.9,14828,343172,1999.27,79197284.60000001
AKZOINDIA,26-Jun-2025,3237.3,10407,39.21,3189.3,5859,26543,859.28,33690581.1
ALANKIT,26-Jun-2025,14.47,243020,67.03,14.42,1702,362558,52.47,3516499.4000000004
ALBERTDAVD,26-Jun-2025,844.76,1991,60.39,842.8,447,3297,27.85,1681917.16
ALEMBICLTD,26-Jun-2025,115.09,147362,44.47,114.74,4591,331368,381.37,16959892.580000002
ALICON,26-Jun-2025,886.83,3219,46.79,883.3,1083,6879,61.01,2854705.77
ALIVUS,26-Jun-2025,1009.18,77131,65.17,994.6,7948,118348,1194.35,77839062.58
ALKALI,26-Jun-2025,98.63,5511,68.03,98.0,341,8101,7.99,543549.9299999999
ALKEM,26-Jun-2025,4846.0,232172,71.72,4841.0,20825,323731,15687.99,1125105512.0
ALKYLAMINE,26-Jun-2025,2296.72,59443,37.96,2270.3,19854,156599,3596.63,136523926.95999998
ALLCARGO,26-Jun-2025,35.2,1085703,44.26,35.01,10132,2452985,863.46,38216745.6
ALLDIGI,26-Jun-2025,919.88,2960,53.40,923.0,925,5543,50.99,2722844.8
ALMONDZ,26-Jun-2025,20.12,261111,68.66,20.05,1823,380273,76.51,5253553.32
ALOKINDS,26-Jun-2025,20.97,11179754,10.51,20.37,98411,106379170,22309.24,234439441.38
ALPA,26-Jun-2025,99.76,10817,68.57,99.72,314,15776,15.74,1079103.9200000002
ALPHA,26-Jun-2025,51.24,579284,66.25,51.3,3743,874359,448.01,29682512.16
ALPHAETF,26-Jun-2025,25.7,527638,71.33,25.79,1424,739694,190.07,13560296.6
ALPHAGEO,26-Jun-2025,283.76,5814,39.37,281.1,1716,14769,41.91,1649780.64
ALPL30IETF,26-Jun-2025,27.87,218620,66.01,27.92,1579,331200,92.32,6092939.4
AMBER,26-Jun-2025,6803.75,55801,29.70,6786.5,27785,187882,12783.02,379656053.75
AMBICAAGAR,26-Jun-2025,28.92,4214,35.75,29.01,577,11787,3.41,121868.88
AMBIKCO,26-Jun-2025,1558.62,2707,47.75,1560.4,1151,5669,88.36,4219184.34
AMBUJACEM,26-Jun-2025,564.84,1541075,50.56,566.75,58191,3048051,17216.51,870460803.0
AMDIND,26-Jun-2025,49.99,4250,65.88,49.74,195,6451,3.22,212457.5
AMJLAND,26-Jun-2025,64.72,37598,58.14,64.15,1150,64667,41.86,2433342.56
AMNPLST,26-Jun-2025,249.79,1881,22.01,247.9,1863,8547,21.35,469854.99
AMRUTANJAN,26-Jun-2025,729.26,5675,54.83,729.95,1826,10351,75.49,4138550.5
ANANDRATHI,26-Jun-2025,2069.72,27221,58.20,2072.7,7629,46773,968.07,56339848.12
ANANTRAJ,26-Jun-2025,567.81,1099098,42.93,564.25,44997,2560319,14537.84,624078835.38
ANDHRAPAP,26-Jun-2025,82.83,59937,45.72,82.9,2732,131101,108.59,4964581.71
ANDHRSUGAR,26-Jun-2025,83.08,447258,28.25,83.47,15065,1582939,1315.12,37158194.64
ANGELONE,26-Jun-2025,2874.49,218820,19.65,2903.0,56177,1113413,32004.98,628995901.8
ANIKINDS,26-Jun-2025,108.95,2683,52.05,109.07,228,5155,5.62,292312.85000000003
ANMOL,26-Jun-2025,17.62,8401,69.65,17.59,256,12061,2.13,148025.62
ANTGRAPHIC,26-Jun-2025,1.37,494777,60.51,1.35,513,817666,11.17,677844.4900000001
ANUHPHR,26-Jun-2025,208.79,20773,58.87,206.76,1275,35284,73.67,4337194.67
ANUP,26-Jun-2025,2630.62,17489,53.49,2615.4,6021,32697,860.13,46006913.18
ANURAS,26-Jun-2025,1128.34,74026,60.80,1129.4,5489,121748,1373.73,83526496.83999999
AONELIQUID,26-Jun-2025,1014.03,21005,93.09,1014.02,609,22565,228.82,21299700.15
AONENIFTY,26-Jun-2025,10.34,181811,76.95,10.39,1648,236258,24.43,1879925.74
AONETOTAL,26-Jun-2025,11.81,337120,54.58,11.83,2440,617679,72.92,3981387.2
APARINDS,26-Jun-2025,8652.07,143803,27.12,8672.0,99388,530230,45875.86,1244193622.21
APCL,26-Jun-2025,151.42,26608,58.88,152.55,1244,45190,68.42,4028983.36
APCOTEXIND,26-Jun-2025,394.54,15462,40.32,393.55,5180,38350,151.3,6100377.48
APEX,26-Jun-2025,239.08,43570,56.93,240.96,3004,76538,182.98,10416715.6
APLAPOLLO,26-Jun-2025,1794.13,623713,65.33,1795.9,49177,954651,17127.67,1119022204.69
APLLTD,26-Jun-2025,974.08,16050,43.09,974.6,4990,37250,362.85,15633984.0
APOLLO,26-Jun-2025,197.32,1624750,37.68,196.76,32490,4311773,8508.0,320595670.0
APOLLOHOSP,26-Jun-2025,7070.63,294715,69.10,7101.5,58528,426516,30157.37,2083820720.45
APOLLOPIPE,26-Jun-2025,427.42,50511,53.19,426.95,3919,94972,405.93,21589411.62
APOLLOTYRE,26-Jun-2025,447.34,808964,66.96,446.6,26024,1208086,5404.26,361881955.76
APOLSINHOT,26-Jun-2025,1291.14,1319,60.53,1297.6,298,2179,28.13,1703013.6600000001
APTUS,26-Jun-2025,319.63,585233,63.37,320.7,22802,923521,2951.89,187058023.79
ARCHIDPLY,26-Jun-2025,108.31,15823,63.63,107.88,873,24869,26.94,1713789.1300000001
ARE&M,26-Jun-2025,970.7,220628,55.44,969.2,22194,397955,3862.93,214163599.60000002
ARENTERP,26-Jun-2025,50.4,12154,40.98,51.33,647,29660,14.95,612561.6
ARIES,26-Jun-2025,326.34,23826,45.67,322.75,2050,52169,170.25,7775376.84
ARIHANTCAP,26-Jun-2025,86.9,319493,47.32,86.04,7199,675201,586.75,27763941.700000003
ARIHANTSUP,26-Jun-2025,379.57,8574,71.49,380.45,442,11993,45.52,3254433.18
ARISINFRA,26-Jun-2025,178.96,959526,39.76,176.84,21921,2413289,4318.91,171716772.96
ARKADE,26-Jun-2025,194.09,417358,24.87,192.77,22571,1678348,3257.46,81005014.22
ARMANFIN,26-Jun-2025,1792.31,19969,47.55,1806.8,5610,41998,752.73,35790638.39
AROGRANITE,26-Jun-2025,40.23,2163,66.43,40.34,174,3256,1.31,87017.48999999999
ARTEMISMED,26-Jun-2025,250.8,20571,53.06,252.15,1970,38768,97.23,5159206.8
ARVEE,26-Jun-2025,162.69,128,85.33,162.07,22,150,0.24,20824.32
ARVIND,26-Jun-2025,356.1,134333,50.29,353.55,8328,267105,951.16,47835981.300000004
ARVINDFASN,26-Jun-2025,485.97,233507,74.50,484.55,17453,313427,1523.17,113477396.79
ARVSMART,26-Jun-2025,672.05,23326,54.86,673.1,4022,42523,285.78,15676238.299999999
ASAHIINDIA,26-Jun-2025,717.85,186589,29.29,718.85,30873,636985,4572.61,133942913.65
ASAL,26-Jun-2025,583.83,16093,34.10,584.3,3207,47193,275.53,9395576.190000001
ASALCBR,26-Jun-2025,1071.0,16432,50.42,1075.8,3613,32591,349.05,17598672.0
ASHAPURMIN,26-Jun-2025,427.53,104779,51.98,427.55,7992,201573,861.79,44796165.87
ASHIANA,26-Jun-2025,346.36,73821,59.84,346.45,8372,123369,427.3,25568641.560000002
ASHOKA,26-Jun-2025,213.68,479134,41.39,213.88,20033,1157712,2473.83,102381353.12
ASHOKAMET,26-Jun-2025,17.28,14595,34.86,17.23,507,41862,7.24,252201.6
ASHOKLEY,26-Jun-2025,248.11,5234140,55.13,248.92,95500,9494487,23556.83,1298642475.4
ASIANENE,26-Jun-2025,303.78,41007,55.97,304.1,2318,73262,222.56,12457106.459999999
ASIANPAINT,26-Jun-2025,2287.73,452221,49.07,2289.8,55025,921519,21081.87,1034559548.33
ASKAUTOLTD,26-Jun-2025,518.71,350659,40.71,516.65,26807,861277,4467.54,181890329.89000002
ASMS,26-Jun-2025,13.76,483143,77.70,13.63,3776,621834,85.54,6648047.68
ASPINWALL,26-Jun-2025,292.09,7194,65.42,291.55,534,10997,32.12,2101295.46
ASTEC,26-Jun-2025,948.6,118113,17.77,971.8,37191,664503,6303.48,112041991.8
ASTERDM,26-Jun-2025,597.29,703209,51.23,596.0,45932,1372727,8199.18,420019703.60999995
ASTRAL,26-Jun-2025,1514.25,274232,31.61,1522.3,38131,867630,13138.07,415255806.0
ASTRAMICRO,26-Jun-2025,1068.42,109892,37.47,1067.0,15537,293248,3133.13,117410810.64
ASTRAZEN,26-Jun-2025,8765.76,6495,34.35,8748.5,4894,18909,1657.52,56933611.2
ATAM,26-Jun-2025,107.69,11145,50.08,107.2,968,22256,23.97,1200205.05
ATGL,26-Jun-2025,640.89,790565,38.27,645.55,52175,2065705,13238.87,506665202.84999996
ATHERENERG,26-Jun-2025,337.53,301754,34.78,336.0,21828,867691,2928.71,101851027.61999999
ATL,26-Jun-2025,29.14,74366,47.07,28.84,1463,158007,46.04,2167025.24
ATLANTAA,26-Jun-2025,35.4,18544,59.13,35.75,923,31362,11.1,656457.6
ATUL,26-Jun-2025,7323.82,7793,35.56,7325.0,7115,21914,1604.94,57074529.26
ATULAUTO,26-Jun-2025,455.61,20442,48.15,455.8,1966,42452,193.42,9313579.620000001
AUBANK,26-Jun-2025,815.11,3129581,53.78,819.7,115878,5819183,47432.86,2550952768.91
AURIONPRO,26-Jun-2025,1371.0,107554,30.81,1401.9,27340,349119,4786.4,147456534.0
AUROPHARMA,26-Jun-2025,1123.82,428494,38.57,1123.2,42441,1110836,12483.78,481550127.08
AURUM,26-Jun-2025,195.82,44731,65.95,195.03,2174,67828,132.82,8759224.42
AUTOAXLES,26-Jun-2025,1831.13,6098,63.53,1824.1,1503,9599,175.77,11166230.74
AUTOBEES,26-Jun-2025,243.77,115925,57.69,244.44,1981,200952,489.87,28259037.25
AUTOIETF,26-Jun-2025,24.38,356432,51.81,24.45,1444,687987,167.7,8689812.16
AUTOIND,26-Jun-2025,81.13,51493,64.98,80.84,1808,79244,64.29,4177627.09
AVADHSUGAR,26-Jun-2025,507.71,10906,64.71,505.7,720,16854,85.57,5537085.26
AVALON,26-Jun-2025,834.51,110806,54.75,828.1,16358,202373,1688.83,92468715.06
AVANTEL,26-Jun-2025,158.52,461728,42.52,157.52,9829,1086026,1721.56,73193122.56
AVANTIFEED,26-Jun-2025,731.29,284939,48.55,728.45,32393,586877,4291.79,208373041.31
AVG,26-Jun-2025,291.42,11604,81.15,294.95,495,14299,41.67,3381637.68
AVL,26-Jun-2025,393.56,61688,56.58,389.35,9291,109037,429.12,24277929.28
AVROIND,26-Jun-2025,168.03,11309,79.65,168.64,300,14199,23.86,1900251.27
AVTNPL,26-Jun-2025,64.91,78410,55.99,64.37,2943,140032,90.89,5089593.1
AWFIS,26-Jun-2025,648.01,137123,53.45,651.45,13379,256530,1662.34,88857075.23
AWHCL,26-Jun-2025,663.96,82289,50.19,664.1,9285,163962,1088.64,54636604.440000005
AWL,26-Jun-2025,257.62,822470,57.13,257.6,21790,1439756,3709.06,211884721.4
AXISBANK,26-Jun-2025,1229.82,5089765,58.65,1233.5,205675,8678448,106729.35,6259494792.299999
AXISBNKETF,26-Jun-2025,583.36,8727,98.74,584.06,81,8838,51.56,5090982.72
AXISBPSETF,26-Jun-2025,12.74,23460,83.38,12.73,377,28137,3.58,298880.4
AXISCETF,26-Jun-2025,120.78,12428,95.04,121.08,55,13077,15.79,1501053.84
AXISGOLD,26-Jun-2025,81.68,102139,66.71,81.64,1462,153101,125.06,8342713.5200000005
AXISHCETF,26-Jun-2025,144.75,1342,61.96,144.67,67,2166,3.14,194254.5
AXISILVER,26-Jun-2025,107.28,189898,86.94,107.82,456,218429,234.34,20372257.44
AXISNIFTY,26-Jun-2025,277.32,21923,86.49,278.3,191,25348,70.3,6079686.359999999
AXISTECETF,26-Jun-2025,420.18,1371,53.66,419.54,58,2555,10.74,576066.78
AXISVALUE,26-Jun-2025,28.5,45177,99.69,29.04,76,45318,12.91,1287544.5
AXITA,26-Jun-2025,9.0,581597,45.76,8.99,1616,1271102,114.44,5234373.0
AXSENSEX,26-Jun-2025,85.2,7664,90.61,85.67,62,8458,7.21,652972.8
AYMSYNTEX,26-Jun-2025,243.18,10483,62.97,239.44,775,16647,40.48,2549255.94
AZAD,26-Jun-2025,1592.62,46722,38.49,1586.7,12464,121386,1933.22,74410391.64
BAGFILMS,26-Jun-2025,7.48,66275,63.89,7.43,738,103740,7.76,495737.0
BAIDFIN,26-Jun-2025,11.51,90635,62.84,11.41,537,144221,16.59,1043208.85
BAJAJ-AUTO,26-Jun-2025,8411.07,198198,53.32,8433.0,58031,371685,31262.7,1667057251.86
BAJAJCON,26-Jun-2025,207.78,442718,23.17,207.61,31307,1910988,3970.66,91987946.04
BAJAJELEC,26-Jun-2025,679.44,19301,27.28,679.15,5861,70760,480.77,13113871.440000001
BAJAJFINSV,26-Jun-2025,2038.32,848581,46.41,2053.6,72973,1828277,37266.08,1729679623.9199998
BAJAJHCARE,26-Jun-2025,527.4,27682,50.52,523.55,3134,54791,288.97,14599486.799999999
BAJAJHFL,26-Jun-2025,121.76,1954343,50.25,121.91,29504,3889453,4735.96,237960803.68
BAJAJHIND,26-Jun-2025,24.38,2687103,44.49,24.45,14014,6040203,1472.45,65511571.14
BAJAJHLDNG,26-Jun-2025,13830.47,22775,54.17,13870.0,11567,42047,5815.3,314988954.25
BAJAJINDEF,26-Jun-2025,419.54,36682,22.13,418.29,6410,165788,695.55,15389566.280000001
BAJFINANCE,26-Jun-2025,947.22,6032970,51.66,951.5,218358,11677790,110614.26,5714549843.400001
BALAJEE,26-Jun-2025,46.78,33281,53.62,46.64,1084,62072,29.04,1556885.18
BALAMINES,26-Jun-2025,1713.85,98290,15.26,1740.3,49768,644191,11040.48,168454316.5
BALAXI,26-Jun-2025,50.02,74200,64.33,49.98,899,115334,57.69,3711484.0
BALKRISHNA,26-Jun-2025,21.16,39421,57.76,21.18,896,68251,14.45,834148.36
BALKRISIND,26-Jun-2025,2415.1,97101,47.76,2433.3,17521,203299,4909.87,234508625.1
BALMLAWRIE,26-Jun-2025,211.36,81437,51.90,211.02,3518,156920,331.66,17212524.32
BALPHARMA,26-Jun-2025,100.15,9861,57.21,100.04,454,17238,17.26,987579.15
BALRAMCHIN,26-Jun-2025,590.08,88112,45.57,589.0,8952,193350,1140.91,51993128.96
BANARBEADS,26-Jun-2025,126.13,4145,41.53,123.5,808,9980,12.59,522808.85
BANARISUG,26-Jun-2025,3916.21,234,55.45,3905.5,150,422,16.53,916393.14
BANCOINDIA,26-Jun-2025,590.34,59149,45.87,587.75,4448,128946,761.22,34918020.660000004
BANDHANBNK,26-Jun-2025,184.2,4129124,45.21,185.06,54030,9133245,16823.8,760584640.8
BANG,26-Jun-2025,55.82,3781,55.46,55.79,166,6817,3.81,211055.42
BANKA,26-Jun-2025,72.72,4472,32.87,71.63,1134,13606,9.89,325203.83999999997
BANKBARODA,26-Jun-2025,237.7,2971724,33.21,239.34,59417,8947066,21267.52,706378794.8
BANKBEES,26-Jun-2025,584.46,414431,53.34,586.5,8300,777008,4541.32,242218342.26000002
BANKBETF,26-Jun-2025,57.32,88428,93.78,57.49,386,94298,54.05,5068692.96
BANKETF,26-Jun-2025,574.25,3967,63.93,577.04,114,6205,35.63,2278049.75
BANKETFADD,26-Jun-2025,57.58,14567,90.26,58.04,147,16139,9.29,838767.86
BANKIETF,26-Jun-2025,57.99,165282,72.90,58.15,1108,226734,131.48,9584703.18
BANKINDIA,26-Jun-2025,116.56,4660976,53.53,116.95,29656,8706576,10148.75,543283362.5600001
BANKNIFTY1,26-Jun-2025,585.22,44189,94.68,587.17,600,46673,273.14,25860286.580000002
BANKPSU,26-Jun-2025,69.73,3579,52.59,70.06,72,6805,4.75,249563.67
BANSALWIRE,26-Jun-2025,386.01,29245,48.31,385.75,2238,60536,233.68,11288862.45
BANSWRAS,26-Jun-2025,145.95,13303,65.64,145.95,579,20268,29.58,1941572.8499999999
BARBEQUE,26-Jun-2025,326.09,92070,55.61,323.05,5695,165575,539.92,30023106.299999997
BASF,26-Jun-2025,5034.56,7391,51.57,5017.0,3955,14331,721.5,37210432.96
BASML,26-Jun-2025,35.72,126588,54.42,35.13,1428,232625,83.09,4521723.359999999
BATAINDIA,26-Jun-2025,1217.22,48916,44.89,1223.1,13423,108979,1326.52,59541533.52
BAYERCROP,26-Jun-2025,5872.36,29068,48.57,5911.0,13581,59847,3514.43,170697760.48
BBETF0432,26-Jun-2025,1278.65,2148,53.97,1278.54,70,3980,50.89,2746540.2
BBL,26-Jun-2025,3138.34,46280,44.59,3094.3,15476,103784,3257.1,145242375.20000002
BBNPNBETF,26-Jun-2025,56.78,1445,76.86,57.02,16,1880,1.07,82047.1
BBNPPGOLD,26-Jun-2025,95.32,589,99.49,94.8,25,592,0.56,56143.479999999996
BBTC,26-Jun-2025,1923.61,19382,56.21,1929.0,4518,34481,663.28,37283409.019999996
BBTCL,26-Jun-2025,154.76,149294,93.64,154.98,1373,159430,246.73,23104739.439999998
BCLIND,26-Jun-2025,42.89,578992,55.63,42.46,5119,1040820,446.41,24832966.88
BCONCEPTS,26-Jun-2025,352.46,6540,63.84,351.75,749,10245,36.11,2305088.4
BDL,26-Jun-2025,1829.1,388956,19.73,1827.3,63641,1971102,36053.48,711439419.6
BEARDSELL,26-Jun-2025,29.98,38720,71.90,29.99,279,53855,16.14,1160825.6
BECTORFOOD,26-Jun-2025,1364.02,39987,47.06,1358.4,8620,84966,1158.95,54543067.74
BEDMUTHA,26-Jun-2025,153.29,3282,74.15,154.03,207,4426,6.78,503097.77999999997
BEL,26-Jun-2025,409.94,11009070,42.79,410.1,231793,25730795,105480.37,4513058155.8
BELRISE,26-Jun-2025,103.81,3512624,40.75,102.67,37297,8620556,8949.15,364645497.44
BEML,26-Jun-2025,4480.79,100332,16.07,4448.4,48821,624303,27973.72,449566622.28
BEPL,26-Jun-2025,115.98,200733,52.99,116.89,4835,378797,439.32,23281013.34
BERGEPAINT,26-Jun-2025,569.23,564282,68.13,570.0,30561,828256,4714.65,321206242.86
BESTAGRO,26-Jun-2025,323.09,32296,77.67,331.15,1262,41583,134.35,10434514.639999999
BFINVEST,26-Jun-2025,491.18,15666,46.51,491.6,2155,33682,165.44,7694825.88
BFSI,26-Jun-2025,27.84,393577,85.90,27.88,1279,458176,127.54,10957183.68
BFUTILITIE,26-Jun-2025,789.12,35706,32.48,783.35,7461,109920,867.4,28176318.72
BHAGCHEM,26-Jun-2025,296.75,46142,49.86,295.4,4127,92541,274.61,13692638.5
BHAGERIA,26-Jun-2025,190.91,20607,42.33,188.2,1406,48685,92.94,3934082.37
BHAGYANGR,26-Jun-2025,80.96,69585,67.97,80.19,1774,102376,82.89,5633601.6
BHANDARI,26-Jun-2025,5.57,229779,34.73,5.5,1210,661643,36.86,1279869.03
BHARATFORG,26-Jun-2025,1285.16,603383,60.73,1286.5,38647,993564,12768.84,775443696.2800001
BHARATGEAR,26-Jun-2025,87.78,7025,57.70,87.83,653,12174,10.69,616654.5
BHARATRAS,26-Jun-2025,10531.18,4481,23.52,10566.0,6687,19050,2006.19,47190217.58
BHARATWIRE,26-Jun-2025,219.65,71048,32.12,221.02,5589,221219,485.9,15605693.200000001
BHARTIARTL,26-Jun-2025,2000.12,6300867,66.94,2014.3,191193,9413241,188275.73,12602490104.039999
BHARTIHEXA,26-Jun-2025,1821.09,155750,47.11,1812.6,34090,330580,6020.16,283634767.5
BHEL,26-Jun-2025,263.23,3818048,44.23,264.45,63983,8632812,22724.53,1005024775.0400001
