SYMBOL,DATE1,AVG_PRICE,DELIV_QTY,DELIV_PER,CLOSE_PRICE,NO_OF_TRADES,TTL_TRD_QNTY,TURNOVER_LACS,amount
ABSLNN50ET,20-Jun-2025,69.14,7300,79.36,69.43,269,9199,6.36,504722.0
ABSLPSE,20-Jun-2025,10.01,259472,76.10,10.03,462,340955,34.13,2597314.7199999997
ACC,20-Jun-2025,1823.74,269215,57.74,1823.0,24682,466291,8503.93,490978164.1
ACCELYA,20-Jun-2025,1382.74,2804,46.10,1372.6,1751,6082,84.1,3877202.96
ACCURACY,20-Jun-2025,8.22,49101,64.48,8.13,569,76155,6.26,403610.22000000003
ACE,20-Jun-2025,1177.61,64168,44.64,1177.8,15296,143738,1692.67,75564878.47999999
ACEINTEG,20-Jun-2025,25.45,9004,70.48,25.08,282,12775,3.25,229151.8
ACI,20-Jun-2025,626.81,89222,47.93,633.05,12167,186154,1166.84,55925241.81999999
ACL,20-Jun-2025,66.56,16097,60.77,66.5,520,26489,17.63,1071416.32
ACLGATI,20-Jun-2025,65.35,57648,36.47,65.76,2497,158079,103.3,3767296.8
ACMESOLAR,20-Jun-2025,247.44,181333,27.04,247.65,15378,670595,1659.33,44869037.52
ACUTAAS,20-Jun-2025,1125.81,554550,75.71,1132.2,34243,732507,8246.66,624317935.5
ADANIENSOL,20-Jun-2025,828.83,4162403,65.59,828.1,75053,6345674,52594.57,3449924478.4900002
ADANIENT,20-Jun-2025,2447.49,2246010,74.80,2448.4,67242,3002549,73487.12,5497087014.9
ADANIGREEN,20-Jun-2025,947.5,1707693,51.61,947.7,51471,3308667,31349.73,1618039117.5
ADANIPORTS,20-Jun-2025,1344.26,2760331,60.78,1349.3,103049,4541583,61050.47,3710602550.06
ADANIPOWER,20-Jun-2025,533.84,5067833,53.08,530.25,110444,9547699,50969.66,2705411968.7200003
ADFFOODS,20-Jun-2025,275.79,39607,28.48,272.76,8909,139078,383.56,10923214.530000001
ADOR,20-Jun-2025,999.51,6714,51.82,1001.65,1296,12956,129.5,6710710.14
ADROITINFO,20-Jun-2025,10.82,9732,46.88,10.83,236,20761,2.25,105300.24
ADSL,20-Jun-2025,178.59,64362,33.24,178.82,3911,193634,345.82,11494409.58
ADVANIHOTR,20-Jun-2025,59.87,24811,63.02,59.72,1509,39367,23.57,1485434.5699999998
ADVENZYMES,20-Jun-2025,326.72,61079,35.44,325.0,8496,172337,563.05,19955730.880000003
AEGISLOG,20-Jun-2025,795.79,587793,42.41,787.45,47492,1385969,11029.35,467759791.46999997
AEGISVOPAK,20-Jun-2025,244.98,2252173,86.79,245.13,11113,2595060,6357.36,551737341.54
AEROFLEX,20-Jun-2025,207.76,5572964,7.40,204.47,444244,75273101,156386.95,1157839000.6399999
AETHER,20-Jun-2025,771.76,77686,50.53,775.7,10073,153746,1186.55,59954947.36
AFCONS,20-Jun-2025,435.68,5389448,61.92,439.8,157362,8704186,37922.36,2348074704.64
AFFLE,20-Jun-2025,1904.77,277320,70.83,1899.7,14839,391536,7457.84,528230816.4
AFFORDABLE,20-Jun-2025,463.65,23233,59.15,473.5,2362,39276,182.1,10771980.45
AFIL,20-Jun-2025,7.59,397619,48.84,7.59,1324,814150,61.78,3017928.21
AFSL,20-Jun-2025,231.84,31446,65.72,233.64,2092,47850,110.93,7290440.64
AGARIND,20-Jun-2025,971.89,5952,60.05,978.55,1184,9912,96.33,5784689.28
AGARWALEYE,20-Jun-2025,405.47,78681,42.04,403.3,7814,187176,758.94,31902785.07
AGI,20-Jun-2025,786.73,89362,58.19,781.0,12058,153557,1208.09,70303766.26
AGIIL,20-Jun-2025,883.38,58510,40.31,893.8,8734,145157,1282.29,51686563.8
AGRITECH,20-Jun-2025,152.62,3573,56.03,152.72,396,6377,9.73,545311.26
AGROPHOS,20-Jun-2025,35.36,22984,49.52,35.12,655,46418,16.41,812714.24
AHLADA,20-Jun-2025,71.46,32583,46.45,72.25,1624,70153,50.13,2328381.1799999997
AHLEAST,20-Jun-2025,147.11,6372,64.66,146.88,397,9854,14.5,937384.92
AHLUCONT,20-Jun-2025,905.76,7830,40.07,908.35,2846,19542,177.0,7092100.8
AIAENG,20-Jun-2025,3275.94,416590,66.79,3269.6,75426,623776,20434.55,1364723844.6
AIIL,20-Jun-2025,2578.14,59938,34.50,2587.9,13782,173733,4479.07,154528555.32
AIRAN,20-Jun-2025,29.45,122417,49.76,29.25,1710,245992,72.45,3605180.65
AIROLAM,20-Jun-2025,112.84,12027,47.30,111.19,676,25429,28.69,1357126.68
AJANTPHARM,20-Jun-2025,2572.07,56158,63.70,2588.2,14337,88154,2267.38,144442307.06
AJAXENGG,20-Jun-2025,594.58,72264,49.07,602.5,9248,147260,875.58,42966729.120000005
AJMERA,20-Jun-2025,963.46,27582,38.51,961.0,5194,71617,690.0,26574153.720000003
AJOONI,20-Jun-2025,5.49,155994,59.17,5.46,621,263659,14.49,856407.06
AKASH,20-Jun-2025,29.23,10499,30.88,28.62,552,34000,9.94,306885.77
AKG,20-Jun-2025,13.43,142693,90.71,13.58,342,157308,21.13,1916366.99
AKSHARCHEM,20-Jun-2025,245.89,3625,41.17,247.96,660,8805,21.65,891351.25
AKSHOPTFBR,20-Jun-2025,8.98,73291,77.38,8.94,380,94721,8.51,658153.18
AKUMS,20-Jun-2025,544.75,42818,39.25,542.7,7079,109086,594.25,23325105.5
AKZOINDIA,20-Jun-2025,3112.53,44862,66.62,3099.5,15244,67345,2096.14,139634320.86
ALANKIT,20-Jun-2025,14.51,336214,55.08,14.34,2280,610426,88.57,4878465.14
ALBERTDAVD,20-Jun-2025,844.11,1536,54.62,846.25,391,2812,23.74,1296552.96
ALEMBICLTD,20-Jun-2025,111.42,97434,29.79,111.25,6072,327061,364.4,10856096.28
ALICON,20-Jun-2025,866.06,2711,39.29,872.35,1167,6900,59.76,2347888.6599999997
ALIVUS,20-Jun-2025,996.13,28692,49.48,998.2,5368,57987,577.62,28580961.96
ALKALI,20-Jun-2025,97.8,1092,48.64,97.64,184,2245,2.2,106797.59999999999
ALKEM,20-Jun-2025,4772.75,658074,81.27,4773.5,46866,809748,38647.24,3140822683.5
ALKYLAMINE,20-Jun-2025,2045.76,71366,20.35,2066.0,44102,350738,7175.26,145997708.16
ALLCARGO,20-Jun-2025,33.93,810385,32.87,33.94,10791,2465771,836.53,27496363.05
ALLDIGI,20-Jun-2025,903.05,3096,65.34,905.2,661,4738,42.79,2795842.8
ALMONDZ,20-Jun-2025,20.24,219718,60.15,20.55,2427,365267,73.93,4447092.319999999
ALOKINDS,20-Jun-2025,19.01,1670171,30.00,19.03,10253,5566718,1058.02,31749950.71
ALPA,20-Jun-2025,97.82,8707,65.26,97.2,320,13342,13.05,851718.74
ALPHA,20-Jun-2025,49.8,699686,60.05,50.08,3311,1165262,580.34,34844362.8
ALPHAETF,20-Jun-2025,24.98,264209,60.25,25.11,1144,438506,109.55,6599940.82
ALPHAGEO,20-Jun-2025,269.19,1424,52.22,271.65,246,2727,7.34,383326.56
ALPL30IETF,20-Jun-2025,27.56,1603992,69.80,27.61,1239,2297909,633.41,44206019.519999996
AMBER,20-Jun-2025,6456.49,93079,32.63,6519.0,38722,285243,18416.69,600963632.71
AMBICAAGAR,20-Jun-2025,27.88,6648,66.08,28.12,437,10061,2.8,185346.24
AMBIKCO,20-Jun-2025,1507.6,2285,50.31,1504.9,933,4542,68.47,3444866.0
AMBUJACEM,20-Jun-2025,532.76,1615225,60.81,533.45,33608,2656096,14150.63,860527271.0
AMDIND,20-Jun-2025,49.47,8821,73.62,49.2,328,11981,5.93,436374.87
AMJLAND,20-Jun-2025,62.46,28501,33.68,62.67,1567,84628,52.86,1780172.46
AMNPLST,20-Jun-2025,237.09,1404,34.45,237.33,740,4076,9.66,332874.36
AMRUTANJAN,20-Jun-2025,722.98,22139,65.77,727.85,2993,33660,243.36,16006054.22
ANANDRATHI,20-Jun-2025,2066.1,37074,44.50,2066.6,9911,83308,1721.23,76598591.39999999
ANANTRAJ,20-Jun-2025,516.1,1401200,46.94,511.95,69357,2985302,15407.14,723159320.0
ANDHRAPAP,20-Jun-2025,77.99,23141,43.70,78.76,2045,52949,41.29,1804766.5899999999
ANDHRSUGAR,20-Jun-2025,74.42,67131,48.24,74.55,2127,139160,103.57,4995889.0200000005
ANGELONE,20-Jun-2025,2815.56,762599,52.76,2827.7,62467,1445536,40699.89,2147143240.44
ANIKINDS,20-Jun-2025,108.76,6518,67.06,108.95,210,9719,10.57,708897.68
ANMOL,20-Jun-2025,17.27,27026,51.75,17.21,460,52227,9.02,466739.01999999996
ANTGRAPHIC,20-Jun-2025,1.25,301802,59.31,1.24,416,508813,6.38,377252.5
ANUHPHR,20-Jun-2025,207.91,15402,51.12,206.54,1335,30130,62.64,3202229.82
ANUP,20-Jun-2025,2590.69,35806,53.65,2589.6,14687,66745,1729.16,92762246.14
ANURAS,20-Jun-2025,1131.36,64740,50.09,1133.5,7015,129242,1462.19,73244246.39999999
AONELIQUID,20-Jun-2025,1013.49,32746,95.49,1013.48,135,34294,347.57,33187743.54
AONENIFTY,20-Jun-2025,10.16,175105,88.34,10.19,1401,198226,20.14,1779066.8
AONETOTAL,20-Jun-2025,11.56,346030,48.84,11.58,2452,708461,81.92,4000106.8000000003
APARINDS,20-Jun-2025,7816.46,19146,39.47,7919.0,10179,48502,3791.14,149653943.16
APCL,20-Jun-2025,136.19,7946,27.20,134.76,1431,29215,39.79,1082165.74
APCOTEXIND,20-Jun-2025,387.5,16013,67.26,387.85,2317,23807,92.25,6205037.5
APEX,20-Jun-2025,229.72,19171,43.87,230.68,2502,43696,100.38,4403962.12
APLAPOLLO,20-Jun-2025,1767.38,1210021,76.55,1769.8,54217,1580792,27938.63,2138566914.98
APLLTD,20-Jun-2025,934.19,195347,66.42,934.7,16206,294116,2747.61,182491213.93
APOLLO,20-Jun-2025,192.85,1127974,28.90,194.55,30752,3903217,7527.52,217529785.9
APOLLOHOSP,20-Jun-2025,7043.2,253804,67.07,7063.5,38718,378436,26654.0,1787592332.8
APOLLOPIPE,20-Jun-2025,432.02,98715,48.91,428.5,9053,201836,871.96,42646854.3
APOLLOTYRE,20-Jun-2025,440.75,1400558,60.77,439.8,57529,2304686,10157.86,617295938.5
APOLSINHOT,20-Jun-2025,1270.88,359,32.97,1279.4,268,1089,13.84,456245.92000000004
APTUS,20-Jun-2025,314.65,2065460,70.48,314.9,53321,2930593,9221.14,649896989.0
ARCHIDPLY,20-Jun-2025,106.55,4260,61.22,107.22,423,6958,7.41,453903.0
ARE&M,20-Jun-2025,973.77,996938,69.33,970.5,61763,1437892,14001.78,970788316.26
ARENTERP,20-Jun-2025,45.92,458,52.34,45.96,45,875,0.4,21031.36
ARIES,20-Jun-2025,312.81,11272,29.01,314.95,2236,38861,121.56,3525994.32
ARIHANTCAP,20-Jun-2025,73.95,102127,54.45,75.01,2071,187556,138.69,7552291.65
ARIHANTSUP,20-Jun-2025,366.01,9132,52.78,367.6,1190,17302,63.33,3342403.32
ARKADE,20-Jun-2025,192.13,346218,15.54,193.99,27359,2228020,4280.78,66518864.339999996
ARMANFIN,20-Jun-2025,1749.58,11148,26.50,1751.6,4344,42071,736.07,19504317.84
AROGRANITE,20-Jun-2025,41.28,17190,76.53,40.94,425,22461,9.27,709603.2000000001
ARTEMISMED,20-Jun-2025,249.8,70849,33.24,251.6,8671,213171,532.5,17698080.2
ARVEE,20-Jun-2025,161.27,759,59.72,160.98,50,1271,2.05,122403.93000000001
ARVIND,20-Jun-2025,346.13,432846,57.85,349.7,22444,748248,2589.93,149820985.98
ARVINDFASN,20-Jun-2025,486.26,94794,57.78,490.8,11041,164052,797.72,46094530.44
ARVSMART,20-Jun-2025,663.11,30923,47.10,664.85,8007,65656,435.37,20505350.53
ASAHIINDIA,20-Jun-2025,717.06,843126,53.27,711.0,63287,1582882,11350.14,604571929.56
ASAL,20-Jun-2025,574.61,16131,18.49,569.85,5975,87244,501.31,9269033.91
ASALCBR,20-Jun-2025,1066.86,15359,42.72,1072.6,3323,35953,383.57,16385902.739999998
ASHAPURMIN,20-Jun-2025,409.78,432611,38.52,411.85,33832,1123140,4602.44,177275335.57999998
ASHIANA,20-Jun-2025,347.85,38538,48.55,344.4,4537,79372,276.1,13405443.3
ASHOKA,20-Jun-2025,201.47,440191,33.04,201.72,18524,1332278,2684.09,88685280.77
ASHOKAMET,20-Jun-2025,17.09,9536,53.81,17.1,210,17722,3.03,162970.24
ASHOKLEY,20-Jun-2025,234.86,3298734,64.17,235.15,59403,5140257,12072.53,774740667.24
ASIANENE,20-Jun-2025,294.88,21429,35.89,294.55,2792,59708,176.07,6318983.52
ASIANPAINT,20-Jun-2025,2283.48,1466404,75.39,2285.7,50866,1945030,44414.33,3348504205.92
ASKAUTOLTD,20-Jun-2025,470.05,168193,27.95,471.3,21645,601850,2828.99,79059119.65
ASMS,20-Jun-2025,13.93,130740,58.66,13.87,1133,222881,31.04,1821208.2
ASPINWALL,20-Jun-2025,283.29,1185,38.64,282.1,170,3067,8.69,335698.65
ASTEC,20-Jun-2025,762.87,26249,27.36,757.1,8180,95956,732.02,20024574.63
ASTERDM,20-Jun-2025,559.49,1914422,64.67,558.8,78075,2960148,16561.59,1071099964.78
ASTRAL,20-Jun-2025,1548.07,629967,55.45,1558.5,49295,1136065,17587.03,975233013.6899999
ASTRAMICRO,20-Jun-2025,1094.55,385572,41.39,1108.0,35725,931666,10197.51,422027832.59999996
ASTRAZEN,20-Jun-2025,9008.39,52829,40.60,8871.0,28701,130114,11721.17,475904235.30999994
ATAM,20-Jun-2025,107.57,7133,48.57,107.53,658,14687,15.8,767296.8099999999
ATGL,20-Jun-2025,618.99,2976094,66.81,617.1,66049,4454650,27573.96,1842172425.06
ATHERENERG,20-Jun-2025,319.07,149715,51.25,320.65,11453,292109,932.05,47769565.05
ATL,20-Jun-2025,28.47,82822,55.05,28.59,1499,150441,42.83,2357942.34
ATLANTAA,20-Jun-2025,34.46,12653,51.86,34.96,679,24399,8.41,436022.38
ATUL,20-Jun-2025,6905.21,40348,60.67,6873.5,18000,66506,4592.38,278611413.08
ATULAUTO,20-Jun-2025,444.7,16968,34.47,446.35,3262,49219,218.88,7545669.6
AUBANK,20-Jun-2025,791.06,1074267,50.91,795.35,44158,2109976,16691.18,849809653.02
AURIONPRO,20-Jun-2025,1305.74,221617,69.53,1296.4,25480,318755,4162.12,289374181.58
AUROPHARMA,20-Jun-2025,1095.35,1539442,62.29,1097.2,44415,2471302,27069.35,1686227794.6999998
AURUM,20-Jun-2025,195.64,41629,37.03,193.92,6462,112426,219.95,8144297.56
AUTOAXLES,20-Jun-2025,1779.52,1360,56.15,1780.0,694,2422,43.1,2420147.2
AUTOBEES,20-Jun-2025,240.9,80838,66.82,241.43,1571,120980,291.44,19473874.2
AUTOIETF,20-Jun-2025,24.13,259850,66.07,24.17,1376,393294,94.89,6270180.5
AUTOIND,20-Jun-2025,81.19,21201,56.31,82.13,1268,37650,30.57,1721309.19
AVADHSUGAR,20-Jun-2025,491.43,7009,39.21,490.75,1625,17876,87.85,3444432.87
AVALON,20-Jun-2025,834.2,26358,38.75,835.55,5192,68013,567.37,21987843.6
AVANTEL,20-Jun-2025,154.46,356451,27.50,154.93,10348,1296189,2002.1,55057421.46
AVANTIFEED,20-Jun-2025,731.31,443978,55.29,722.7,36406,802955,5872.1,324685551.17999995
AVG,20-Jun-2025,286.99,2800,72.05,285.35,234,3886,11.15,803572.0
AVL,20-Jun-2025,355.11,325982,45.57,355.6,29787,715401,2540.46,115759468.02000001
AVROIND,20-Jun-2025,160.13,3117,67.19,159.92,314,4639,7.43,499125.20999999996
AVTNPL,20-Jun-2025,64.77,31320,62.13,65.2,1241,50412,32.65,2028596.4
AWFIS,20-Jun-2025,653.84,52750,46.09,655.75,13522,114454,748.35,34490060.0
AWHCL,20-Jun-2025,609.87,23697,41.35,611.7,4728,57312,349.53,14452089.39
AWL,20-Jun-2025,256.75,823400,50.45,256.7,31057,1632206,4190.69,211407950.0
AXISBANK,20-Jun-2025,1220.35,3345344,71.91,1220.7,100168,4652390,56775.48,4082490550.3999996
AXISBNKETF,20-Jun-2025,572.43,41278,99.44,574.01,42,41509,237.61,23628765.54
AXISBPSETF,20-Jun-2025,12.74,66055,89.99,12.73,308,73406,9.35,841540.7000000001
AXISCETF,20-Jun-2025,118.5,7781,92.72,118.58,34,8392,9.94,922048.5
AXISGOLD,20-Jun-2025,82.7,362173,78.11,82.76,2084,463693,383.46,29951707.1
AXISHCETF,20-Jun-2025,142.54,727,79.37,142.78,36,916,1.31,103626.57999999999
AXISILVER,20-Jun-2025,106.47,295894,93.58,107.43,868,316208,336.68,31503834.18
AXISNIFTY,20-Jun-2025,272.27,11451,92.99,273.65,167,12314,33.53,3117763.77
AXISTECETF,20-Jun-2025,418.42,3508,87.35,419.2,51,4016,16.8,1467817.36
AXISVALUE,20-Jun-2025,27.86,2058,51.37,27.97,49,4006,1.12,57335.88
AXITA,20-Jun-2025,9.01,287269,25.27,8.99,1465,1136672,102.37,2588293.69
AXSENSEX,20-Jun-2025,83.97,1207,77.62,84.14,26,1555,1.31,101351.79
AYMSYNTEX,20-Jun-2025,247.44,14418,78.71,249.06,236,18317,45.32,3567589.92
AZAD,20-Jun-2025,1624.67,94809,38.78,1618.7,23911,244464,3971.72,154033338.03
BAGFILMS,20-Jun-2025,7.48,61245,62.18,7.49,633,98492,7.36,458112.60000000003
BAIDFIN,20-Jun-2025,11.21,158390,64.21,11.18,995,246692,27.64,1775551.9000000001
BAJAJ-AUTO,20-Jun-2025,8340.13,273426,48.17,8371.0,54576,567646,47342.42,2280408385.3799996
BAJAJCON,20-Jun-2025,170.16,172162,57.25,169.25,7824,300729,511.71,29295085.919999998
BAJAJELEC,20-Jun-2025,664.93,9752,32.83,668.75,3956,29706,197.52,6484397.359999999
BAJAJFINSV,20-Jun-2025,1981.91,1122405,58.12,1986.2,61506,1931248,38275.59,2224505693.55
BAJAJHCARE,20-Jun-2025,529.38,31966,40.74,532.35,4227,78455,415.32,16922161.08
BAJAJHFL,20-Jun-2025,118.94,2449308,48.16,119.64,35033,5085308,6048.63,291320693.52
BAJAJHIND,20-Jun-2025,22.9,1849229,26.00,23.02,17375,7111575,1628.26,42347344.099999994
BAJAJHLDNG,20-Jun-2025,13616.66,41173,55.22,13614.0,20592,74560,10152.58,560638742.18
BAJAJINDEF,20-Jun-2025,409.2,24067,28.82,403.86,3574,83514,341.74,9848216.4
BAJFINANCE,20-Jun-2025,899.65,9873820,68.95,905.0,181066,14320241,128831.46,8882982163.0
BALAJEE,20-Jun-2025,44.58,216268,81.26,44.22,2037,266146,118.66,9641227.44
BALAMINES,20-Jun-2025,1402.41,136053,52.95,1386.6,30921,256931,3603.22,190802087.73000002
BALAXI,20-Jun-2025,49.76,63480,51.95,50.27,1368,122195,60.81,3158764.8
BALKRISHNA,20-Jun-2025,20.5,14719,58.72,20.46,435,25065,5.14,301739.5
BALKRISIND,20-Jun-2025,2409.32,223062,60.25,2420.4,13184,370213,8919.63,537427737.84
BALMLAWRIE,20-Jun-2025,203.66,68571,48.16,203.26,4193,142375,289.96,13965169.86
BALPHARMA,20-Jun-2025,99.35,4845,62.61,99.44,238,7738,7.69,481350.75
BALRAMCHIN,20-Jun-2025,592.38,72794,48.75,594.65,6995,149309,884.48,43121709.72
BANARBEADS,20-Jun-2025,121.83,5310,28.03,120.76,1575,18944,23.08,646917.3
BANARISUG,20-Jun-2025,3906.72,171,51.51,3903.6,107,332,12.97,668049.12
BANCOINDIA,20-Jun-2025,564.78,64101,36.00,569.6,6440,178046,1005.56,36202962.78
BANDHANBNK,20-Jun-2025,179.78,1518663,39.07,180.05,24454,3887013,6987.89,273025234.14
BANG,20-Jun-2025,55.42,4372,71.11,55.28,163,6148,3.41,242296.24000000002
BANKA,20-Jun-2025,69.9,9762,53.42,69.19,701,18274,12.77,682363.8
BANKBARODA,20-Jun-2025,234.04,3617462,44.23,234.15,47097,8178646,19141.51,846630806.48
BANKBEES,20-Jun-2025,575.31,411283,59.01,576.73,7218,696936,4009.53,236615222.73
BANKBETF,20-Jun-2025,56.5,19216,97.58,56.55,263,19692,11.13,1085704.0
BANKETF,20-Jun-2025,565.76,1163,96.27,567.31,44,1208,6.83,657978.88
BANKETFADD,20-Jun-2025,56.75,15069,85.42,57.05,209,17642,10.01,855165.75
BANKIETF,20-Jun-2025,57.03,496549,77.51,57.17,770,640656,365.36,28318189.47
BANKINDIA,20-Jun-2025,113.32,6066033,41.55,113.18,48730,14597819,16542.22,687402859.56
BANKNIFTY1,20-Jun-2025,576.25,96783,96.72,577.13,465,100064,576.62,55771203.75
BANKPSU,20-Jun-2025,69.11,10130,81.75,68.94,51,12391,8.56,700084.3
BANSALWIRE,20-Jun-2025,380.36,82450,38.60,381.6,6528,213623,812.53,31360682.0
BANSWRAS,20-Jun-2025,139.15,35444,52.33,137.25,1187,67734,94.25,4932032.600000001
BARBEQUE,20-Jun-2025,316.29,30295,43.60,316.65,2405,69478,219.75,9582005.55
BASF,20-Jun-2025,4904.02,5963,44.23,4899.0,3899,13483,661.21,29242671.26
BASML,20-Jun-2025,33.52,73789,62.30,33.82,872,118438,39.7,2473407.2800000003
BATAINDIA,20-Jun-2025,1201.24,34257,51.12,1199.5,4930,67016,805.03,41150878.68
BAYERCROP,20-Jun-2025,5552.51,39337,74.39,5550.5,9861,52876,2935.94,218419085.87
BBETF0432,20-Jun-2025,1280.22,3161,90.63,1279.84,49,3488,44.65,4046775.42
BBL,20-Jun-2025,2825.34,15219,39.33,2817.0,7937,38692,1093.18,42998849.46
BBNPNBETF,20-Jun-2025,56.14,2005,66.41,56.03,21,3019,1.69,112560.7
BBNPPGOLD,20-Jun-2025,96.3,3516,82.81,96.55,45,4246,4.09,338590.8
BBTC,20-Jun-2025,1854.66,142301,60.91,1849.6,31501,233623,4332.91,263919972.66000003
BBTCL,20-Jun-2025,160.26,469,14.58,160.99,621,3217,5.16,75161.94
BCLIND,20-Jun-2025,40.59,338608,37.11,41.21,6531,912443,370.38,13744098.72
BCONCEPTS,20-Jun-2025,348.34,9196,61.18,344.95,1282,15032,52.36,3203334.6399999997
BDL,20-Jun-2025,1890.52,368634,16.54,1902.0,68531,2228334,42127.13,696909949.68
BEARDSELL,20-Jun-2025,31.68,11842,70.97,31.89,304,16687,5.29,375154.56
BECTORFOOD,20-Jun-2025,1369.53,40767,58.63,1368.5,8685,69537,952.33,55831629.51
BEDMUTHA,20-Jun-2025,149.29,4643,65.06,148.17,385,7137,10.66,693153.47
BEL,20-Jun-2025,407.51,96767818,78.96,408.25,258048,122552435,499413.67,39433853513.18
BELRISE,20-Jun-2025,101.11,4261935,37.93,101.97,42512,11236341,11361.46,430924247.85
BEML,20-Jun-2025,4602.19,704287,15.44,4639.5,272385,4561774,209941.58,3241262588.5299997
BEPL,20-Jun-2025,110.7,81247,37.31,110.54,4631,217774,241.07,8994042.9
BERGEPAINT,20-Jun-2025,536.43,2629470,71.05,535.75,77976,3700914,19852.98,1410526592.1
BFINVEST,20-Jun-2025,477.11,6975,32.29,480.1,2281,21599,103.05,3327842.25
BFSI,20-Jun-2025,27.26,156232,72.81,27.34,631,214561,58.5,4258884.32
BFUTILITIE,20-Jun-2025,773.86,30900,36.29,780.55,5968,85144,658.89,23912274.0
BHAGCHEM,20-Jun-2025,300.53,48767,52.60,299.35,3326,92709,278.62,14655946.509999998
BHAGERIA,20-Jun-2025,180.98,9143,55.79,180.51,883,16387,29.66,1654700.14
BHAGYANGR,20-Jun-2025,75.99,41769,42.87,78.47,2378,97421,74.03,3174026.3099999996
BHANDARI,20-Jun-2025,5.28,158577,47.07,5.25,936,336882,17.78,837286.56
BHARATFORG,20-Jun-2025,1277.55,462110,51.08,1278.3,33508,904701,11557.99,590368630.5
BHARATGEAR,20-Jun-2025,87.34,5819,46.39,87.31,553,12543,10.95,508231.46
BHARATRAS,20-Jun-2025,10142.79,1553,28.46,10002.5,2165,5457,553.49,15751752.870000001
BHARATWIRE,20-Jun-2025,219.53,234717,23.58,221.06,20972,995537,2185.55,51527423.01
BHARTIARTL,20-Jun-2025,1927.9,12405150,76.44,1936.7,258340,16228526,312869.69,23915888685.0
BHARTIHEXA,20-Jun-2025,1803.19,191708,47.68,1819.2,35719,402082,7250.32,345685948.52
BHEL,20-Jun-2025,249.91,3673060,49.88,250.45,52380,7364337,18404.01,917934424.6
BIGBLOC,20-Jun-2025,63.78,39850,46.12,64.06,2193,86408,55.11,2541633.0
BIKAJI,20-Jun-2025,709.17,44235,35.29,707.85,11217,125339,888.86,31370134.95
BIOCON,20-Jun-2025,349.58,1379948,38.04,351.35,45494,3627362,12680.61,482402221.84
