SYMBOL,DATE1,AVG_PRICE,DELIV_QTY,DELIV_PER,CLOSE_PRICE,NO_OF_TRADES,TTL_TRD_QNTY,TURNOVER_LACS,amount
AKSHARCHEM,18-Jun-2025,248.46,1866,59.05,245.42,257,3160,7.85,463626.36
AKSHOPTFBR,18-Jun-2025,9.08,43993,67.82,9.05,251,64866,5.89,399456.44
AKUMS,18-Jun-2025,556.01,42502,57.74,553.9,4629,73615,409.31,23631537.02
AKZOINDIA,18-Jun-2025,3221.61,2411,57.61,3235.2,1549,4185,134.82,7767301.71
ALANKIT,18-Jun-2025,15.15,230767,60.31,14.94,1383,382606,57.95,3496120.0500000003
ALBERTDAVD,18-Jun-2025,851.93,7707,85.31,845.25,604,9034,76.96,6565824.51
ALEMBICLTD,18-Jun-2025,115.13,149392,37.19,114.53,6832,401670,462.42,17199500.96
ALICON,18-Jun-2025,870.46,11577,55.74,863.2,2046,20770,180.79,10077315.42
ALIVUS,18-Jun-2025,1002.04,43650,45.31,1004.8,8430,96332,965.28,43739046.0
ALKALI,18-Jun-2025,99.28,2615,52.23,98.51,240,5007,4.97,259617.2
ALKEM,18-Jun-2025,4801.87,76328,63.34,4805.0,13419,120503,5786.4,366517133.36
ALKYLAMINE,18-Jun-2025,1943.25,8941,41.64,1935.6,5144,21472,417.25,17374598.25
ALLCARGO,18-Jun-2025,35.08,940616,37.08,34.79,11381,2537052,889.95,32996809.279999997
ALLDIGI,18-Jun-2025,908.26,1822,45.54,908.35,750,4001,36.34,1654849.72
ALMONDZ,18-Jun-2025,20.33,161650,51.87,20.04,1584,311651,63.37,3286344.4999999995
ALOKINDS,18-Jun-2025,19.61,1607696,28.06,19.54,11319,5730296,1123.91,31526918.56
ALPA,18-Jun-2025,99.37,12102,64.29,98.58,327,18825,18.71,1202575.74
ALPHA,18-Jun-2025,50.13,915215,58.10,50.16,3126,1575375,789.74,45879727.95
ALPHAETF,18-Jun-2025,24.97,265517,74.84,24.95,990,354763,88.58,6629959.489999999
ALPHAGEO,18-Jun-2025,275.57,4960,65.43,271.65,549,7581,20.89,1366827.2
ALPL30IETF,18-Jun-2025,27.43,123688,63.06,27.4,1451,196139,53.8,3392761.84
AMBER,18-Jun-2025,6651.16,116630,27.04,6693.0,51779,431337,28688.91,775724790.8
AMBICAAGAR,18-Jun-2025,28.63,4180,26.93,28.29,824,15519,4.44,119673.4
AMBIKCO,18-Jun-2025,1547.79,1830,49.10,1546.5,782,3727,57.69,2832455.6999999997
AMBUJACEM,18-Jun-2025,547.92,271486,47.76,545.05,12583,568472,3114.77,148752609.11999997
AMDIND,18-Jun-2025,49.73,1815,72.11,49.57,107,2517,1.25,90259.95
AMJLAND,18-Jun-2025,65.11,60034,39.02,64.82,4205,153847,100.17,3908813.7399999998
AMNPLST,18-Jun-2025,242.09,4255,27.29,239.38,2275,15592,37.75,1030092.9500000001
AMRUTANJAN,18-Jun-2025,713.8,8420,65.64,718.4,2051,12827,91.56,6010196.0
ANANDRATHI,18-Jun-2025,2075.06,25020,47.88,2078.8,5859,52259,1084.41,51918001.199999996
ANANTRAJ,18-Jun-2025,533.61,491656,29.77,527.4,38682,1651478,8812.44,262352558.16
ANDHRAPAP,18-Jun-2025,78.18,62021,48.17,78.05,3014,128765,100.67,4848801.78
ANDHRSUGAR,18-Jun-2025,75.76,54986,41.98,76.09,1950,130992,99.23,4165739.3600000003
ANGELONE,18-Jun-2025,2885.47,104044,18.82,2866.9,40159,552700,15948.0,300215840.68
ANIKINDS,18-Jun-2025,113.44,20592,36.64,111.57,812,56208,63.76,2335956.48
ANMOL,18-Jun-2025,18.13,20717,48.87,17.96,1056,42389,7.68,375599.20999999996
ANTGRAPHIC,18-Jun-2025,1.35,1156000,71.61,1.36,661,1614399,21.78,1560600.0
ANUHPHR,18-Jun-2025,210.02,14514,55.08,209.07,1322,26353,55.35,3048230.2800000003
ANUP,18-Jun-2025,2676.76,15941,48.70,2645.2,7095,32732,876.16,42670231.160000004
ANURAS,18-Jun-2025,1123.27,159177,50.01,1126.8,13735,318275,3575.08,178798748.79
AONELIQUID,18-Jun-2025,1012.94,19307,86.93,1012.93,558,22210,224.97,19556832.580000002
AONENIFTY,18-Jun-2025,10.12,138951,77.96,10.11,1316,178223,18.03,1406184.1199999999
AONETOTAL,18-Jun-2025,11.63,1201169,75.28,11.6,4663,1595498,185.62,13969595.47
APARINDS,18-Jun-2025,7901.01,17516,40.49,7969.5,10804,43265,3418.37,138394091.16
APCL,18-Jun-2025,136.35,4856,30.71,138.19,981,15812,21.56,662115.6
APCOTEXIND,18-Jun-2025,383.94,29298,72.04,386.2,2605,40669,156.15,11248674.12
APEX,18-Jun-2025,235.41,23428,56.41,235.01,1774,41529,97.76,5515185.4799999995
APLAPOLLO,18-Jun-2025,1809.59,220934,55.26,1798.8,28739,399829,7235.26,399799957.06
APLLTD,18-Jun-2025,962.9,18173,21.51,958.8,8788,84492,813.58,17498781.7
APOLLO,18-Jun-2025,198.84,1087820,30.93,197.01,26083,3516541,6992.42,216302128.8
APOLLOHOSP,18-Jun-2025,6974.78,274922,69.71,6933.5,39382,394355,27505.4,1917520467.1599998
APOLLOPIPE,18-Jun-2025,452.06,46030,50.74,447.95,5687,90724,410.13,20808321.8
APOLLOTYRE,18-Jun-2025,445.18,155051,41.72,445.4,12544,371685,1654.65,69025604.18
APOLSINHOT,18-Jun-2025,1285.32,1046,58.01,1295.1,302,1803,23.17,1344444.72
APTUS,18-Jun-2025,318.88,787058,66.66,317.2,41502,1180725,3765.06,250977055.04
ARCHIDPLY,18-Jun-2025,105.45,6137,81.10,105.24,165,7567,7.98,647146.65
ARCHIES,18-Jun-2025,23.51,58788,44.57,23.47,1329,131908,31.02,1382105.8800000001
ARE&M,18-Jun-2025,992.3,225092,63.34,990.5,18973,355346,3526.09,223358791.6
ARENTERP,18-Jun-2025,45.96,155,72.77,45.35,30,213,0.1,7123.8
ARIES,18-Jun-2025,311.97,13217,50.59,311.25,1611,26125,81.5,4123307.49
ARIHANTCAP,18-Jun-2025,75.49,55894,45.40,74.92,2175,123112,92.94,4219438.06
ARIHANTSUP,18-Jun-2025,360.32,7259,68.66,358.35,606,10573,38.1,2615562.88
ARKADE,18-Jun-2025,195.1,258868,28.36,193.63,13599,912719,1780.75,50505146.8
ARMANFIN,18-Jun-2025,1716.61,9496,40.50,1695.9,5228,23449,402.53,16300928.559999999
AROGRANITE,18-Jun-2025,40.18,11350,72.39,40.5,166,15680,6.3,456043.0
ARTEMISMED,18-Jun-2025,250.68,29670,53.11,248.45,3984,55866,140.04,7437675.600000001
ARVEE,18-Jun-2025,171.42,220,62.15,169.95,23,354,0.61,37712.399999999994
ARVIND,18-Jun-2025,340.09,169663,53.23,338.15,14347,318734,1083.97,57700689.669999994
ARVINDFASN,18-Jun-2025,488.17,91512,60.63,486.85,19913,150935,736.82,44673413.04
ARVSMART,18-Jun-2025,685.09,24268,41.53,678.6,4584,58441,400.37,16625764.120000001
ASAHIINDIA,18-Jun-2025,765.03,110631,39.65,771.3,15723,278995,2134.38,84636033.92999999
ASAL,18-Jun-2025,563.3,13553,35.27,557.75,3191,38423,216.44,7634404.899999999
ASALCBR,18-Jun-2025,1055.04,10107,51.37,1054.0,2546,19673,207.56,10663289.28
ASHAPURMIN,18-Jun-2025,386.0,93511,39.26,389.1,7895,238209,919.48,36095246.0
ASHIANA,18-Jun-2025,351.61,19910,49.08,350.4,3065,40570,142.65,7000555.100000001
ASHOKA,18-Jun-2025,204.88,271586,39.21,204.54,15308,692557,1418.92,55642539.68
ASHOKAMET,18-Jun-2025,17.37,11823,65.34,17.22,209,18094,3.14,205365.51
ASHOKLEY,18-Jun-2025,234.69,1569561,31.08,233.99,33820,5049351,11850.36,368360271.09
ASIANENE,18-Jun-2025,300.62,80383,58.45,295.35,4978,137520,413.42,24164737.46
ASIANPAINT,18-Jun-2025,2273.14,693922,61.35,2281.4,52509,1131156,25712.77,1577381855.08
ASIANTILES,18-Jun-2025,69.54,1359094,36.40,68.63,17407,3734111,2596.66,94511396.76
ASKAUTOLTD,18-Jun-2025,468.53,347296,23.94,453.15,38857,1450501,6796.04,162718594.88
ASMS,18-Jun-2025,14.25,372214,79.13,14.15,1028,470361,67.04,5304049.5
ASPINWALL,18-Jun-2025,283.98,1531,74.98,283.4,78,2042,5.8,434773.38
ASTEC,18-Jun-2025,764.68,5778,38.39,766.5,2269,15049,115.08,4418321.04
ASTERDM,18-Jun-2025,568.02,239987,51.58,569.7,16144,465240,2642.67,136317415.74
ASTRAL,18-Jun-2025,1578.23,721056,56.91,1571.8,53399,1266973,19995.72,1137992210.88
ASTRAMICRO,18-Jun-2025,1131.35,92171,33.98,1127.9,16277,271289,3069.22,104277660.85
ASTRAZEN,18-Jun-2025,9838.41,10118,25.86,9734.5,9820,39124,3849.18,99545032.38
ATAM,18-Jun-2025,109.66,11878,40.32,110.27,1164,29459,32.31,1302541.48
ATGL,18-Jun-2025,655.12,182484,19.73,650.95,32137,925059,6060.27,119548918.08
ATHERENERG,18-Jun-2025,325.06,835303,51.25,323.7,46038,1629711,5297.53,271523593.18
ATL,18-Jun-2025,28.9,59359,44.41,28.96,1877,133674,38.64,1715475.0999999999
ATLANTAA,18-Jun-2025,35.79,22830,54.47,36.24,741,41914,15.0,817085.7
ATUL,18-Jun-2025,7028.63,13044,38.79,7047.5,10512,33627,2363.52,91681449.72
ATULAUTO,18-Jun-2025,453.25,31024,41.71,450.15,4194,74380,337.13,14061628.0
AUBANK,18-Jun-2025,791.09,1673848,45.13,794.5,114405,3708945,29341.23,1324164414.3200002
AURIONPRO,18-Jun-2025,1368.59,21696,43.52,1365.6,4734,49855,682.31,29692928.639999997
AUROPHARMA,18-Jun-2025,1111.13,339036,39.40,1105.3,28543,860409,9560.22,376713070.68000007
AURUM,18-Jun-2025,206.58,25604,56.23,205.52,1627,45533,94.06,5289274.32
AUTOAXLES,18-Jun-2025,1817.48,2421,41.73,1814.1,1908,5802,105.45,4400119.08
AUTOBEES,18-Jun-2025,239.14,60069,43.39,238.11,1489,138429,331.04,14364900.659999998
AUTOIETF,18-Jun-2025,23.96,96162,23.65,23.88,1350,406537,97.4,2304041.52
AUTOIND,18-Jun-2025,83.76,28669,67.24,82.73,1148,42636,35.71,2401315.44
AVADHSUGAR,18-Jun-2025,503.62,57019,76.14,499.6,1819,74884,377.13,28715908.78
AVALON,18-Jun-2025,839.59,44518,45.74,834.85,7387,97331,817.18,37376867.620000005
AVANTEL,18-Jun-2025,153.47,410815,39.07,153.06,9907,1051560,1613.8,63047778.05
AVANTIFEED,18-Jun-2025,748.19,154481,46.42,752.45,15200,332806,2490.02,115581139.39000002
AVG,18-Jun-2025,292.86,5532,66.69,291.5,427,8295,24.29,1620101.52
AVL,18-Jun-2025,353.57,525072,75.46,346.75,30264,695799,2460.15,185649707.04
AVROIND,18-Jun-2025,162.69,4120,58.56,161.07,335,7036,11.45,670282.8
AVTNPL,18-Jun-2025,64.18,26956,69.74,64.16,783,38651,24.81,1730036.08
AWFIS,18-Jun-2025,662.24,40054,44.04,661.65,8424,90941,602.25,26525360.96
AWHCL,18-Jun-2025,613.15,21348,46.20,611.6,4201,46205,283.31,13089526.2
AWL,18-Jun-2025,262.52,554589,40.83,264.1,20936,1358406,3566.14,145590704.28
AXISBANK,18-Jun-2025,1219.2,1977340,63.06,1221.0,77132,3135662,38229.96,2410772928.0
AXISBNKETF,18-Jun-2025,570.47,1161,92.51,571.96,30,1255,7.16,662315.67
AXISBPSETF,18-Jun-2025,12.77,11893,84.03,12.76,345,14154,1.81,151873.61
AXISCETF,18-Jun-2025,117.34,3248,98.25,116.77,28,3306,3.88,381120.32
AXISGOLD,18-Jun-2025,83.65,2666849,95.89,83.37,2024,2781142,2326.45,223081918.85000002
AXISHCETF,18-Jun-2025,142.59,2794,86.74,142.3,75,3221,4.59,398396.46
AXISILVER,18-Jun-2025,110.31,1393355,96.39,110.29,805,1445543,1594.62,153700990.05
AXISNIFTY,18-Jun-2025,271.49,2325,95.92,271.05,115,2424,6.58,631214.25
AXISTECETF,18-Jun-2025,422.62,738,81.46,421.97,73,906,3.83,311893.56
AXISVALUE,18-Jun-2025,27.91,9065,94.25,27.92,59,9618,2.68,253004.15
AXITA,18-Jun-2025,9.01,428179,16.31,9.0,2622,2625410,236.61,3857892.79
AXSENSEX,18-Jun-2025,83.08,2742,94.26,83.3,35,2909,2.42,227805.36
AYMSYNTEX,18-Jun-2025,241.02,16680,47.25,246.31,1540,35301,85.08,4020213.6
AZAD,18-Jun-2025,1642.99,31795,32.54,1636.3,9039,97723,1605.58,52238867.05
BAGFILMS,18-Jun-2025,7.78,219249,45.99,7.54,1604,476725,37.09,1705757.22
BAIDFIN,18-Jun-2025,11.89,123733,68.14,11.66,745,181591,21.6,1471185.37
BAJAJ-AUTO,18-Jun-2025,8529.99,342967,61.12,8468.0,44300,561114,47862.97,2925505080.33
BAJAJCON,18-Jun-2025,173.72,78809,50.12,173.32,3883,157246,273.17,13690699.48
BAJAJELEC,18-Jun-2025,664.05,17368,43.19,664.2,4356,40212,267.03,11533220.399999999
BAJAJFINSV,18-Jun-2025,1991.25,727280,51.90,1981.4,49869,1401356,27904.55,1448196300.0
BAJAJHCARE,18-Jun-2025,530.33,52398,46.61,529.6,4655,112408,596.14,27788231.340000004
BAJAJHFL,18-Jun-2025,120.54,1894242,48.59,120.42,29239,3898500,4699.21,228331930.68
BAJAJHIND,18-Jun-2025,23.4,1687598,24.79,23.36,17469,6807546,1592.79,39489793.199999996
BAJAJHLDNG,18-Jun-2025,13710.57,15794,34.47,13684.0,14719,45817,6281.77,216544742.57999998
BAJAJINDEF,18-Jun-2025,413.94,48859,42.27,403.87,5952,115586,478.45,20224694.46
BAJFINANCE,18-Jun-2025,923.12,3005535,60.08,919.0,92906,5002923,46183.14,2774469469.2
BALAJEE,18-Jun-2025,45.54,64572,63.33,45.56,1482,101967,46.44,2940608.88
BALAMINES,18-Jun-2025,1437.08,13162,39.74,1445.8,3483,33117,475.92,18914846.96
BALAXI,18-Jun-2025,50.08,67127,52.70,49.96,1427,127369,63.78,3361720.1599999997
BALKRISHNA,18-Jun-2025,20.78,17713,57.17,20.9,737,30981,6.44,368076.14
BALKRISIND,18-Jun-2025,2440.96,128347,64.59,2443.9,16161,198705,4850.31,313289893.12
BALMLAWRIE,18-Jun-2025,207.58,95397,54.80,206.24,5272,174076,361.34,19802509.26
BALPHARMA,18-Jun-2025,100.42,7447,68.79,100.12,266,10826,10.87,747827.74
BALRAMCHIN,18-Jun-2025,597.39,108286,44.77,589.45,10777,241858,1444.83,64688973.54
BANARBEADS,18-Jun-2025,120.39,5352,72.50,118.98,537,7382,8.89,644327.28
BANARISUG,18-Jun-2025,3913.87,368,47.06,3905.0,234,782,30.61,1440304.16
BANCOINDIA,18-Jun-2025,590.55,90235,44.09,587.25,7032,204651,1208.57,53288279.24999999
BANDHANBNK,18-Jun-2025,179.86,5605998,31.85,180.75,104192,17600866,31656.37,1008294800.2800001
BANG,18-Jun-2025,55.0,4710,52.44,55.15,368,8981,4.94,259050.0
BANKA,18-Jun-2025,78.24,47676,30.89,74.63,1894,154365,120.78,3730170.2399999998
BANKBARODA,18-Jun-2025,237.45,3866013,58.08,236.51,27339,6655986,15804.76,917984786.8499999
BANKBEES,18-Jun-2025,571.82,625212,54.84,572.3,6928,1140153,6519.64,357508725.84000003
BANKBETF,18-Jun-2025,56.21,20550,86.43,56.25,461,23776,13.37,1155115.5
BANKETF,18-Jun-2025,563.5,2396,67.68,562.95,79,3540,19.95,1350146.0
BANKETFADD,18-Jun-2025,56.55,3894814,99.67,56.65,897,3907776,2209.86,220251731.7
BANKIETF,18-Jun-2025,56.79,1217374,89.42,56.72,722,1361460,773.13,69134669.46
BANKINDIA,18-Jun-2025,119.66,5502314,53.22,119.68,38202,10339326,12372.23,658406893.24
BANKNIFTY1,18-Jun-2025,573.69,467541,89.27,573.22,474,523737,3004.64,268223596.29000002
BANKPSU,18-Jun-2025,69.11,23156,88.61,69.2,54,26132,18.06,1600311.16
BANSALWIRE,18-Jun-2025,374.94,71493,50.49,375.8,4463,141601,530.92,26805585.419999998
BANSWRAS,18-Jun-2025,140.08,12374,56.96,139.29,1270,21723,30.43,1733349.9200000002
BARBEQUE,18-Jun-2025,315.65,43969,47.01,317.65,4644,93528,295.22,13878814.85
BASF,18-Jun-2025,5054.42,5087,43.03,5027.0,3039,11821,597.48,25711834.54
BASML,18-Jun-2025,33.88,120925,48.72,33.44,2024,248210,84.1,4096939.0000000005
BATAINDIA,18-Jun-2025,1212.05,18651,45.58,1210.4,5868,40915,495.91,22605944.55
BAYERCROP,18-Jun-2025,5634.36,10419,51.33,5659.5,5131,20299,1143.72,58704396.839999996
BBETF0432,18-Jun-2025,1282.01,2001,66.81,1282.42,61,2995,38.4,2565302.01
BBL,18-Jun-2025,2912.41,23455,57.19,2894.8,6571,41012,1194.44,68310576.55
BBNPNBETF,18-Jun-2025,55.52,439,99.32,55.63,7,442,0.25,24373.280000000002
BBNPPGOLD,18-Jun-2025,97.38,1073,67.10,97.45,51,1599,1.56,104488.73999999999
BBTC,18-Jun-2025,1955.77,16844,32.92,1935.6,7833,51166,1000.69,32942989.88
BBTCL,18-Jun-2025,161.92,4271,61.51,162.22,412,6944,11.24,691560.32
BCLIND,18-Jun-2025,42.26,365199,46.57,42.04,4080,784274,331.46,15433309.739999998
BCONCEPTS,18-Jun-2025,342.4,3230,67.07,341.45,590,4816,16.49,1105952.0
BDL,18-Jun-2025,1911.76,429301,19.35,1906.1,66754,2218679,42415.76,820720479.76
BEARDSELL,18-Jun-2025,32.35,9017,43.47,32.21,293,20744,6.71,291699.95
BECTORFOOD,18-Jun-2025,1389.75,70603,68.90,1395.2,13835,102465,1424.01,98120519.25
BEDMUTHA,18-Jun-2025,152.13,7682,76.42,151.98,483,10053,15.29,1168662.66
BEL,18-Jun-2025,401.53,10178467,53.91,400.5,148087,18879759,75808.04,4086959854.5099998
BELRISE,18-Jun-2025,102.95,3042862,25.72,101.91,43221,11830435,12179.95,313262642.90000004
BEML,18-Jun-2025,4445.5,329623,22.98,4464.2,101270,1434669,63778.14,1465339046.5
BEPL,18-Jun-2025,113.73,107085,47.34,113.18,4299,226201,257.25,12178777.05
BERGEPAINT,18-Jun-2025,560.61,88486,37.12,557.65,13809,238378,1336.36,49606136.46
BFINVEST,18-Jun-2025,488.94,28145,42.98,491.4,2922,65491,320.21,13761216.3
BFSI,18-Jun-2025,27.08,137493,72.02,27.11,753,190909,51.7,3723310.44
BFUTILITIE,18-Jun-2025,788.84,55661,35.23,783.1,9792,157991,1246.29,43907623.24
BHAGCHEM,18-Jun-2025,298.5,64956,53.37,297.95,3878,121714,363.32,19389366.0
BHAGERIA,18-Jun-2025,186.81,11044,55.58,186.22,1028,19872,37.12,2063129.6400000001
BHAGYANGR,18-Jun-2025,75.32,10217,55.10,74.36,548,18542,13.97,769544.44
BHANDARI,18-Jun-2025,5.37,148875,54.35,5.37,852,273939,14.71,799458.75
BHARATFORG,18-Jun-2025,1303.56,305024,27.74,1297.8,33957,1099732,14335.7,397617085.44
BHARATGEAR,18-Jun-2025,90.37,6226,59.55,90.11,503,10455,9.45,562643.62
BHARATRAS,18-Jun-2025,10277.11,2067,21.54,10291.0,3078,9595,986.09,21242786.37
BHARATWIRE,18-Jun-2025,227.04,149862,27.74,225.21,11553,540218,1226.54,34024668.48
BHARTIARTL,18-Jun-2025,1864.4,3827069,75.49,1865.9,123077,5069427,94514.32,7135187443.6
BHARTIHEXA,18-Jun-2025,1762.17,37244,27.61,1751.8,18363,134900,2377.17,65630259.480000004
BHEL,18-Jun-2025,252.55,1478940,34.32,251.8,34809,4309390,10883.56,373506297.0
