SYMBOL,DATE1,AVG_PRICE,DELIV_QTY,DELIV_PER,CLOSE_PRICE,NO_OF_TRADES,TTL_TRD_QNTY,TURNOVER_LACS,amount
ABFRL,12-Jun-2025,76.06,4425956,51.05,75.2,31870,8669182,6593.8,336638213.36
ABGSEC,12-Jun-2025,109.62,51233,99.05,109.61,23,51725,56.7,5616161.46
ABMINTLLTD,12-Jun-2025,49.56,460,73.95,49.0,25,622,0.31,22797.600000000002
ABREL,12-Jun-2025,2480.46,136297,33.36,2453.9,46002,408565,10134.28,338079256.62
ABSLAMC,12-Jun-2025,790.65,97276,38.99,785.4,20879,249499,1972.67,76911269.39999999
ABSLBANETF,12-Jun-2025,57.19,863037,84.58,56.91,1848,1020385,583.54,49357086.03
ABSLLIQUID,12-Jun-2025,1000.0,12051,96.00,1000.0,18,12553,125.53,12051000.0
ABSLNN50ET,12-Jun-2025,70.74,5388,69.06,70.38,329,7802,5.52,381147.12
ABSLPSE,12-Jun-2025,10.18,309333,83.28,10.12,2060,371421,37.82,3149009.94
ACC,12-Jun-2025,1880.03,164166,55.39,1865.5,21166,296364,5571.73,308637004.98
ACCELYA,12-Jun-2025,1449.51,13834,56.98,1438.0,3170,24277,351.9,20052521.34
ACCURACY,12-Jun-2025,8.65,83978,71.77,8.58,828,117017,10.12,726409.7000000001
ACE,12-Jun-2025,1238.79,70936,53.77,1228.9,13120,131936,1634.41,87874807.44
ACEINTEG,12-Jun-2025,27.41,9117,50.70,26.79,571,17984,4.93,249896.97
ACI,12-Jun-2025,635.96,53634,36.20,631.6,12677,148147,942.16,34109078.64
ACL,12-Jun-2025,68.84,9547,58.31,68.52,594,16374,11.27,657215.48
ACLGATI,12-Jun-2025,72.14,191161,45.70,71.45,4633,418304,301.75,13790354.540000001
ACMESOLAR,12-Jun-2025,246.5,302214,43.97,243.95,18665,687392,1694.4,74495751.0
ACUTAAS,12-Jun-2025,1115.62,191653,58.31,1102.8,31501,328659,3666.57,213811919.85999998
ADANIENSOL,12-Jun-2025,894.2,1895846,49.21,876.95,63755,3852260,34446.74,1695265493.2
ADANIENT,12-Jun-2025,2561.98,203083,21.26,2543.7,57018,955097,24469.4,520294584.34000003
ADANIGREEN,12-Jun-2025,1029.48,727114,33.29,1015.8,58782,2183895,22482.72,748549320.72
ADANIPORTS,12-Jun-2025,1451.29,937874,42.78,1445.8,66440,2192452,31818.92,1361127157.46
ADANIPOWER,12-Jun-2025,573.92,2116804,41.19,567.15,79769,5139702,29497.61,1214876151.6799998
ADFFOODS,12-Jun-2025,287.33,78897,38.70,283.52,12692,203891,585.84,22669475.009999998
ADOR,12-Jun-2025,1033.54,4978,45.99,1026.6,1337,10825,111.88,5144962.12
ADROITINFO,12-Jun-2025,11.89,65769,51.36,11.72,812,128067,15.23,781993.41
ADSL,12-Jun-2025,191.5,135361,58.42,190.16,4383,231711,443.74,25921631.5
ADVANIHOTR,12-Jun-2025,62.98,20794,63.97,62.67,662,32504,20.47,1309606.1199999999
ADVENZYMES,12-Jun-2025,326.53,109323,42.33,325.1,11645,258271,843.33,35697239.19
AEGISLOG,12-Jun-2025,803.06,96322,27.89,802.25,11304,345332,2773.23,77352345.32
AEGISVOPAK,12-Jun-2025,244.15,416676,35.55,240.97,25222,1172229,2861.94,101731445.4
AEROFLEX,12-Jun-2025,174.74,676406,39.59,174.31,27466,1708572,2985.6,118195184.44000001
AETHER,12-Jun-2025,795.72,106350,58.59,788.5,11914,181513,1444.33,84624822.0
AFCONS,12-Jun-2025,450.24,663907,54.00,446.0,33309,1229345,5534.97,298917487.68
AFFLE,12-Jun-2025,1909.71,208045,67.60,1898.7,18056,307776,5877.62,397305616.95
AFFORDABLE,12-Jun-2025,467.55,18305,51.97,464.25,2168,35224,164.69,8558502.75
AFIL,12-Jun-2025,8.27,2440609,78.33,8.13,1608,3115623,257.63,20183836.43
AFSL,12-Jun-2025,254.5,97191,39.26,252.48,7036,247552,630.02,24735109.5
AGARIND,12-Jun-2025,988.39,15256,64.28,976.75,2057,23735,234.6,15078877.84
AGARWALEYE,12-Jun-2025,371.6,233430,52.82,372.3,17302,441973,1642.36,86742588.0
AGI,12-Jun-2025,841.76,107944,60.24,832.75,10447,179178,1508.26,90862941.44
AGIIL,12-Jun-2025,893.2,47475,15.07,865.65,22030,315096,2814.43,42404670.0
AGRITECH,12-Jun-2025,163.67,7425,61.64,162.73,544,12046,19.72,1215249.75
AGROPHOS,12-Jun-2025,38.89,66453,73.08,38.68,793,90938,35.36,2584357.17
AHLADA,12-Jun-2025,67.12,36662,63.05,65.18,875,58152,39.03,2460753.44
AHLEAST,12-Jun-2025,146.97,28526,70.22,148.02,665,40623,59.71,4192466.2199999997
AHLUCONT,12-Jun-2025,932.67,15978,51.00,924.55,4786,31332,292.22,14902201.26
AIAENG,12-Jun-2025,3455.23,222939,92.45,3450.6,11122,241133,8331.71,770305520.97
AIIL,12-Jun-2025,2504.76,24915,41.15,2497.8,10038,60552,1516.68,62406095.400000006
AIRAN,12-Jun-2025,30.5,402478,41.57,29.75,5570,968264,295.33,12275579.0
AIROLAM,12-Jun-2025,118.35,9283,37.70,116.38,770,24621,29.14,1098643.05
AJANTPHARM,12-Jun-2025,2731.88,175159,34.67,2730.3,44796,505165,13800.51,478513368.92
AJAXENGG,12-Jun-2025,615.28,59144,57.40,611.0,7681,103044,634.01,36390120.32
AJMERA,12-Jun-2025,986.64,100752,22.43,958.05,28459,449136,4431.33,99405953.28
AJOONI,12-Jun-2025,5.65,213278,66.55,5.62,781,320473,18.12,1205020.7000000002
AKASH,12-Jun-2025,29.14,4702,61.41,29.19,141,7657,2.23,137016.28
AKG,12-Jun-2025,13.47,23891,75.38,13.56,321,31694,4.27,321811.77
AKSHARCHEM,12-Jun-2025,255.96,2472,48.74,253.43,495,5072,12.98,632733.12
AKUMS,12-Jun-2025,577.12,81676,48.12,569.35,10116,169718,979.48,47136853.12
AKZOINDIA,12-Jun-2025,3231.73,6117,65.87,3228.9,3150,9287,300.13,19768492.41
ALANKIT,12-Jun-2025,16.0,434979,65.29,15.77,2891,666252,106.61,6959664.0
ALBERTDAVD,12-Jun-2025,864.87,7998,61.20,860.6,1180,13068,113.02,6917230.26
ALEMBICLTD,12-Jun-2025,120.55,822617,28.35,119.42,39939,2901823,3498.14,99166479.35
ALICON,12-Jun-2025,914.14,10165,48.69,904.95,2807,20875,190.83,9292233.1
ALIVUS,12-Jun-2025,1048.28,62798,30.06,1028.8,20781,208898,2189.85,65829887.44
ALKALI,12-Jun-2025,102.02,3356,35.33,101.38,713,9499,9.69,342379.12
ALKEM,12-Jun-2025,4869.88,146926,60.14,4846.5,22399,244289,11896.58,715511988.88
ALKYLAMINE,12-Jun-2025,2001.45,21656,50.35,1998.6,7794,43010,860.82,43343401.2
ALLCARGO,12-Jun-2025,36.02,2507682,44.11,35.53,20516,5685284,2047.91,90326705.64
ALLDIGI,12-Jun-2025,910.63,6415,60.14,902.65,1363,10666,97.13,5841691.45
ALMONDZ,12-Jun-2025,21.75,149758,48.40,21.35,1084,309418,67.29,3257236.5
ALOKINDS,12-Jun-2025,20.94,5601005,38.38,20.65,29205,14593331,3055.92,117285044.7
ALPA,12-Jun-2025,101.5,22669,73.26,100.81,458,30943,31.41,2300903.5
ALPHA,12-Jun-2025,50.35,1761397,75.98,49.98,9563,2318197,1167.19,88686338.95
ALPHAETF,12-Jun-2025,25.19,717774,67.53,25.02,3350,1062820,267.7,18080727.060000002
ALPHAGEO,12-Jun-2025,280.66,13695,53.23,273.6,1687,25730,72.21,3843638.7
ALPL30IETF,12-Jun-2025,27.71,1246916,83.64,27.58,1862,1490756,413.04,34552042.36
AMBER,12-Jun-2025,6582.01,55222,36.69,6525.0,27479,150497,9905.73,363471756.22
AMBICAAGAR,12-Jun-2025,29.17,4387,44.32,29.1,212,9899,2.89,127968.79000000001
AMBIKCO,12-Jun-2025,1608.05,3938,61.58,1589.9,1210,6395,102.84,6332500.899999999
AMBUJACEM,12-Jun-2025,554.47,1093753,59.53,548.35,28340,1837409,10187.79,606453225.9100001
AMDIND,12-Jun-2025,50.82,4841,50.33,50.45,240,9619,4.89,246019.62
AMJLAND,12-Jun-2025,63.89,44884,50.78,62.42,2072,88382,56.47,2867638.7600000002
AMNPLST,12-Jun-2025,258.24,25603,50.98,265.61,3526,50222,129.69,6611718.720000001
AMRUTANJAN,12-Jun-2025,706.45,6035,45.63,700.55,2595,13226,93.44,4263425.75
ANANDRATHI,12-Jun-2025,2038.51,84226,51.64,2042.9,14458,163095,3324.71,171695543.26
ANANTRAJ,12-Jun-2025,563.78,699368,45.09,556.75,38047,1551005,8744.21,394289691.03999996
ANDHRAPAP,12-Jun-2025,80.98,103868,55.40,80.14,4183,187492,151.82,8411230.64
ANDHRSUGAR,12-Jun-2025,75.73,160632,51.24,75.17,4213,313494,237.41,12164661.360000001
ANGELONE,12-Jun-2025,3054.6,246265,32.95,3017.6,47591,747422,22830.78,752241069.0
ANMOL,12-Jun-2025,18.07,32480,53.71,17.79,1045,60471,10.93,586913.6
ANTGRAPHIC,12-Jun-2025,1.43,2656163,60.64,1.38,1746,4379857,62.71,3798313.09
ANUHPHR,12-Jun-2025,217.89,19415,42.60,215.45,2344,45575,99.3,4230334.35
ANUP,12-Jun-2025,2739.03,7508,47.53,2721.2,3600,15795,432.63,20564637.240000002
ANURAS,12-Jun-2025,1114.76,493045,43.32,1104.3,44587,1138123,12687.32,549626844.2
AONELIQUID,12-Jun-2025,1012.12,18946,89.98,1012.1,227,21055,213.1,19175625.52
AONENIFTY,12-Jun-2025,10.2,207523,83.55,10.15,2253,248369,25.33,2116734.5999999996
AONETOTAL,12-Jun-2025,11.71,337876,68.14,11.65,2527,495854,58.06,3956527.9600000004
APARINDS,12-Jun-2025,8108.07,23368,36.30,7990.5,16201,64376,5219.65,189469379.76
APCL,12-Jun-2025,139.3,12945,52.64,138.46,1159,24590,34.25,1803238.5000000002
APCOTEXIND,12-Jun-2025,388.57,26294,60.47,387.2,2319,43484,168.97,10217059.58
APEX,12-Jun-2025,243.13,37896,41.51,243.59,2746,91302,221.98,9213654.48
APLAPOLLO,12-Jun-2025,1850.69,202138,55.94,1836.1,34824,361351,6687.49,374094775.22
APLLTD,12-Jun-2025,1016.56,48555,22.83,992.6,19253,212635,2161.56,49359070.8
APOLLO,12-Jun-2025,188.95,1634643,35.33,185.27,34821,4626392,8741.61,308865794.84999996
APOLLOHOSP,12-Jun-2025,6996.5,296976,53.80,6996.5,69815,552007,38621.19,2077792584.0
APOLLOPIPE,12-Jun-2025,460.05,258013,51.23,461.7,13903,503608,2316.84,118698880.65
APOLLOTYRE,12-Jun-2025,458.93,539909,59.72,457.15,40237,904050,4148.94,247780437.37
APOLSINHOT,12-Jun-2025,1290.91,1445,74.68,1281.6,295,1935,24.98,1865364.9500000002
APTUS,12-Jun-2025,322.37,1386507,62.88,320.35,34110,2204902,7107.88,446968261.59000003
ARCHIDPLY,12-Jun-2025,104.88,19704,72.79,106.13,472,27068,28.39,2066555.52
ARCHIES,12-Jun-2025,21.07,36541,65.93,20.41,411,55422,11.68,769918.87
ARE&M,12-Jun-2025,1015.4,285368,42.53,1007.1,36775,670903,6812.37,289762667.2
ARENTERP,12-Jun-2025,48.74,946,72.05,48.16,53,1313,0.64,46108.04
ARIES,12-Jun-2025,329.75,22832,37.89,322.65,2531,60261,198.71,7528852.0
ARIHANTCAP,12-Jun-2025,76.34,152146,56.59,74.86,3146,268852,205.23,11614825.64
ARIHANTSUP,12-Jun-2025,377.54,9274,66.21,376.25,714,14006,52.88,3501305.96
ARKADE,12-Jun-2025,195.25,590916,33.49,192.03,19203,1764311,3444.75,115376349.0
ARMANFIN,12-Jun-2025,1747.06,27690,49.05,1755.0,6084,56448,986.18,48376091.4
AROGRANITE,12-Jun-2025,40.35,4914,86.97,39.97,121,5650,2.28,198279.9
ARTEMISMED,12-Jun-2025,264.15,53202,56.92,260.65,4319,93476,246.92,14053308.299999999
ARTNIRMAN,12-Jun-2025,56.38,3443,68.41,55.99,81,5033,2.84,194116.34
ARVEE,12-Jun-2025,175.59,190,68.35,175.29,50,278,0.49,33362.1
ARVIND,12-Jun-2025,357.47,144182,52.58,353.05,11666,274214,980.24,51540739.54000001
ARVINDFASN,12-Jun-2025,479.86,311390,45.21,483.4,32856,688717,3304.85,149423605.4
ARVSMART,12-Jun-2025,702.87,35127,43.72,695.4,7281,80338,564.67,24689714.49
ASAHIINDIA,12-Jun-2025,750.34,57117,40.91,748.95,11347,139609,1047.55,42857169.78
ASAL,12-Jun-2025,572.99,46886,36.35,567.3,8447,128968,738.98,26865209.14
ASALCBR,12-Jun-2025,1080.39,23538,56.68,1066.2,5042,41531,448.69,25430219.820000004
ASHAPURMIN,12-Jun-2025,393.11,114632,45.49,391.0,8607,251979,990.55,45062985.52
ASHIANA,12-Jun-2025,356.16,58925,63.16,354.25,2820,93293,332.27,20986728.0
ASHOKA,12-Jun-2025,213.39,864540,38.28,208.62,35519,2258414,4819.21,184484190.6
ASHOKAMET,12-Jun-2025,17.57,33146,68.92,17.59,457,48095,8.45,582375.22
ASHOKLEY,12-Jun-2025,236.85,1888759,52.97,235.23,46783,3565979,8445.88,447352569.15
ASIANENE,12-Jun-2025,313.54,107670,33.16,306.4,8823,324663,1017.96,33758851.800000004
ASIANPAINT,12-Jun-2025,2237.04,1283931,37.57,2219.4,138345,3417375,76448.04,2872205004.24
ASIANTILES,12-Jun-2025,64.17,1050389,27.39,64.62,17047,3835152,2461.16,67403462.13
ASKAUTOLTD,12-Jun-2025,450.84,125848,44.55,453.6,13464,282514,1273.7,56737312.32
ASMS,12-Jun-2025,14.86,216959,75.34,14.72,1090,287966,42.79,3224010.7399999998
ASPINWALL,12-Jun-2025,286.89,1147,41.14,286.3,97,2788,8.0,329062.82999999996
ASTEC,12-Jun-2025,818.27,13580,39.09,806.1,4632,34738,284.25,11112106.6
ASTERDM,12-Jun-2025,571.72,416217,49.83,564.35,26928,835216,4775.13,237959583.24
ASTRAL,12-Jun-2025,1509.93,119246,41.64,1499.2,21951,286344,4323.6,180053112.78
ASTRAMICRO,12-Jun-2025,1144.94,182209,50.72,1129.2,20489,359255,4113.26,208618372.46
ASTRAZEN,12-Jun-2025,10122.69,15502,12.50,10195.0,29508,124056,12557.81,156921940.38
ATALREAL,12-Jun-2025,18.52,567078,23.97,18.84,3517,2365826,438.24,10502284.56
ATAM,12-Jun-2025,113.91,26353,43.40,112.35,2549,60721,69.17,3001870.23
ATGL,12-Jun-2025,682.9,487108,41.24,672.75,37708,1181155,8066.05,332646053.2
ATHERENERG,12-Jun-2025,313.29,132383,48.22,313.8,11010,274552,860.15,41474270.07
ATL,12-Jun-2025,30.92,194103,53.38,30.79,2664,363640,112.43,6001664.760000001
ATLANTAA,12-Jun-2025,37.89,10302,66.77,37.17,256,15429,5.85,390342.78
ATUL,12-Jun-2025,7105.91,16115,60.39,7074.0,6259,26687,1896.35,114511739.64999999
ATULAUTO,12-Jun-2025,483.72,38094,51.01,476.85,4428,74675,361.22,18426829.68
AUBANK,12-Jun-2025,780.15,1448296,48.91,778.7,63433,2960859,23099.15,1129888124.3999999
AURIONPRO,12-Jun-2025,1404.06,96281,61.85,1386.4,11553,155656,2185.51,135184300.85999998
AUROPHARMA,12-Jun-2025,1167.96,421659,43.30,1155.2,27920,973800,11373.59,492480845.64
AURUM,12-Jun-2025,209.5,50772,45.49,209.98,4258,111616,233.84,10636734.0
AUSOMENT,12-Jun-2025,114.22,3450,70.01,114.36,178,4928,5.63,394059.0
AUTOAXLES,12-Jun-2025,1807.53,4181,52.93,1792.5,1734,7899,142.78,7557282.93
AUTOBEES,12-Jun-2025,240.04,148663,53.08,239.05,4740,280051,672.23,35685066.519999996
AUTOIETF,12-Jun-2025,24.04,2372761,87.06,23.97,2818,2725300,655.21,57041174.44
AUTOIND,12-Jun-2025,89.38,35659,49.32,87.76,1906,72302,64.62,3187201.42
AVADHSUGAR,12-Jun-2025,540.92,17541,50.76,539.0,2089,34557,186.93,9488277.719999999
AVALON,12-Jun-2025,832.61,58260,53.68,821.5,9146,108540,903.71,48507858.6
AVANTEL,12-Jun-2025,162.5,651184,42.59,161.22,14402,1528798,2484.36,105817400.0
AVANTIFEED,12-Jun-2025,754.87,155771,38.30,750.0,18883,406672,3069.85,117586854.77
AVG,12-Jun-2025,297.17,9097,66.77,294.7,736,13625,40.49,2703355.49
AVL,12-Jun-2025,390.25,118539,48.07,385.7,19370,246583,962.29,46259844.75
AVROIND,12-Jun-2025,173.5,3905,53.81,173.6,323,7257,12.59,677517.5
AVTNPL,12-Jun-2025,67.25,68303,63.28,65.99,1899,107933,72.59,4593376.75
AWFIS,12-Jun-2025,665.79,123526,64.45,657.75,16177,191658,1276.04,82242375.53999999
AWHCL,12-Jun-2025,632.33,32192,49.38,622.15,5708,65197,412.26,20355967.360000003
AWL,12-Jun-2025,271.62,1175249,49.79,267.6,42467,2360592,6411.8,319221133.38
AXISBANK,12-Jun-2025,1219.04,1571414,45.39,1212.9,85466,3461744,42199.88,1915616522.56
AXISBNKETF,12-Jun-2025,574.74,403,97.82,574.79,35,412,2.37,231620.22
AXISBPSETF,12-Jun-2025,12.73,11956,67.24,12.73,359,17782,2.26,152199.88
AXISCETF,12-Jun-2025,118.11,5035,87.99,117.16,97,5722,6.76,594683.85
AXISGOLD,12-Jun-2025,82.29,156335,62.05,82.09,2172,251968,207.33,12864807.15
AXISHCETF,12-Jun-2025,146.11,5757,67.39,145.29,124,8543,12.48,841155.2700000001
AXISILVER,12-Jun-2025,106.35,228470,81.00,105.99,669,282068,299.98,24297784.5
AXISNIFTY,12-Jun-2025,272.49,3973,93.15,271.76,155,4265,11.62,1082602.77
AXISTECETF,12-Jun-2025,415.21,783,15.12,414.09,111,5180,21.51,325109.43
AXISVALUE,12-Jun-2025,28.58,27994,54.69,28.32,255,51190,14.63,800068.5199999999
AXITA,12-Jun-2025,9.06,767923,51.36,9.04,1639,1495084,135.39,6957382.380000001
AXSENSEX,12-Jun-2025,83.81,1028,72.86,83.79,36,1411,1.18,86156.68000000001
AYMSYNTEX,12-Jun-2025,274.7,70347,68.89,267.78,1180,102111,280.5,19324320.9
AZAD,12-Jun-2025,1632.92,101547,47.07,1609.7,14037,215721,3522.56,165818127.24
BAIDFIN,12-Jun-2025,12.48,110300,66.35,12.31,1090,166246,20.75,1376544.0
BAJAJ-AUTO,12-Jun-2025,8635.9,205635,55.85,8567.0,51151,368162,31794.08,1775843296.5
BAJAJCON,12-Jun-2025,179.41,157284,48.05,177.73,8054,327350,587.29,28218322.439999998
BAJAJELEC,12-Jun-2025,675.06,24699,48.28,674.95,6061,51154,345.32,16673306.94
BAJAJFINSV,12-Jun-2025,2039.81,1326879,35.07,2028.8,129337,3783347,77173.03,2706581052.99
BAJAJHCARE,12-Jun-2025,526.54,35823,47.26,526.45,3108,75805,399.14,18862242.419999998
BAJAJHFL,12-Jun-2025,124.02,3090574,56.97,122.86,41065,5424976,6727.99,383292987.47999996
BAJAJHIND,12-Jun-2025,25.52,7354229,45.18,24.94,29432,16277080,4153.12,187679924.07999998
BAJAJHLDNG,12-Jun-2025,14219.13,127303,75.83,14090.0,16571,167890,23872.5,1810137906.3899999
BAJAJINDEF,12-Jun-2025,420.92,87836,31.90,408.04,11854,275381,1159.12,36971929.120000005
BAJEL,12-Jun-2025,227.0,119206,35.29,222.76,9994,337803,766.81,27059762.0
BAJFINANCE,12-Jun-2025,9433.45,691347,55.81,9368.5,111795,1238833,116864.71,6521787357.150001
BALAJEE,12-Jun-2025,49.67,59860,47.73,48.83,1557,125418,62.29,2973246.2
BALAMINES,12-Jun-2025,1482.94,21610,51.19,1472.8,4785,42215,626.02,32046333.400000002
BALAXI,12-Jun-2025,54.15,201347,57.14,52.93,2671,352360,190.81,10902940.049999999
BALKRISHNA,12-Jun-2025,21.79,17462,43.97,21.46,474,39710,8.65,380496.98
BALKRISIND,12-Jun-2025,2476.41,152589,61.50,2469.0,25173,248130,6144.72,377872925.48999995
BALMLAWRIE,12-Jun-2025,218.02,153408,43.08,214.3,10900,356082,776.31,33446012.16
BALPHARMA,12-Jun-2025,108.03,44656,50.54,106.56,1645,88349,95.44,4824187.68
BALRAMCHIN,12-Jun-2025,616.53,140283,45.94,614.0,10868,305351,1882.57,86488677.99
BALUFORGE,12-Jun-2025,768.43,397210,30.58,762.9,34067,1298859,9980.83,305228080.29999995
BANARBEADS,12-Jun-2025,127.07,8716,61.82,127.98,864,14098,17.91,1107542.1199999999
BANARISUG,12-Jun-2025,4009.26,2606,62.09,3913.0,1088,4197,168.27,10448131.56
BANCOINDIA,12-Jun-2025,620.69,257909,34.85,608.3,22425,740013,4593.15,160081537.21
BANDHANBNK,12-Jun-2025,180.23,1851651,36.13,177.68,34255,5124659,9236.4,333723059.72999996
BANG,12-Jun-2025,57.03,5678,60.40,55.16,294,9401,5.36,323816.34
BANKA,12-Jun-2025,72.34,3228,31.80,71.33,674,10151,7.34,233513.52000000002
BANKBARODA,12-Jun-2025,242.13,3974219,42.31,240.66,50834,9393665,22744.96,962277646.47
BANKBEES,12-Jun-2025,576.97,554727,71.65,575.33,11676,774218,4466.97,320060837.19
BANKBETF,12-Jun-2025,56.66,7798,86.42,56.44,258,9023,5.11,441834.68
BANKETF,12-Jun-2025,567.74,2228,92.14,566.34,91,2418,13.73,1264924.72
BANKETFADD,12-Jun-2025,56.92,117507,96.41,56.86,143,121878,69.37,6688498.44
BANKIETF,12-Jun-2025,57.19,118588,80.08,57.05,1062,148087,84.68,6782047.72
BANKINDIA,12-Jun-2025,123.66,3812408,43.22,122.77,35836,8820490,10906.99,471442373.28
BANKNIFTY1,12-Jun-2025,577.87,26490,54.20,576.26,538,48871,282.41,15307776.3
BANKPSU,12-Jun-2025,70.6,42802,90.94,70.52,91,47067,33.23,3021821.1999999997
BANSALWIRE,12-Jun-2025,394.42,550623,87.13,386.6,9314,631970,2492.59,217176723.66
BANSWRAS,12-Jun-2025,152.45,38472,75.13,152.27,852,51207,78.06,5865056.399999999
BARBEQUE,12-Jun-2025,327.4,53943,40.10,322.75,6121,134527,440.44,17660938.2
BASF,12-Jun-2025,5097.59,18395,25.45,4998.5,13500,72265,3683.77,93770168.05
BASML,12-Jun-2025,37.04,352557,65.69,36.47,3799,536738,198.81,13058711.28
BATAINDIA,12-Jun-2025,1220.44,46369,47.30,1214.1,6785,98032,1196.42,56590582.36
BAYERCROP,12-Jun-2025,5434.33,8350,49.09,5387.0,5389,17011,924.43,45376655.5
BBETF0432,12-Jun-2025,1287.74,2053,98.61,1286.86,47,2082,26.81,2643730.22
BBL,12-Jun-2025,2995.69,20453,53.22,2968.8,6776,38432,1151.3,61270847.57
BBNPNBETF,12-Jun-2025,56.0,800,99.88,55.87,19,801,0.45,44800.0
BBNPPGOLD,12-Jun-2025,95.31,302,95.87,95.25,29,315,0.3,28783.62
BBOX,12-Jun-2025,540.72,104811,42.91,534.9,11115,244261,1320.78,56673403.92
BBTC,12-Jun-2025,2072.38,213404,23.67,1982.5,78742,901409,18680.62,442254181.52000004
BBTCL,12-Jun-2025,163.32,1786,72.51,162.5,141,2463,4.02,291689.51999999996
BCLIND,12-Jun-2025,43.64,548954,46.89,43.62,6937,1170719,510.91,23956352.56
BCONCEPTS,12-Jun-2025,354.8,4502,37.72,354.7,679,11934,42.34,1597309.6
BDL,12-Jun-2025,1891.94,644500,30.39,1871.0,88166,2120764,40123.53,1219355330.0
BEARDSELL,12-Jun-2025,34.16,103748,56.62,33.76,824,183244,62.61,3544031.6799999997
BECTORFOOD,12-Jun-2025,1396.51,104049,62.96,1389.8,15868,165266,2307.96,145305468.99
BEDMUTHA,12-Jun-2025,162.01,4199,62.99,160.94,243,6666,10.8,680279.99
BEL,12-Jun-2025,390.32,6535530,42.01,387.4,139672,15555771,60717.94,2550948069.6
BELRISE,12-Jun-2025,104.81,6054348,38.43,102.3,78014,15755211,16513.16,634556213.88
BEML,12-Jun-2025,4265.35,83338,26.05,4206.6,32238,319875,13643.79,355465738.3
BEPL,12-Jun-2025,119.05,272755,52.14,117.9,7093,523162,622.81,32471482.75
BERGEPAINT,12-Jun-2025,565.92,238259,45.75,568.55,20029,520758,2947.06,134835533.28
BFINVEST,12-Jun-2025,493.16,55658,72.18,486.7,3652,77112,380.28,27448299.28
BFSI,12-Jun-2025,27.4,749579,81.63,27.31,1130,918248,251.56,20538464.599999998
BFUTILITIE,12-Jun-2025,803.74,57832,41.07,793.15,11431,140811,1131.75,46481891.68
BHAGCHEM,12-Jun-2025,304.77,35188,56.91,304.2,1683,61831,188.44,10724246.76
BHAGERIA,12-Jun-2025,188.88,17215,58.76,185.76,1201,29298,55.34,3251569.1999999997
BHAGYANGR,12-Jun-2025,79.27,15645,50.80,78.33,826,30798,24.41,1240179.15
BHANDARI,12-Jun-2025,5.72,226341,65.23,5.67,799,346963,19.84,1294670.52
BHARATFORG,12-Jun-2025,1320.92,655094,55.22,1305.0,46517,1186291,15669.9,865326766.48
BHARATGEAR,12-Jun-2025,94.23,50249,51.69,93.72,1689,97208,91.6,4734963.2700000005
BHARATRAS,12-Jun-2025,8983.19,1177,60.11,8988.0,706,1958,175.89,10573214.63
BHARATWIRE,12-Jun-2025,213.69,76498,45.57,211.08,4882,167878,358.74,16346857.62
