SYMBOL,DATE1,AVG_PRICE,DELIV_QTY,DELIV_PER,CLOSE_PRICE,NO_OF_TRADES,TTL_TRD_QNTY,TURNOVER_LACS,amount
ARTNIRMAN,09-Jun-2025,64.04,78451,43.31,58.73,1642,181119,115.99,5024002.04
ARVEE,09-Jun-2025,179.01,217,65.76,178.61,49,330,0.59,38845.17
ARVIND,09-Jun-2025,361.61,289156,61.50,358.8,15575,470165,1700.15,104561701.16000001
ARVINDFASN,09-Jun-2025,459.0,365333,77.91,468.9,12653,468906,2152.28,167687847.0
ARVSMART,09-Jun-2025,716.85,110411,57.93,720.6,13818,190589,1366.24,79148125.35000001
ASAHIINDIA,09-Jun-2025,739.15,49995,50.34,738.1,6324,99322,734.14,36953804.25
ASAL,09-Jun-2025,512.7,37931,55.20,508.3,3601,68720,352.32,19447223.700000003
ASALCBR,09-Jun-2025,1111.42,17538,45.20,1106.8,4785,38800,431.23,19492083.96
ASHAPURMIN,09-Jun-2025,408.4,159341,45.38,407.25,11961,351096,1433.88,65074864.4
ASHIANA,09-Jun-2025,347.99,81098,51.12,352.4,7724,158635,552.03,28221293.02
ASHOKA,09-Jun-2025,223.53,608031,44.09,222.96,20961,1379164,3082.91,135913169.43
ASHOKAMET,09-Jun-2025,17.27,27294,68.89,17.24,377,39620,6.84,471367.38
ASHOKLEY,09-Jun-2025,243.1,3147615,56.44,243.18,48507,5577287,13558.21,765185206.5
ASIANENE,09-Jun-2025,306.09,84237,60.49,303.8,3558,139258,426.26,25784103.33
ASIANPAINT,09-Jun-2025,2246.94,653648,62.74,2247.9,46288,1041859,23409.93,1468707837.1200001
ASIANTILES,09-Jun-2025,60.77,646025,42.70,61.26,9007,1512927,919.38,39258939.25
ASKAUTOLTD,09-Jun-2025,458.56,45907,55.93,454.55,4361,82075,376.37,21051113.92
ASMS,09-Jun-2025,14.34,265744,61.74,14.25,2161,430452,61.73,3810768.96
ASPINWALL,09-Jun-2025,286.26,4333,80.03,286.35,240,5414,15.5,1240364.58
ASTEC,09-Jun-2025,822.84,20143,45.55,811.85,4295,44225,363.9,16574466.120000001
ASTERDM,09-Jun-2025,570.94,279259,54.08,569.4,33389,516340,2948.0,159440133.46
ASTRAL,09-Jun-2025,1533.93,204395,34.25,1534.9,33169,596851,9155.3,313527622.35
ASTRAMICRO,09-Jun-2025,1125.05,235066,40.87,1130.1,24410,575221,6471.52,264461003.29999998
ASTRAZEN,09-Jun-2025,9958.35,14283,16.01,10057.0,20783,89220,8884.84,142235113.05
ATALREAL,09-Jun-2025,17.15,4751691,45.01,17.15,6657,10556267,1809.92,81491500.64999999
ATAM,09-Jun-2025,100.7,10997,54.86,101.82,630,20047,20.19,1107397.9000000001
ATGL,09-Jun-2025,688.19,379593,41.63,690.8,24014,911914,6275.74,261232106.67000002
ATHERENERG,09-Jun-2025,313.26,371364,64.74,313.0,23966,573621,1796.91,116333486.64
ATL,09-Jun-2025,30.52,260116,47.32,30.36,4293,549710,167.76,7938740.32
ATLANTAA,09-Jun-2025,37.54,22136,54.08,37.21,719,40934,15.37,830985.44
ATUL,09-Jun-2025,7407.43,20011,52.70,7463.0,10519,37969,2812.53,148230081.73000002
ATULAUTO,09-Jun-2025,485.58,53949,48.38,488.4,5095,111520,541.52,26196555.419999998
AUBANK,09-Jun-2025,767.79,3951856,52.61,772.0,141255,7511827,57675.37,3034195518.24
AURIONPRO,09-Jun-2025,1362.49,28739,47.40,1368.0,5734,60636,826.16,39156600.11
AUROPHARMA,09-Jun-2025,1166.39,155925,37.83,1161.1,18827,412132,4807.07,181869360.75000003
AURUM,09-Jun-2025,196.19,42934,63.89,195.54,2006,67198,131.83,8423221.459999999
AUSOMENT,09-Jun-2025,111.69,4042,66.50,112.6,512,6078,6.79,451450.98
AUTOAXLES,09-Jun-2025,1821.99,4929,50.99,1822.4,2378,9667,176.13,8980588.71
AUTOBEES,09-Jun-2025,243.22,127150,50.12,243.1,2814,253673,616.97,30925423.0
AUTOIETF,09-Jun-2025,24.36,1180936,67.67,24.35,2326,1745169,425.21,28767600.96
AUTOIND,09-Jun-2025,89.82,39216,54.01,89.91,1772,72611,65.22,3522381.1199999996
AVADHSUGAR,09-Jun-2025,552.0,44005,59.18,547.0,2732,74364,410.49,24290760.0
AVALON,09-Jun-2025,871.43,48709,48.81,862.95,7310,99789,869.59,42446483.87
AVANTEL,09-Jun-2025,165.35,4170001,49.42,160.74,52951,8437478,13950.98,689509665.35
AVANTIFEED,09-Jun-2025,742.71,319333,41.64,737.9,27941,766876,5695.68,237171812.43
AVG,09-Jun-2025,297.27,62167,50.03,308.1,4174,124254,369.38,18480384.09
AVL,09-Jun-2025,395.95,241227,62.56,402.7,15836,385607,1526.83,95513830.64999999
AVROIND,09-Jun-2025,180.17,30336,77.13,178.39,747,39330,70.86,5465637.119999999
AVTNPL,09-Jun-2025,65.98,58991,50.98,65.55,2276,115705,76.34,3892226.18
AWFIS,09-Jun-2025,698.93,197360,62.17,694.2,19906,317476,2218.94,137940824.79999998
AWHCL,09-Jun-2025,637.67,88106,56.64,641.0,8983,155557,991.94,56182553.019999996
AWL,09-Jun-2025,267.18,556296,47.86,267.8,17580,1162357,3105.59,148631165.28
AXISBANK,09-Jun-2025,1217.97,6513975,71.28,1219.9,232891,9138108,111299.47,7933826130.75
AXISBNKETF,09-Jun-2025,581.02,13263,99.78,580.17,65,13292,77.23,7706068.26
AXISBPSETF,09-Jun-2025,12.68,122553,69.41,12.7,629,176567,22.4,1553972.04
AXISCETF,09-Jun-2025,118.92,32337,67.31,118.97,258,48044,57.13,3845516.04
AXISGOLD,09-Jun-2025,80.76,3421821,95.71,81.0,3598,3575132,2887.42,276346263.96000004
AXISHCETF,09-Jun-2025,143.61,2427,82.58,144.5,132,2939,4.22,348541.47000000003
AXISILVER,09-Jun-2025,106.92,85814,69.45,106.85,857,123567,132.12,9175232.88
AXISNIFTY,09-Jun-2025,273.68,2893,92.87,273.66,231,3115,8.53,791756.24
AXISTECETF,09-Jun-2025,406.35,1012,70.08,405.84,83,1444,5.87,411226.2
AXISVALUE,09-Jun-2025,28.63,17500,86.63,28.64,92,20202,5.78,501025.0
AXITA,09-Jun-2025,9.06,935216,46.77,9.05,3203,1999646,181.16,8473056.96
AXSENSEX,09-Jun-2025,84.6,12473,86.38,84.56,60,14440,12.22,1055215.7999999998
AYMSYNTEX,09-Jun-2025,251.37,19418,55.80,256.54,1900,34801,87.48,4881102.66
AZAD,09-Jun-2025,1683.22,555886,49.74,1689.2,45030,1117693,18813.28,935678432.92
BAIDFIN,09-Jun-2025,11.7,488093,72.64,11.92,1914,671904,78.63,5710688.1
BAJAJ-AUTO,09-Jun-2025,8638.21,267322,60.27,8641.0,46492,443544,38314.28,2309183573.62
BAJAJCON,09-Jun-2025,174.77,204329,63.33,174.22,8445,322633,563.88,35710579.330000006
BAJAJELEC,09-Jun-2025,661.65,15580,41.24,662.15,3182,37783,249.99,10308507.0
BAJAJFINSV,09-Jun-2025,2024.25,1816475,43.03,2017.4,117014,4221378,85451.35,3676999518.75
BAJAJHCARE,09-Jun-2025,534.55,38594,45.30,531.6,3796,85194,455.41,20630422.7
BAJAJHFL,09-Jun-2025,127.51,5637038,51.37,127.13,55166,10973193,13991.78,718778715.38
BAJAJHIND,09-Jun-2025,24.64,6315205,48.20,24.43,22544,13102953,3227.97,155606651.20000002
BAJAJHLDNG,09-Jun-2025,14247.73,48026,55.47,14251.0,16652,86582,12335.97,684261480.98
BAJAJINDEF,09-Jun-2025,380.04,351069,20.33,401.66,41934,1726806,6562.6,133420262.76
BAJEL,09-Jun-2025,223.01,192202,39.35,222.65,15819,488385,1089.13,42862968.019999996
BAJFINANCE,09-Jun-2025,9625.56,1040528,44.29,9607.5,207488,2349601,226162.17,10015664695.68
BALAJEE,09-Jun-2025,49.67,30270,51.98,49.58,994,58230,28.92,1503510.9000000001
BALAMINES,09-Jun-2025,1497.66,32735,51.53,1502.3,7760,63520,951.31,49025900.1
BALAXI,09-Jun-2025,55.59,572741,55.56,54.85,7338,1030771,573.02,31838672.19
BALKRISHNA,09-Jun-2025,21.68,11541,66.02,21.82,290,17481,3.79,250208.88
BALKRISIND,09-Jun-2025,2501.01,133213,68.19,2502.7,15268,195356,4885.88,333167045.13000005
BALMLAWRIE,09-Jun-2025,216.63,127309,56.83,216.81,5381,224011,485.28,27578948.669999998
BALPHARMA,09-Jun-2025,101.43,8321,63.67,100.85,420,13068,13.25,843999.03
BALRAMCHIN,09-Jun-2025,615.64,177582,57.27,616.15,10916,310065,1908.88,109326582.48
BALUFORGE,09-Jun-2025,751.94,1318385,26.62,755.1,115005,4952549,37240.18,991346416.9000001
BANARBEADS,09-Jun-2025,120.63,2578,41.02,120.13,451,6284,7.58,310984.14
BANARISUG,09-Jun-2025,4004.65,7585,75.15,4000.3,1030,10093,404.19,30375270.25
BANCOINDIA,09-Jun-2025,572.48,172432,47.23,567.7,10224,365052,2089.83,98713871.36
BANDHANBNK,09-Jun-2025,183.72,15660849,33.60,186.24,178120,46611797,85635.13,2877211178.28
BANG,09-Jun-2025,55.96,3756,52.31,55.24,269,7180,4.02,210185.76
BANKA,09-Jun-2025,67.82,33772,69.96,69.76,1153,48272,32.74,2290417.0399999996
BANKBARODA,09-Jun-2025,248.7,5446592,46.12,248.02,58796,11809052,29368.7,1354567430.3999999
BANKBEES,09-Jun-2025,584.7,321996,55.38,584.42,10541,581396,3399.42,188271061.20000002
BANKBETF,09-Jun-2025,57.21,10241,72.56,57.12,306,14113,8.07,585887.61
BANKETF,09-Jun-2025,573.89,7937,90.59,572.99,154,8761,50.28,4554964.93
BANKETFADD,09-Jun-2025,57.86,3470992,99.62,57.76,331,3484077,2015.86,200831597.12
BANKIETF,09-Jun-2025,57.89,102315,53.24,57.81,1410,192164,111.25,5923015.35
BANKINDIA,09-Jun-2025,128.83,10206341,42.96,129.31,78257,23756753,30605.99,1314882911.0300002
BANKNIFTY1,09-Jun-2025,584.32,107674,87.37,584.64,1082,123242,720.13,62916071.68000001
BANKPSU,09-Jun-2025,72.42,9632,76.89,72.35,108,12527,9.07,697549.4400000001
BANSALWIRE,09-Jun-2025,382.44,73934,60.97,385.5,4330,121253,463.72,28275318.96
BANSWRAS,09-Jun-2025,150.6,43069,56.79,151.32,1105,75836,114.21,6486191.399999999
BARBEQUE,09-Jun-2025,321.74,85894,52.46,325.95,5106,163717,526.75,27635535.560000002
BASF,09-Jun-2025,5025.97,10668,45.55,5023.0,5110,23422,1177.18,53617047.96
BASML,09-Jun-2025,34.07,409429,63.05,34.02,4759,649368,221.23,13949246.03
BATAINDIA,09-Jun-2025,1220.2,76914,56.29,1218.8,6844,136643,1667.31,93850462.8
BAYERCROP,09-Jun-2025,5475.23,12872,50.66,5493.0,6065,25411,1391.31,70477160.55999999
BBETF0432,09-Jun-2025,1285.86,1620,51.54,1286.34,112,3143,40.41,2083093.2
BBL,09-Jun-2025,3022.85,17735,41.95,3015.1,6236,42279,1278.03,53610244.75
BBNPNBETF,09-Jun-2025,56.83,1003,98.82,56.95,29,1015,0.58,57000.49
BBNPPGOLD,09-Jun-2025,93.97,9129,73.62,94.0,134,12401,11.65,857852.13
BBOX,09-Jun-2025,562.64,107116,37.80,560.75,11275,283401,1594.53,60267746.24
BBTC,09-Jun-2025,2012.68,26721,52.04,2006.1,6863,51344,1033.39,53780822.28
BBTCL,09-Jun-2025,161.43,1288,47.65,161.65,384,2703,4.36,207921.84
BCLIND,09-Jun-2025,43.34,683287,44.70,43.36,11246,1528510,662.4,29613658.580000002
BCONCEPTS,09-Jun-2025,366.86,8226,64.82,367.0,852,12691,46.56,3017790.3600000003
BDL,09-Jun-2025,1944.18,672123,32.22,1948.6,72441,2086281,40560.99,1306728094.14
BEARDSELL,09-Jun-2025,31.07,58442,80.48,30.87,492,72617,22.56,1815792.94
BECTORFOOD,09-Jun-2025,1392.87,58194,65.10,1383.9,10346,89391,1245.1,81056676.77999999
BEDMUTHA,09-Jun-2025,163.07,10558,73.64,161.97,390,14337,23.38,1721693.0599999998
BEL,09-Jun-2025,393.17,7516970,54.69,392.45,124733,13744521,54039.94,2955447094.9
BELRISE,09-Jun-2025,102.47,14414731,40.01,103.57,160987,36026164,36915.57,1477077485.57
BEML,09-Jun-2025,4377.01,126917,23.06,4361.8,47118,550432,24092.46,555516978.1700001
BEPL,09-Jun-2025,117.2,352098,47.16,117.11,8814,746549,874.98,41265885.6
BERGEPAINT,09-Jun-2025,571.87,227748,47.07,571.5,25766,483853,2767.0,130242248.76
BFINVEST,09-Jun-2025,509.21,106685,57.77,505.05,7567,184658,940.29,54325068.85
BFSI,09-Jun-2025,27.73,596023,73.84,27.68,1471,807214,223.87,16527717.790000001
BFUTILITIE,09-Jun-2025,784.56,57894,26.75,785.6,8921,216438,1698.09,45421316.63999999
BHAGCHEM,09-Jun-2025,302.01,101580,66.37,304.55,4813,153059,462.25,30678175.8
BHAGERIA,09-Jun-2025,189.99,16961,64.83,190.29,785,26164,49.71,3222420.39
BHAGYANGR,09-Jun-2025,80.76,24581,64.51,80.62,967,38102,30.77,1985161.56
BHANDARI,09-Jun-2025,5.67,496026,71.95,5.64,1177,689436,39.09,2812467.42
BHARATFORG,09-Jun-2025,1337.52,972554,37.77,1344.6,86216,2575104,34442.46,1300810426.08
BHARATGEAR,09-Jun-2025,90.97,14092,47.85,90.55,589,29451,26.79,1281949.24
BHARATRAS,09-Jun-2025,9000.48,1274,55.30,8960.0,1013,2304,207.37,11466611.52
