SYMBOL,DATE1,AVG_PRICE,DELIV_QTY,DELIV_PER,CLOSE_PRICE,NO_OF_TRADES,TTL_TRD_QNTY,TURNOVER_LACS,amount
ACEINTEG,30-May-2025,26.77,2856,34.99,26.37,188,8162,2.18,76455.12
ACI,30-May-2025,626.35,76623,45.28,626.0,9253,169239,1060.02,47992816.050000004
ACL,30-May-2025,64.08,25079,64.89,64.66,1048,38651,24.77,1607062.32
ACLGATI,30-May-2025,68.45,109353,47.87,68.59,3129,228423,156.36,7485212.850000001
ACMESOLAR,30-May-2025,263.3,2786439,61.25,263.55,61128,4548919,11977.47,733669388.7
ADANIENSOL,30-May-2025,870.16,428380,34.04,867.2,36697,1258500,10950.94,372759140.8
ADANIENT,30-May-2025,2530.54,256945,37.53,2519.9,37146,684592,17323.91,650209600.3
ADANIGREEN,30-May-2025,1015.72,455348,27.27,1014.35,36998,1669801,16960.55,462506070.56
ADANIPORTS,30-May-2025,1437.61,1409445,54.73,1432.8,55013,2575127,37020.29,2026232226.4499998
ADANIPOWER,30-May-2025,548.59,1267784,41.24,543.8,50249,3074095,16864.23,695493624.5600001
ADFFOODS,30-May-2025,234.7,64416,59.05,235.99,3355,109081,256.02,15118435.2
ADOR,30-May-2025,985.35,6105,57.01,981.1,1304,10709,105.52,6015561.75
ADROITINFO,30-May-2025,11.16,18025,58.89,11.16,228,30609,3.42,201159.0
ADSL,30-May-2025,218.97,212924,31.13,218.24,16070,684070,1497.89,46623968.28
ADVANIHOTR,30-May-2025,61.78,27439,73.78,61.6,651,37188,22.97,1695181.42
ADVENZYMES,30-May-2025,305.43,61867,53.25,305.1,7477,116177,354.84,18896037.81
AEGISLOG,30-May-2025,805.53,278581,22.98,796.9,40585,1212376,9766.03,224405352.93
AEROFLEX,30-May-2025,166.54,280384,43.83,165.88,13201,639674,1065.33,46695151.36
AETHER,30-May-2025,746.37,70400,65.48,745.15,6444,107506,802.4,52544448.0
AFCONS,30-May-2025,423.66,666136,66.90,423.05,23622,995756,4218.66,282215177.76
AFFLE,30-May-2025,1725.67,116544,45.57,1735.6,16296,255739,4413.21,201116484.48000002
AFFORDABLE,30-May-2025,392.07,11128,55.93,396.0,1376,19898,78.01,4362954.96
AFIL,30-May-2025,8.01,778112,68.73,8.0,1575,1132098,90.65,6232677.12
AFSL,30-May-2025,210.61,62494,76.95,209.25,1553,81212,171.04,13161861.340000002
AGARIND,30-May-2025,954.19,22856,64.28,960.2,2256,35555,339.26,21808966.64
AGARWALEYE,30-May-2025,340.94,1955614,69.70,338.5,56114,2805645,9565.53,666747037.16
AGI,30-May-2025,847.37,39011,51.95,842.2,6433,75097,636.35,33056751.07
AGIIL,30-May-2025,862.4,42811,16.40,848.95,18926,261107,2251.79,36920206.4
AGRITECH,30-May-2025,163.37,3646,45.79,162.98,508,7962,13.01,595647.02
AGROPHOS,30-May-2025,33.58,11692,55.13,33.55,341,21208,7.12,392617.36
AHLADA,30-May-2025,69.69,43752,44.17,70.31,1774,99055,69.03,3049076.88
AHLEAST,30-May-2025,144.84,5039,61.65,143.73,366,8173,11.84,729848.76
AHLUCONT,30-May-2025,971.46,17332,39.76,973.0,7102,43596,423.52,16837344.72
AIAENG,30-May-2025,3539.93,63363,49.98,3497.9,21585,126788,4488.21,224300584.59
AIIL,30-May-2025,2376.32,893631,60.25,2379.2,28826,1483109,35243.4,2123553217.92
AIRAN,30-May-2025,26.64,69185,66.80,26.8,925,103567,27.59,1843088.4000000001
AIROLAM,30-May-2025,94.94,3030,71.31,94.29,152,4249,4.03,287668.2
AJANTPHARM,30-May-2025,2529.97,80393,63.33,2510.8,27745,126935,3211.41,203391878.20999998
AJAXENGG,30-May-2025,655.04,90123,57.94,652.9,8696,155544,1018.88,59034169.919999994
AJMERA,30-May-2025,831.93,76905,54.13,847.5,10437,142067,1181.9,63979576.65
AJOONI,30-May-2025,5.88,170502,64.56,5.87,544,264100,15.52,1002551.76
AKASH,30-May-2025,28.88,4790,57.83,29.04,149,8283,2.39,138335.19999999998
AKG,30-May-2025,15.41,44547,97.25,15.38,150,45808,7.06,686469.27
AKSHARCHEM,30-May-2025,252.9,4896,60.30,249.12,481,8120,20.54,1238198.4000000001
AKUMS,30-May-2025,570.38,184108,61.60,571.4,10009,298855,1704.6,105011521.04
AKZOINDIA,30-May-2025,3345.38,4255,46.33,3345.8,2278,9184,307.24,14234591.9
ALANKIT,30-May-2025,14.34,282773,64.82,14.33,2052,436237,62.56,4054964.82
ALBERTDAVD,30-May-2025,803.01,1786,61.84,802.25,522,2888,23.19,1434175.8599999999
ALEMBICLTD,30-May-2025,110.31,184526,43.43,110.53,8082,424889,468.71,20355063.06
ALICON,30-May-2025,904.33,3545,49.76,902.75,1302,7124,64.42,3205849.85
ALIVUS,30-May-2025,1058.15,52677,48.40,1040.9,10027,108842,1151.72,55740167.550000004
ALKALI,30-May-2025,102.72,21675,75.32,102.87,986,28778,29.56,2226456.0
ALKEM,30-May-2025,5101.3,395493,54.56,5098.5,74106,724829,36975.7,2017528440.9
ALKYLAMINE,30-May-2025,1944.12,29533,44.00,1946.8,10824,67118,1304.85,57415695.95999999
ALLCARGO,30-May-2025,30.42,5519719,57.10,30.43,20034,9666843,2940.22,167909851.98000002
ALLDIGI,30-May-2025,922.5,6971,58.04,922.6,1724,12010,110.79,6430747.5
ALMONDZ,30-May-2025,20.55,25218,63.48,20.6,419,39726,8.16,518229.9
ALOKINDS,30-May-2025,19.75,3877462,47.76,19.64,17808,8118110,1603.24,76579874.5
ALPA,30-May-2025,100.37,128031,64.64,99.1,2847,198055,198.79,12850471.47
ALPHA,30-May-2025,49.13,950045,72.42,49.22,3506,1311917,644.59,46675710.85
ALPHAETF,30-May-2025,24.36,407475,63.14,24.38,1321,645372,157.19,9926091.0
ALPHAGEO,30-May-2025,258.23,3321,58.35,256.13,339,5692,14.7,857581.8300000001
ALPL30IETF,30-May-2025,27.28,592330,79.48,27.21,1637,745256,203.34,16158762.4
AMBER,30-May-2025,6474.01,109416,44.91,6491.5,32273,243646,15773.67,708360278.16
AMBICAAGAR,30-May-2025,30.66,7410,38.64,30.74,813,19176,5.88,227190.6
AMBIKCO,30-May-2025,1496.63,4888,56.67,1490.3,1357,8625,129.08,7315527.44
AMBUJACEM,30-May-2025,556.87,1664440,71.96,553.5,38166,2313117,12880.98,926876702.8
AMDIND,30-May-2025,49.98,18778,53.15,50.07,665,35329,17.66,938524.44
AMIORG,30-May-2025,1176.32,167940,69.11,1176.3,19910,242994,2858.38,197551180.79999998
AMJLAND,30-May-2025,57.48,18713,72.74,57.1,823,25725,14.79,1075623.24
AMNPLST,30-May-2025,226.31,5628,57.36,226.28,619,9811,22.2,1273672.68
AMRUTANJAN,30-May-2025,718.43,4668,51.16,712.0,1399,9124,65.55,3353631.2399999998
ANANDRATHI,30-May-2025,1883.1,93776,62.30,1876.5,13629,150520,2834.44,176589585.6
ANANTRAJ,30-May-2025,560.13,2082779,32.75,561.2,102438,6359926,35623.68,1166627001.27
ANDHRAPAP,30-May-2025,78.14,81126,52.62,77.11,2812,154183,120.48,6339185.64
ANDHRSUGAR,30-May-2025,74.68,78027,58.36,74.23,2225,133697,99.84,5827056.36
ANGELONE,30-May-2025,3054.98,224071,21.43,3035.6,61288,1045810,31949.31,684532423.58
ANMOL,30-May-2025,17.59,16769,33.49,17.55,1688,50073,8.81,294966.71
ANTGRAPHIC,30-May-2025,1.05,267182,52.61,1.05,355,507884,5.35,280541.10000000003
ANUHPHR,30-May-2025,209.69,32351,60.85,210.5,2207,53161,111.47,6783681.1899999995
ANUP,30-May-2025,2775.94,33095,65.00,2778.2,9724,50917,1413.43,91869734.3
ANURAS,30-May-2025,1000.13,118230,46.54,1004.75,10255,254043,2540.75,118245369.9
AONELIQUID,30-May-2025,1010.6,16245,93.79,1010.59,186,17320,175.04,16417197.0
AONENIFTY,30-May-2025,10.1,134252,46.24,10.09,793,290318,29.33,1355945.2
AONETOTAL,30-May-2025,11.52,178200,56.56,11.51,2057,315044,36.3,2052864.0
APARINDS,30-May-2025,8119.28,41819,56.85,8114.0,12602,73555,5972.14,339540170.32
APCL,30-May-2025,139.35,6237,25.80,139.93,1179,24179,33.69,869125.95
APCOTEXIND,30-May-2025,367.13,10523,54.03,365.95,1647,19477,71.51,3863308.9899999998
APEX,30-May-2025,236.75,69564,32.48,231.37,6445,214178,507.06,16469277.0
APLAPOLLO,30-May-2025,1810.02,1244222,69.70,1811.7,47563,1784985,32308.57,2252066704.44
APLLTD,30-May-2025,1018.65,62440,44.90,1018.05,11357,139072,1416.66,63604506.0
APOLLO,30-May-2025,189.48,5831574,24.71,188.92,113309,23600950,44718.66,1104966641.52
APOLLOHOSP,30-May-2025,6909.99,684934,75.17,6880.5,64907,911209,62964.41,4732887090.66
APOLLOPIPE,30-May-2025,464.75,119280,59.28,457.4,8828,201231,935.22,55435380.0
APOLLOTYRE,30-May-2025,475.38,608498,57.49,470.55,24050,1058389,5031.38,289267779.24
APOLSINHOT,30-May-2025,1343.47,1463,77.70,1325.3,231,1883,25.3,1965496.61
APTECHT,30-May-2025,162.27,139101,58.85,161.55,5306,236383,383.58,22571919.270000003
APTUS,30-May-2025,337.68,573775,62.87,340.65,22683,912686,3081.92,193752342.0
ARCHIDPLY,30-May-2025,96.2,7580,64.18,96.45,407,11810,11.36,729196.0
ARCHIES,30-May-2025,21.03,17258,52.89,21.21,442,32627,6.86,362935.74
ARE&M,30-May-2025,1038.95,845293,44.90,1030.75,86040,1882630,19559.61,878217162.35
ARENTERP,30-May-2025,51.56,2310,57.52,50.47,212,4016,2.07,119103.6
ARIES,30-May-2025,299.18,26762,74.70,298.4,833,35828,107.19,8006655.16
ARIHANTCAP,30-May-2025,70.41,79036,57.23,69.87,1690,138112,97.25,5564924.76
ARIHANTSUP,30-May-2025,366.11,6992,66.16,366.5,362,10568,38.69,2559841.12
ARKADE,30-May-2025,184.73,762735,36.78,184.58,26005,2073568,3830.56,140900036.54999998
ARMANFIN,30-May-2025,1591.04,20007,44.68,1600.9,7074,44782,712.5,31831937.279999997
AROGRANITE,30-May-2025,41.12,80534,36.14,41.75,2173,222835,91.62,3311558.0799999996
ARTEMISMED,30-May-2025,284.72,114510,46.31,279.45,8832,247270,704.02,32603287.200000003
ARTNIRMAN,30-May-2025,48.27,1705,78.43,48.64,55,2174,1.05,82300.35
ARVEE,30-May-2025,183.44,1994,58.48,184.01,170,3410,6.26,365779.36
ARVIND,30-May-2025,359.36,115234,52.09,357.9,11193,221206,794.93,41410490.24
ARVINDFASN,30-May-2025,455.07,132415,56.65,460.45,16480,233735,1063.67,60258094.05
ARVSMART,30-May-2025,673.32,37241,53.69,671.6,7768,69359,467.01,25075110.12
ASAHIINDIA,30-May-2025,752.26,100202,45.13,748.25,15885,222047,1670.37,75377956.52
ASAL,30-May-2025,486.65,12010,46.94,484.75,1374,25586,124.51,5844666.5
ASALCBR,30-May-2025,1089.75,20475,53.33,1091.9,3810,38396,418.42,22312631.25
ASHAPURMIN,30-May-2025,422.22,405640,52.13,421.3,11395,778185,3285.67,171269320.8
ASHIANA,30-May-2025,319.59,51660,46.10,321.4,4869,112071,358.17,16510019.399999999
ASHOKA,30-May-2025,220.63,638509,44.54,220.08,22909,1433514,3162.82,140874240.67
ASHOKAMET,30-May-2025,17.91,49845,77.25,17.79,397,64524,11.56,892723.95
ASHOKLEY,30-May-2025,236.15,6427774,62.83,236.03,66018,10229799,24158.01,1517918830.1000001
ASIANENE,30-May-2025,304.5,31450,61.10,305.2,1817,51473,156.73,9576525.0
ASIANPAINT,30-May-2025,2263.7,2821800,78.16,2259.1,82010,3610474,81730.46,6387708659.999999
ASIANTILES,30-May-2025,59.11,1962053,30.10,60.13,34441,6518124,3852.7,115976952.83
ASKAUTOLTD,30-May-2025,446.82,155405,60.38,451.05,9930,257366,1149.97,69438062.1
ASMS,30-May-2025,15.12,334227,74.56,14.96,2032,448247,67.76,5053512.239999999
ASPINWALL,30-May-2025,285.88,1840,61.19,282.45,213,3007,8.6,526019.2
ASTEC,30-May-2025,675.07,14752,63.22,672.2,1639,23335,157.53,9958632.64
ASTERDM,30-May-2025,561.46,734302,29.13,559.3,61162,2520607,14152.14,412281200.92
ASTRAL,30-May-2025,1499.95,1510227,63.01,1498.1,60368,2396862,35951.66,2265264988.65
ASTRAMICRO,30-May-2025,1106.59,213151,34.59,1095.4,24948,616158,6818.35,235870765.08999997
ASTRAZEN,30-May-2025,8000.67,5831,38.24,7972.0,4744,15250,1220.1,46651906.77
ATALREAL,30-May-2025,16.06,1056375,29.56,16.03,1989,3573555,573.83,16965382.5
ATAM,30-May-2025,100.58,14143,59.41,101.29,965,23804,23.94,1422502.94
ATGL,30-May-2025,682.26,321103,26.71,683.75,36286,1202369,8203.26,219075732.78
ATHERENERG,30-May-2025,313.12,223253,44.60,313.0,14393,500622,1567.52,69904979.36
ATL,30-May-2025,29.1,189593,57.29,28.82,2406,330960,96.31,5517156.3
ATLANTAA,30-May-2025,37.35,12001,66.26,37.72,450,18112,6.76,448237.35000000003
ATUL,30-May-2025,7103.5,8878,46.50,7136.5,5207,19091,1356.13,63064873.0
ATULAUTO,30-May-2025,482.08,18032,36.54,484.0,3255,49342,237.87,8692866.56
AUBANK,30-May-2025,694.39,3052204,71.46,693.05,57998,4271143,29658.34,2119419935.56
AURIONPRO,30-May-2025,1338.69,41073,63.03,1330.1,6941,65166,872.37,54984014.370000005
AUROPHARMA,30-May-2025,1149.97,1405168,69.48,1147.8,46864,2022281,23255.64,1615901044.96
AURUM,30-May-2025,203.3,86635,46.07,201.61,4628,188040,382.29,17612895.5
AUSOMENT,30-May-2025,122.12,26157,66.67,116.61,694,39233,47.91,3194292.8400000003
AUTOAXLES,30-May-2025,1742.88,2306,47.13,1753.9,1357,4893,85.28,4019081.2800000003
AUTOBEES,30-May-2025,238.72,106735,73.28,238.48,2650,145657,347.72,25479779.2
AUTOIETF,30-May-2025,23.89,212643,53.61,23.86,2099,396651,94.75,5080041.2700000005
AUTOIND,30-May-2025,89.62,19652,59.44,89.76,827,33061,29.63,1761212.24
AVADHSUGAR,30-May-2025,533.16,18898,49.30,532.8,2170,38333,204.38,10075657.68
AVALON,30-May-2025,859.77,73194,39.91,859.9,7314,183398,1576.8,62930005.379999995
AVANTEL,30-May-2025,142.72,947638,40.23,140.58,28050,2355316,3361.58,135246895.35999998
AVANTIFEED,30-May-2025,857.6,238042,41.57,844.0,21920,572676,4911.29,204144819.20000002
AVG,30-May-2025,282.3,24620,70.41,285.82,794,34968,98.72,6950226.0
AVL,30-May-2025,409.34,65540,54.55,408.25,5854,120154,491.84,26828143.599999998
AVROIND,30-May-2025,182.84,1169,53.28,181.05,86,2194,4.01,213739.96
AVTNPL,30-May-2025,66.23,31334,50.99,65.86,1438,61455,40.7,2075250.82
AWFIS,30-May-2025,641.68,126155,66.17,644.6,8715,190651,1223.38,80951140.39999999
AWHCL,30-May-2025,639.88,183954,24.08,624.45,36136,763835,4887.6,117708485.52
AWL,30-May-2025,274.26,12271403,68.46,275.0,95120,17924411,49158.63,3365554986.7799997
AXISBANK,30-May-2025,1194.28,7872496,78.74,1192.2,108447,9998488,119410.11,9401964522.88
AXISBNKETF,30-May-2025,567.83,680,99.85,569.7,35,681,3.87,386124.4
AXISBPSETF,30-May-2025,12.69,16434,70.00,12.68,382,23476,2.98,208547.46
AXISCETF,30-May-2025,117.02,2930,79.55,116.45,60,3683,4.31,342868.6
AXISGOLD,30-May-2025,79.88,126977,70.90,80.02,1502,179103,143.06,10142922.76
AXISHCETF,30-May-2025,141.58,1440,93.45,141.26,48,1541,2.18,203875.2
AXISILVER,30-May-2025,97.7,19315,58.41,97.83,357,33067,32.31,1887075.5
AXISNIFTY,30-May-2025,270.27,2167,83.86,270.16,145,2584,6.98,585675.09
AXISTECETF,30-May-2025,403.03,20795,99.81,401.34,817,20834,83.97,8381008.85
AXISVALUE,30-May-2025,27.97,10804,64.37,27.87,119,16784,4.69,302187.88
AXITA,30-May-2025,9.54,1118019,35.91,9.5,2210,3113570,296.99,10665901.26
AXSENSEX,30-May-2025,82.9,7595,99.61,83.19,28,7625,6.32,629625.5
AYMSYNTEX,30-May-2025,224.45,38742,73.91,228.34,1390,52418,117.65,8695641.9
AZAD,30-May-2025,1766.93,425478,63.04,1770.4,42702,674897,11924.96,751789842.5400001
BAIDFIN,30-May-2025,10.7,105808,60.85,10.59,853,173892,18.61,1132145.5999999999
BAJAJ-AUTO,30-May-2025,8656.64,804411,56.06,8607.0,118890,1434828,124207.83,6963496439.04
BAJAJCON,30-May-2025,175.74,163542,57.63,174.96,8480,283783,498.71,28740871.080000002
BAJAJELEC,30-May-2025,686.42,89374,45.39,686.7,17369,196906,1351.6,61348101.08
BAJAJFINSV,30-May-2025,2019.66,1483605,69.19,2017.4,63881,2144136,43304.17,2996377674.3
BAJAJHCARE,30-May-2025,545.37,28083,27.41,539.7,5340,102457,558.77,15315625.71
BAJAJHFL,30-May-2025,122.47,3027335,65.36,122.0,33629,4631761,5672.43,370757717.45
BAJAJHIND,30-May-2025,24.27,5511191,46.00,24.16,20427,11982122,2908.07,133756605.57
BAJAJHLDNG,30-May-2025,13649.76,110627,36.99,13414.0,61710,299062,40821.24,1510031999.52
BAJAJINDEF,30-May-2025,244.12,24730,54.59,246.62,2769,45303,110.6,6037087.600000001
BAJEL,30-May-2025,212.07,68797,47.39,211.88,4469,145159,307.85,14589779.79
BAJFINANCE,30-May-2025,9172.46,972295,64.64,9180.5,79849,1504174,137969.76,8918336995.699999
BALAJEE,30-May-2025,49.6,132268,57.87,50.44,2382,228546,113.36,6560492.8
BALAJITELE,30-May-2025,81.16,85242,46.24,80.62,2629,184331,149.61,6918240.72
BALAMINES,30-May-2025,1448.6,16464,34.06,1450.7,4532,48336,700.2,23849750.4
BALAXI,30-May-2025,49.9,139847,58.27,49.99,4665,239996,119.75,6978365.3
BALKRISHNA,30-May-2025,21.3,91750,38.05,20.7,1493,241134,51.36,1954275.0
BALKRISIND,30-May-2025,2473.08,357266,68.85,2472.2,45629,518888,12832.53,883547399.28
BALMLAWRIE,30-May-2025,212.7,82706,49.35,212.42,3868,167577,356.43,17591566.2
BALPHARMA,30-May-2025,97.57,36188,53.18,97.24,1986,68053,66.4,3530863.1599999997
BALRAMCHIN,30-May-2025,587.68,178630,50.47,590.3,11202,353923,2079.93,104977278.39999999
BALUFORGE,30-May-2025,696.2,426363,39.09,701.85,20891,1090607,7592.75,296833920.6
BANARBEADS,30-May-2025,123.54,6862,50.31,124.59,1406,13639,16.85,847731.4800000001
BANARISUG,30-May-2025,4236.34,272,53.86,4189.1,236,505,21.39,1152284.48
BANCOINDIA,30-May-2025,565.24,333481,56.18,570.55,15590,593595,3355.22,188496800.44
BANDHANBNK,30-May-2025,169.63,2760718,45.92,170.19,26551,6012565,10199.03,468300594.34
BANG,30-May-2025,53.77,9289,82.82,53.86,196,11216,6.03,499469.53
BANKA,30-May-2025,67.27,3312,60.08,67.09,153,5513,3.71,222798.24
BANKBARODA,30-May-2025,247.97,9674776,51.20,249.55,89388,18896253,46857.44,2399054204.72
BANKBEES,30-May-2025,570.38,619429,66.40,572.1,9111,932822,5320.64,353309913.02
BANKBETF,30-May-2025,56.15,42696,80.05,56.2,511,53334,29.95,2397380.4
BANKETF,30-May-2025,561.14,2127,89.82,562.25,85,2368,13.29,1193544.78
BANKETFADD,30-May-2025,56.51,32484,91.70,56.63,697,35426,20.02,1835670.8399999999
BANKIETF,30-May-2025,56.57,75210,47.85,56.63,1346,157191,88.92,4254629.7
BANKINDIA,30-May-2025,121.04,6972115,39.89,121.94,56920,17477465,21154.19,843904799.6
BANKNIFTY1,30-May-2025,571.96,10832,57.16,572.88,879,18951,108.39,6195470.720000001
BANKPSU,30-May-2025,69.38,31344,31.35,69.94,202,99967,69.36,2174646.7199999997
BANSALWIRE,30-May-2025,359.45,36520,52.91,362.55,3374,69024,248.11,13127114.0
BANSWRAS,30-May-2025,148.42,17191,57.31,146.92,896,29997,44.52,2551488.2199999997
BARBEQUE,30-May-2025,301.76,41981,51.18,301.15,3319,82024,247.52,12668186.56
BASF,30-May-2025,5245.41,14014,51.70,5212.6,5899,27106,1421.82,73509175.74
BASML,30-May-2025,33.03,389015,52.49,32.54,4738,741128,244.81,12849165.450000001
BATAINDIA,30-May-2025,1263.13,228680,79.70,1263.8,13026,286925,3624.25,288852568.40000004
BAYERCROP,30-May-2025,5686.9,19652,50.87,5678.3,6701,38630,2196.85,111758958.8
BBETF0432,30-May-2025,1286.6,5955,97.15,1286.31,40,6130,78.87,7661702.999999999
BBL,30-May-2025,2982.43,33379,57.41,2978.2,5784,58144,1734.1,99550530.97
BBNPNBETF,30-May-2025,55.59,2193,97.68,55.85,17,2245,1.25,121908.87000000001
BBNPPGOLD,30-May-2025,93.02,342,90.00,93.0,19,380,0.35,31812.84
BBOX,30-May-2025,512.75,283521,39.16,516.4,26734,724041,3712.53,145375392.75
BBTC,30-May-2025,2022.78,20739,51.72,2021.0,6698,40102,811.18,41950434.42
BBTCL,30-May-2025,153.5,1496,39.02,153.88,738,3834,5.89,229636.0
BCLIND,30-May-2025,41.23,1241987,34.02,41.62,17011,3650760,1505.39,51207124.01
BCONCEPTS,30-May-2025,336.04,3690,61.00,337.45,393,6049,20.33,1239987.6
BDL,30-May-2025,2047.75,1772991,19.94,2015.5,243968,8889976,182044.11,3630642320.25
BEARDSELL,30-May-2025,30.01,26539,86.64,29.72,282,30630,9.19,796435.39
BECTORFOOD,30-May-2025,1457.71,305287,75.90,1459.1,59384,402204,5862.97,445019912.77000004
BEDMUTHA,30-May-2025,159.39,5327,70.88,159.95,313,7516,11.98,849070.5299999999
BEL,30-May-2025,385.88,14701101,63.52,384.6,123088,23144580,89310.66,5672860853.88
BELRISE,30-May-2025,94.73,7989233,57.53,93.77,65130,13886981,13154.51,756820042.09
BEML,30-May-2025,4266.78,154191,19.85,4230.1,61966,776693,33139.78,657899074.98
BEPL,30-May-2025,119.31,929666,39.38,119.07,29573,2360485,2816.38,110918450.46000001
BERGEPAINT,30-May-2025,562.14,250656,53.78,568.3,19892,466110,2620.21,140903763.84
BFINVEST,30-May-2025,503.14,22476,51.56,501.35,3385,43591,219.32,11308574.64
BFSI,30-May-2025,27.22,131978,75.26,27.26,633,175369,47.74,3592441.1599999997
BFUTILITIE,30-May-2025,750.38,29551,50.59,748.3,4680,58417,438.35,22174479.38
BHAGCHEM,30-May-2025,309.84,76564,48.90,310.3,5850,156586,485.16,23722589.759999998
BHAGERIA,30-May-2025,186.09,11604,59.90,185.86,866,19372,36.05,2159388.36
BHAGYANGR,30-May-2025,77.61,34793,61.63,77.31,1090,56458,43.82,2700284.73
BHANDARI,30-May-2025,5.61,260327,61.57,5.53,1161,422781,23.7,1460434.47
BHARATFORG,30-May-2025,1244.45,611534,59.91,1240.9,32135,1020675,12701.79,761023486.3000001
BHARATGEAR,30-May-2025,87.22,13963,52.80,86.17,853,26445,23.06,1217852.8599999999
BHARATRAS,30-May-2025,9059.85,5082,51.66,9051.0,3047,9838,891.31,46042157.7
BHARATWIRE,30-May-2025,182.47,60881,65.19,180.87,2374,93386,170.4,11108956.07
BHARTIARTL,30-May-2025,1856.33,13423748,80.32,1856.2,163931,16712960,310247.99,24918906124.84
BHARTIHEXA,30-May-2025,1837.75,217970,39.95,1830.7,49252,545552,10025.87,400574367.5
BHEL,30-May-2025,261.81,8137733,50.34,259.83,99524,16166684,42326.55,2130539876.73
BIGBLOC,30-May-2025,66.33,82313,67.29,66.04,2757,122332,81.15,5459821.29
BIKAJI,30-May-2025,766.25,91953,45.72,765.4,17664,201122,1541.1,70458986.25
BIOCON,30-May-2025,334.98,1045352,55.60,335.85,16382,1880217,6298.31,350172012.96000004
BIOFILCHEM,30-May-2025,48.93,31509,64.31,49.24,683,48996,23.97,1541735.3699999999
BIRLACABLE,30-May-2025,182.36,26618,41.82,181.97,2072,63649,116.07,4854058.48
BIRLACORPN,30-May-2025,1377.24,33151,53.27,1374.4,10131,62229,857.04,45656883.24
BIRLAMONEY,30-May-2025,183.15,72844,56.94,185.21,1604,127921,234.28,13341378.6
BIRLANU,30-May-2025,2302.45,7300,50.11,2313.2,2450,14569,335.44,16807885.0
