SYMBOL,DATE1,AVG_PRICE,DELIV_QTY,DELIV_PER,CLOSE_PRICE,NO_OF_TRADES,TTL_TRD_QNTY,TURNOVER_LACS,amount
ABFRL,13-Jun-2025,73.77,3801268,44.38,73.8,41979,8564392,6318.19,280419540.36
ABGSEC,13-Jun-2025,110.0,4164,88.48,110.15,21,4706,5.18,458040.0
ABMINTLLTD,13-Jun-2025,48.3,222,59.84,48.1,7,371,0.18,10722.599999999999
ABREL,13-Jun-2025,2424.29,98767,46.66,2454.5,19947,211671,5131.52,239439850.43
ABSLAMC,13-Jun-2025,769.54,122148,57.72,765.65,17459,211612,1628.44,93997771.92
ABSLBANETF,13-Jun-2025,56.31,45144,74.20,56.32,2104,60838,34.26,2542058.64
ABSLLIQUID,13-Jun-2025,1000.0,1461,35.04,999.99,24,4169,41.69,1461000.0
ABSLNN50ET,13-Jun-2025,69.71,10117,83.59,69.88,363,12103,8.44,705256.07
ABSLPSE,13-Jun-2025,10.06,120490,66.30,10.09,1299,181739,18.29,1212129.4000000001
ACC,13-Jun-2025,1844.84,247542,53.36,1846.2,26225,463928,8558.73,456675383.28
ACCELYA,13-Jun-2025,1413.6,8395,61.40,1407.4,2339,13672,193.27,11867172.0
ACCURACY,13-Jun-2025,8.41,248297,80.47,8.44,899,308571,25.95,2088177.77
ACE,13-Jun-2025,1208.7,125677,55.69,1199.6,20075,225663,2727.59,151905789.9
ACEINTEG,13-Jun-2025,27.18,4619,20.71,27.59,265,22302,6.06,125544.42
ACI,13-Jun-2025,629.2,46218,34.87,636.25,11006,132532,833.9,29080365.6
ACL,13-Jun-2025,66.85,10665,47.65,66.55,819,22380,14.96,712955.2499999999
ACLGATI,13-Jun-2025,70.23,180448,47.62,70.05,4591,378922,266.11,12672863.040000001
ACMESOLAR,13-Jun-2025,242.02,182501,37.37,245.2,12859,488305,1181.81,44168892.02
ACUTAAS,13-Jun-2025,1101.16,126665,65.93,1104.7,22059,192125,2115.6,139478431.4
ADANIENSOL,13-Jun-2025,861.7,2030938,47.65,861.0,68241,4262332,36728.66,1750059274.6000001
ADANIENT,13-Jun-2025,2502.73,170126,24.45,2507.9,41308,695869,17415.71,425779443.98
ADANIGREEN,13-Jun-2025,993.24,855596,35.13,989.5,59325,2435259,24187.87,849812171.04
ADANIPORTS,13-Jun-2025,1408.43,1482649,43.86,1405.0,93724,3380550,47612.71,2088207331.0700002
ADANIPOWER,13-Jun-2025,567.55,1662313,28.05,570.9,84268,5926129,33633.5,943445743.15
ADFFOODS,13-Jun-2025,279.5,41484,30.94,277.81,6479,134072,374.74,11594778.0
ADOR,13-Jun-2025,1016.23,2872,47.38,1020.55,1320,6061,61.59,2918612.56
ADROITINFO,13-Jun-2025,11.33,43887,60.49,11.2,574,72557,8.22,497239.71
ADSL,13-Jun-2025,188.04,128495,47.99,188.14,4970,267757,503.48,24162199.8
ADVANIHOTR,13-Jun-2025,61.17,21201,62.88,61.04,1032,33717,20.63,1296865.17
ADVENZYMES,13-Jun-2025,320.07,132163,62.63,320.6,5646,211013,675.38,42301411.41
AEGISLOG,13-Jun-2025,791.27,69020,41.31,790.3,8205,167059,1321.88,54613455.4
AEGISVOPAK,13-Jun-2025,235.23,650394,45.12,235.7,27447,1441586,3390.97,152992180.62
AEROFLEX,13-Jun-2025,171.65,295065,38.54,171.02,14803,765549,1314.05,50647907.25
AETHER,13-Jun-2025,785.95,69932,48.89,792.4,13451,143054,1124.34,54963055.400000006
AFCONS,13-Jun-2025,439.28,1145437,68.26,440.85,35374,1678030,7371.27,503167565.35999995
AFFLE,13-Jun-2025,1893.74,318071,67.82,1926.5,23374,469009,8881.82,602343775.54
AFFORDABLE,13-Jun-2025,458.62,31015,41.32,451.85,3753,75057,344.22,14224099.3
AFIL,13-Jun-2025,8.09,675406,57.81,8.03,1490,1168228,94.52,5464034.54
AFSL,13-Jun-2025,241.39,76069,55.77,239.96,4077,136403,329.26,18362295.91
AGARIND,13-Jun-2025,968.6,14051,59.61,963.05,1850,23571,228.31,13609798.6
AGARWALEYE,13-Jun-2025,374.34,217936,65.36,375.25,11383,333456,1248.25,81582162.24
AGI,13-Jun-2025,823.4,37898,50.46,830.0,4597,75112,618.47,31205213.2
AGIIL,13-Jun-2025,850.9,34626,25.84,872.0,14374,134008,1140.28,29463263.4
AGRITECH,13-Jun-2025,158.24,3985,39.89,159.46,505,9989,15.81,630586.4
AGROPHOS,13-Jun-2025,36.57,88462,49.28,36.06,2030,179496,65.64,3235055.34
AHLADA,13-Jun-2025,65.85,18240,52.32,66.78,562,34864,22.96,1201104.0
AHLEAST,13-Jun-2025,146.65,3722,49.87,147.21,503,7464,10.95,545831.3
AHLUCONT,13-Jun-2025,917.55,12527,47.37,920.7,3889,26447,242.66,11494148.85
AIAENG,13-Jun-2025,3441.7,13335,54.81,3443.8,10785,24329,837.33,45895069.5
AIIL,13-Jun-2025,2453.38,31166,42.96,2448.8,12024,72540,1779.68,76462041.08
AIRAN,13-Jun-2025,29.76,190950,47.69,30.2,3356,400391,119.14,5682672.0
AIROLAM,13-Jun-2025,111.35,7726,39.56,111.82,551,19530,21.75,860290.1
AJANTPHARM,13-Jun-2025,2655.14,56297,41.66,2634.2,20274,135145,3588.29,149476416.57999998
AJAXENGG,13-Jun-2025,605.14,47626,45.72,609.05,7615,104170,630.38,28820397.64
AJMERA,13-Jun-2025,959.21,41984,32.05,957.75,13014,130989,1256.47,40271472.64
AJOONI,13-Jun-2025,5.55,358789,68.49,5.5,959,523839,29.08,1991278.95
AKASH,13-Jun-2025,28.86,1570,32.59,28.9,86,4817,1.39,45310.2
AKG,13-Jun-2025,12.9,30505,56.96,12.76,726,53554,6.91,393514.5
AKSHARCHEM,13-Jun-2025,249.88,2147,61.80,249.38,264,3474,8.68,536492.36
AKUMS,13-Jun-2025,565.6,51290,46.06,572.3,5831,111344,629.76,29009624.0
AKZOINDIA,13-Jun-2025,3235.23,5836,29.89,3238.3,3833,19523,631.61,18880802.28
ALANKIT,13-Jun-2025,15.44,305278,66.99,15.43,1672,455711,70.37,4713492.32
ALBERTDAVD,13-Jun-2025,856.55,5143,60.33,862.65,952,8525,73.02,4405236.649999999
ALEMBICLTD,13-Jun-2025,115.66,345068,37.32,115.66,13117,924689,1069.52,39910564.879999995
ALICON,13-Jun-2025,900.53,4115,40.59,893.55,1762,10138,91.3,3705680.9499999997
ALIVUS,13-Jun-2025,1020.26,33883,42.87,1014.2,11932,79030,806.31,34569469.58
ALKALI,13-Jun-2025,99.6,9180,68.63,99.56,484,13376,13.32,914328.0
ALKEM,13-Jun-2025,4788.18,257261,67.22,4847.5,26070,382701,18324.4,1231811974.98
ALKYLAMINE,13-Jun-2025,1983.29,15716,42.68,1991.1,7661,36824,730.33,31169385.64
ALLCARGO,13-Jun-2025,36.19,3674519,27.80,36.61,40752,13215749,4782.73,132980842.60999998
ALLDIGI,13-Jun-2025,909.02,3509,43.27,910.15,1508,8110,73.72,3189751.18
ALMONDZ,13-Jun-2025,21.24,101502,55.65,21.19,750,182401,38.74,2155902.48
ALOKINDS,13-Jun-2025,20.2,3326800,26.88,20.22,23233,12375841,2499.88,67201360.0
ALPA,13-Jun-2025,99.14,16337,65.62,99.06,806,24896,24.68,1619650.18
ALPHA,13-Jun-2025,49.51,1348822,52.14,49.79,6310,2586762,1280.61,66780177.22
ALPHAETF,13-Jun-2025,24.81,498043,43.98,24.92,1857,1132543,281.03,12356446.83
ALPHAGEO,13-Jun-2025,279.34,8631,39.93,276.75,1329,21613,60.37,2410983.5399999996
ALPL30IETF,13-Jun-2025,27.48,175267,49.73,27.68,1793,352436,96.85,4816337.16
AMBER,13-Jun-2025,6451.54,39511,35.10,6468.0,18065,112578,7263.02,254906796.94
AMBICAAGAR,13-Jun-2025,29.07,9298,86.61,29.03,111,10736,3.12,270292.86
AMBIKCO,13-Jun-2025,1580.78,4209,53.98,1576.8,1327,7798,123.27,6653503.02
AMBUJACEM,13-Jun-2025,543.16,667148,49.47,542.5,20430,1348657,7325.38,362368107.68
AMDIND,13-Jun-2025,49.81,4234,69.96,49.51,136,6052,3.01,210895.54
AMJLAND,13-Jun-2025,60.71,43679,57.37,61.07,1541,76140,46.22,2651752.09
AMNPLST,13-Jun-2025,260.11,18642,34.04,251.89,4406,54766,142.45,4848970.62
AMRUTANJAN,13-Jun-2025,694.15,6131,41.83,695.45,2964,14658,101.75,4255833.649999999
ANANDRATHI,13-Jun-2025,2006.88,43839,48.99,2013.1,9094,89482,1795.79,87979612.32000001
ANANTRAJ,13-Jun-2025,540.75,1006878,32.05,544.75,62617,3141898,16989.92,544469278.5
ANDHRAPAP,13-Jun-2025,79.08,86462,58.11,79.78,3670,148802,117.68,6837414.96
ANDHRSUGAR,13-Jun-2025,74.74,84207,49.53,75.17,2426,170018,127.07,6293631.18
ANGELONE,13-Jun-2025,2932.37,217808,24.17,2924.9,56209,901104,26423.67,638693644.9599999
ANMOL,13-Jun-2025,17.62,23198,53.93,17.72,518,43018,7.58,408748.76
ANTGRAPHIC,13-Jun-2025,1.36,506347,60.65,1.38,692,834892,11.37,688631.92
ANUHPHR,13-Jun-2025,213.87,13286,45.71,215.92,1913,29065,62.16,2841476.82
ANUP,13-Jun-2025,2718.97,8494,41.05,2735.0,5178,20691,562.58,23094931.18
ANURAS,13-Jun-2025,1125.05,392741,45.57,1117.4,27758,861910,9696.9,441853262.05
AONELIQUID,13-Jun-2025,1012.53,22018,98.66,1012.52,155,22317,225.97,22293885.54
AONENIFTY,13-Jun-2025,10.07,291918,90.66,10.07,1751,321982,32.42,2939614.2600000002
AONETOTAL,13-Jun-2025,11.57,293236,73.76,11.6,2406,397578,46.01,3392740.52
APARINDS,13-Jun-2025,7831.43,33194,36.32,7895.5,20905,91404,7158.24,259956487.42000002
APCL,13-Jun-2025,138.33,2248,66.55,138.61,106,3378,4.67,310965.84
APCOTEXIND,13-Jun-2025,380.5,21449,55.04,383.4,2411,38971,148.28,8161344.5
APEX,13-Jun-2025,239.97,43827,54.01,242.0,2030,81150,194.73,10517165.19
APLAPOLLO,13-Jun-2025,1838.03,251559,60.58,1846.0,39194,415236,7632.15,462372988.77
APLLTD,13-Jun-2025,989.53,18648,39.65,999.1,5854,47032,465.4,18452755.44
APOLLO,13-Jun-2025,191.82,2924787,24.91,194.02,72116,11739786,22519.8,561032642.34
APOLLOHOSP,13-Jun-2025,6994.58,231073,62.83,6994.5,35766,367775,25724.32,1616258584.34
APOLLOPIPE,13-Jun-2025,453.14,275694,71.56,460.45,10151,385247,1745.72,124927979.16
APOLLOTYRE,13-Jun-2025,451.28,305519,38.05,451.95,25973,802931,3623.49,137874614.32
APOLSINHOT,13-Jun-2025,1271.85,835,64.13,1279.7,207,1302,16.56,1061994.75
APTUS,13-Jun-2025,316.96,633566,49.07,319.65,35899,1291088,4092.29,200815079.35999998
ARCHIDPLY,13-Jun-2025,105.17,4140,50.54,105.92,204,8192,8.62,435403.8
ARCHIES,13-Jun-2025,21.85,115594,33.34,21.51,1960,346688,75.74,2525728.9000000004
ARE&M,13-Jun-2025,996.7,234577,50.08,1002.9,30296,468366,4668.22,233802895.9
ARENTERP,13-Jun-2025,46.6,2188,71.06,46.43,122,3079,1.43,101960.8
ARIES,13-Jun-2025,317.67,22451,50.39,318.35,2131,44558,141.55,7132009.17
ARIHANTCAP,13-Jun-2025,76.03,197667,40.99,78.68,3676,482220,366.62,15028622.01
ARIHANTSUP,13-Jun-2025,369.09,15635,56.44,369.7,888,27703,102.25,5770722.149999999
ARKADE,13-Jun-2025,189.95,469999,37.17,191.2,20805,1264374,2401.62,89276310.05
ARMANFIN,13-Jun-2025,1729.93,21586,46.26,1724.3,7494,46666,807.29,37342268.980000004
AROGRANITE,13-Jun-2025,39.14,8293,64.39,40.26,362,12879,5.04,324588.02
ARTEMISMED,13-Jun-2025,256.34,40137,43.18,259.05,4113,92950,238.27,10288718.579999998
ARTNIRMAN,13-Jun-2025,58.46,33397,73.13,60.81,409,45668,26.7,1952388.62
ARVEE,13-Jun-2025,165.42,536,90.85,165.36,22,590,0.98,88665.12
ARVIND,13-Jun-2025,351.4,132111,43.30,351.9,12340,305104,1072.13,46423805.4
ARVINDFASN,13-Jun-2025,475.24,124927,46.67,476.75,17259,267683,1272.13,59370307.480000004
ARVSMART,13-Jun-2025,690.48,25927,38.19,699.8,5432,67887,468.75,17902074.96
ASAHIINDIA,13-Jun-2025,736.08,16744,40.66,740.75,4104,41177,303.1,12324923.520000001
ASAL,13-Jun-2025,578.79,39686,24.79,580.6,10577,160087,926.57,22969859.939999998
ASALCBR,13-Jun-2025,1064.01,21597,48.81,1066.3,4382,44246,470.78,22979423.97
ASHAPURMIN,13-Jun-2025,390.55,112488,36.27,387.3,10674,310133,1211.22,43932188.4
ASHIANA,13-Jun-2025,351.12,31304,58.60,352.55,2813,53423,187.58,10991460.48
ASHOKA,13-Jun-2025,205.13,480375,38.10,206.24,19050,1260843,2586.35,98539323.75
ASHOKAMET,13-Jun-2025,17.34,12190,50.22,17.36,459,24273,4.21,211374.6
ASHOKLEY,13-Jun-2025,233.6,2386275,56.29,234.8,34405,4239219,9902.94,557433840.0
ASIANENE,13-Jun-2025,310.02,84428,36.41,310.85,6968,231888,718.9,26174368.56
ASIANPAINT,13-Jun-2025,2202.96,1052039,58.88,2214.2,84761,1786808,39362.6,2317599835.44
ASIANTILES,13-Jun-2025,65.87,1121167,31.48,66.62,15938,3561487,2346.03,73851270.29
ASKAUTOLTD,13-Jun-2025,447.41,62868,44.27,453.1,9285,142003,635.34,28127771.880000003
ASMS,13-Jun-2025,14.26,197394,44.44,14.31,2439,444184,63.34,2814838.44
ASPINWALL,13-Jun-2025,282.59,1809,52.60,285.1,173,3439,9.72,511205.30999999994
ASTEC,13-Jun-2025,790.71,6453,34.30,788.9,2298,18814,148.76,5102451.63
ASTERDM,13-Jun-2025,563.35,158066,38.15,569.7,20970,414289,2333.91,89046481.10000001
ASTRAL,13-Jun-2025,1512.17,304010,50.76,1528.1,42025,598913,9056.58,459714801.70000005
ASTRAMICRO,13-Jun-2025,1152.53,266778,29.17,1142.7,43886,914688,10542.04,307469648.34
ASTRAZEN,13-Jun-2025,10343.88,19605,18.42,10509.5,22196,106451,11011.17,202791767.39999998
ATALREAL,13-Jun-2025,19.08,1581474,41.92,19.39,4110,3773004,719.93,30174523.919999998
ATAM,13-Jun-2025,113.98,22168,45.91,114.31,2128,48289,55.04,2526708.64
ATGL,13-Jun-2025,660.06,307283,32.02,658.8,34154,959668,6334.34,202825216.98
ATHERENERG,13-Jun-2025,311.65,477067,59.32,314.0,36652,804276,2506.5,148677930.54999998
ATL,13-Jun-2025,30.25,142588,47.92,30.15,2161,297554,90.0,4313287.0
ATLANTAA,13-Jun-2025,36.37,17671,74.67,35.95,477,23665,8.61,642694.2699999999
ATUL,13-Jun-2025,7009.64,23475,62.12,7003.5,12801,37787,2648.73,164551299.0
ATULAUTO,13-Jun-2025,469.35,33252,47.45,468.45,3554,70080,328.92,15606826.200000001
AUBANK,13-Jun-2025,766.59,814595,45.91,768.6,43506,1774265,13601.32,624460381.0500001
AURIONPRO,13-Jun-2025,1389.92,41645,53.06,1400.7,7661,78483,1090.85,57883218.400000006
AUROPHARMA,13-Jun-2025,1144.78,647135,57.11,1150.2,39279,1133056,12970.98,740827205.3
AURUM,13-Jun-2025,210.89,63345,49.43,212.16,4281,128144,270.24,13358827.049999999
AUSOMENT,13-Jun-2025,114.16,6355,71.97,115.42,281,8830,10.08,725486.7999999999
AUTOAXLES,13-Jun-2025,1791.44,2822,51.81,1784.7,1276,5447,97.58,5055443.68
AUTOBEES,13-Jun-2025,236.99,85012,56.83,238.68,2993,149594,354.52,20146993.88
AUTOIETF,13-Jun-2025,23.71,253223,25.99,23.9,2441,974495,231.04,6003917.33
AUTOIND,13-Jun-2025,85.63,38896,49.71,85.38,2590,78244,67.0,3330664.48
AVADHSUGAR,13-Jun-2025,528.71,17322,42.43,530.2,2344,40828,215.86,9158314.620000001
AVALON,13-Jun-2025,823.54,72845,37.24,831.15,14132,195604,1610.87,59990771.3
AVANTEL,13-Jun-2025,159.7,913901,30.94,159.1,23634,2953990,4717.42,145949989.7
AVANTIFEED,13-Jun-2025,749.74,203273,42.36,754.95,26746,479872,3597.78,152401899.02
AVG,13-Jun-2025,289.13,18064,66.38,291.75,957,27212,78.68,5222844.32
AVL,13-Jun-2025,381.72,55195,66.06,381.1,4369,83553,318.94,21069035.400000002
AVROIND,13-Jun-2025,168.72,6353,70.60,168.09,312,8998,15.18,1071878.16
AVTNPL,13-Jun-2025,65.32,30445,51.82,65.14,1224,58747,38.38,1988667.4
AWFIS,13-Jun-2025,647.57,103886,52.20,643.7,25886,199021,1288.8,67273457.02000001
AWHCL,13-Jun-2025,618.49,33917,42.26,624.65,6980,80262,496.41,20977325.330000002
AWL,13-Jun-2025,265.28,445248,42.14,266.2,21647,1056492,2802.65,118115389.43999998
AXISBANK,13-Jun-2025,1206.07,2905791,74.38,1205.8,95614,3906868,47119.59,3504587351.37
AXISBNKETF,13-Jun-2025,568.11,9474,96.73,568.43,68,9794,55.64,5382274.14
AXISBPSETF,13-Jun-2025,12.73,14653,55.43,12.72,353,26436,3.36,186532.69
AXISCETF,13-Jun-2025,116.34,2804,46.13,116.45,141,6079,7.07,326217.36
AXISGOLD,13-Jun-2025,83.81,486201,64.64,83.82,2909,752202,630.43,40748505.81
AXISHCETF,13-Jun-2025,144.4,2165,51.55,145.03,72,4200,6.07,312626.0
AXISILVER,13-Jun-2025,107.54,108950,78.93,107.56,633,138032,148.44,11716483.0
AXISNIFTY,13-Jun-2025,269.32,14616,90.23,270.23,207,16199,43.63,3936381.12
AXISTECETF,13-Jun-2025,414.16,1121,42.00,414.59,89,2669,11.05,464273.36000000004
AXISVALUE,13-Jun-2025,27.99,779206,94.63,28.57,437,823439,230.46,21809975.939999998
AXITA,13-Jun-2025,9.01,1183226,39.36,9.0,2443,3006333,270.99,10660866.26
AXSENSEX,13-Jun-2025,83.13,1241,99.20,83.04,37,1251,1.04,103164.32999999999
AYMSYNTEX,13-Jun-2025,268.37,42257,70.23,268.56,1334,60168,161.47,11340511.09
AZAD,13-Jun-2025,1633.0,173414,38.91,1648.8,28919,445687,7278.06,283185062.0
BAIDFIN,13-Jun-2025,11.99,197634,60.37,11.87,1160,327385,39.26,2369631.66
BAJAJ-AUTO,13-Jun-2025,8434.0,128683,51.29,8463.5,37981,250910,21161.76,1085312422.0
BAJAJCON,13-Jun-2025,175.65,108714,50.01,177.36,5856,217385,381.84,19095614.1
BAJAJELEC,13-Jun-2025,659.82,14324,38.55,657.0,4442,37158,245.18,9451261.680000002
BAJAJFINSV,13-Jun-2025,2001.57,512449,36.12,2011.0,62774,1418715,28396.59,1025702544.93
BAJAJHCARE,13-Jun-2025,517.91,35206,43.88,516.3,4018,80227,415.51,18233539.459999997
BAJAJHFL,13-Jun-2025,121.23,3402097,47.43,121.63,46716,7172697,8695.12,412436219.31
BAJAJHIND,13-Jun-2025,24.66,4165777,32.99,24.88,28324,12627913,3114.04,102728060.82000001
BAJAJHLDNG,13-Jun-2025,14010.57,11715,31.33,14084.0,10649,37393,5238.97,164133827.54999998
BAJAJINDEF,13-Jun-2025,430.3,136467,30.47,448.74,14025,447862,1927.15,58721750.1
BAJEL,13-Jun-2025,217.34,122621,46.69,217.19,8798,262634,570.8,26650448.14
BAJFINANCE,13-Jun-2025,9284.63,582527,57.21,9331.0,112221,1018202,94536.25,5408547660.009999
BALAJEE,13-Jun-2025,48.29,71225,69.01,48.11,1367,103213,49.85,3439455.25
BALAMINES,13-Jun-2025,1448.68,22373,48.64,1453.6,6253,45993,666.29,32411317.64
BALAXI,13-Jun-2025,52.25,170268,55.74,51.99,2475,305447,159.58,8896503.0
BALKRISHNA,13-Jun-2025,21.49,14087,54.17,21.78,298,26003,5.59,302729.63
BALKRISIND,13-Jun-2025,2451.96,258694,54.64,2463.8,31902,473465,11609.18,634307340.24
BALMLAWRIE,13-Jun-2025,212.46,83879,40.40,213.09,6532,207601,441.08,17820932.34
BALPHARMA,13-Jun-2025,103.4,17566,55.47,103.41,662,31665,32.74,1816324.4000000001
BALRAMCHIN,13-Jun-2025,605.81,117621,47.81,610.3,12931,246022,1490.43,71255978.00999999
BALUFORGE,13-Jun-2025,679.19,1624673,26.75,676.25,115358,6072986,41247.34,1103461654.8700001
BANARBEADS,13-Jun-2025,124.11,4050,56.24,123.72,386,7201,8.94,502645.5
BANARISUG,13-Jun-2025,3913.28,791,48.03,3902.4,566,1647,64.45,3095404.48
BANCOINDIA,13-Jun-2025,603.82,133693,40.95,606.45,10087,326490,1971.42,80726507.26
BANDHANBNK,13-Jun-2025,174.85,4364788,47.25,175.19,58168,9236889,16151.12,763183181.8
BANG,13-Jun-2025,54.32,2012,72.53,54.79,92,2774,1.51,109291.84
BANKA,13-Jun-2025,70.43,5723,47.89,69.57,260,11950,8.42,403070.89
BANKBARODA,13-Jun-2025,238.6,3404864,42.59,239.22,45986,7993912,19073.15,812400550.4
BANKBEES,13-Jun-2025,569.11,606918,52.66,569.14,17972,1152460,6558.76,345403102.98
BANKBETF,13-Jun-2025,56.01,60099,93.75,56.02,260,64103,35.9,3366144.9899999998
BANKETF,13-Jun-2025,560.44,13110,74.73,560.76,149,17544,98.32,7347368.4
BANKETFADD,13-Jun-2025,56.29,5251,57.67,56.27,116,9105,5.13,295578.79
BANKIETF,13-Jun-2025,56.45,2101591,46.65,56.43,2608,4505007,2543.11,118634811.95
BANKINDIA,13-Jun-2025,120.54,3226535,37.68,121.19,43630,8562642,10321.29,388926528.90000004
BANKNIFTY1,13-Jun-2025,569.82,33446,61.67,570.21,781,54232,309.02,19058199.720000003
BANKPSU,13-Jun-2025,69.47,39086,82.88,69.62,127,47157,32.76,2715304.42
BANSALWIRE,13-Jun-2025,383.03,72658,51.84,381.4,6671,140156,536.83,27830193.74
BANSWRAS,13-Jun-2025,150.32,33170,64.80,149.7,1205,51189,76.94,4986114.399999999
BARBEQUE,13-Jun-2025,322.1,80945,44.74,328.55,6382,180920,582.74,26072384.5
BASF,13-Jun-2025,5002.35,6738,31.81,4998.5,5121,21180,1059.5,33705834.300000004
BASML,13-Jun-2025,35.6,153171,43.86,35.63,2306,349260,124.33,5452887.600000001
BATAINDIA,13-Jun-2025,1212.47,24982,42.63,1214.1,5325,58602,710.53,30289925.54
BAYERCROP,13-Jun-2025,5447.32,11730,43.00,5451.0,8267,27278,1485.92,63897063.599999994
BBETF0432,13-Jun-2025,1279.54,1979,59.59,1279.48,62,3321,42.49,2532209.66
BBL,13-Jun-2025,2911.73,37893,57.06,2926.4,6738,66409,1933.65,110334184.89
BBNPNBETF,13-Jun-2025,55.6,205,100.00,55.6,8,205,0.11,11398.0
BBNPPGOLD,13-Jun-2025,97.38,5156,57.89,97.25,229,8907,8.67,502091.27999999997
BBOX,13-Jun-2025,526.5,188885,51.63,527.25,14764,365861,1926.26,99447952.5
BBTC,13-Jun-2025,1974.5,41313,40.65,1970.6,14297,101636,2006.8,81572518.5
BBTCL,13-Jun-2025,161.71,391,32.45,163.95,180,1205,1.95,63228.61
BCLIND,13-Jun-2025,42.93,429009,44.09,43.16,6117,972973,417.69,18417356.37
BCONCEPTS,13-Jun-2025,347.18,7357,57.10,349.9,1192,12885,44.73,2554203.2600000002
BDL,13-Jun-2025,1907.14,876529,19.05,1900.0,145231,4602202,87770.33,1671663517.0600002
BEARDSELL,13-Jun-2025,32.67,38827,60.42,33.11,586,64259,20.99,1268478.09
BECTORFOOD,13-Jun-2025,1378.81,65892,71.51,1380.7,9173,92148,1270.54,90852548.52
BEDMUTHA,13-Jun-2025,156.05,22374,56.08,153.47,1410,39900,62.27,3491462.7
BEL,13-Jun-2025,393.17,13243473,37.24,394.2,234385,35564550,139829.59,5206936279.41
BELRISE,13-Jun-2025,101.81,5514726,33.49,101.94,66912,16468699,16767.19,561454254.0600001
BEML,13-Jun-2025,4309.83,192631,16.91,4302.7,96183,1139388,49105.65,830206862.73
BEPL,13-Jun-2025,115.23,239738,42.95,115.29,7779,558147,643.15,27625009.740000002
BERGEPAINT,13-Jun-2025,564.22,166339,40.24,570.15,22843,413401,2332.51,93851790.58
BFINVEST,13-Jun-2025,483.82,29402,48.36,483.9,3424,60797,294.15,14225275.64
BFSI,13-Jun-2025,26.98,556487,77.90,27.03,1590,714375,192.75,15014019.26
BFUTILITIE,13-Jun-2025,777.95,33527,39.66,773.2,7092,84527,657.57,26082329.650000002
BHAGCHEM,13-Jun-2025,304.04,34830,46.32,305.7,2817,75187,228.6,10589713.200000001
BHAGERIA,13-Jun-2025,185.74,13911,63.67,186.26,1059,21849,40.58,2583829.14
BHAGYANGR,13-Jun-2025,77.55,9378,53.26,77.38,573,17609,13.65,727263.9
BHANDARI,13-Jun-2025,5.61,243089,64.20,5.56,1122,378649,21.24,1363729.29
BHARATFORG,13-Jun-2025,1302.3,331918,37.55,1309.3,32578,883872,11510.62,432256811.4
BHARATGEAR,13-Jun-2025,90.95,7917,47.21,90.71,721,16768,15.25,720051.15
BHARATRAS,13-Jun-2025,8996.04,1130,36.90,8988.0,1147,3062,275.46,10165525.200000001
BHARATWIRE,13-Jun-2025,208.42,61397,31.64,208.96,6260,194035,404.41,12796362.739999998
